,300160,,,,,,Reviews,
196430665,english,2025.05.05 07:51,❌,✅,0.5,0,I could forgive potato graphics but I cannot forgive the unreliable jank of how this game sets you up to see color coded failures in beam loads and suddenly decides to hide this along with your entire bridge beams disappearing. The UI is opaque and mysterious. The UI sounds do not clue me in as to what I am being notified. The language select launch is also buggy and unreliable crashing the game preventing it from launching or stubbornly launching it in German anyway a few times before it somehow remembered my preference to finally display in English.,I could forgive potato graphics but I cannot forgive the unreliable jank of how this game sets you up to see color coded failures in beam loads and suddenly decides to hide this along with your entire bridge beams disappearing. The UI is opaque and mysterious. The UI sounds do not clue me in as to what I am being notified. The language select launch is also buggy and unreliable crashing the game preventing it from launching or stubbornly launching it in German anyway a few times before it somehow remembered my preference to finally display in English.
175066185,polish,2024.08.16 05:43,❌,✅,0.5,0,"Rubbish! 

Need to be run in Windows mode, Lots of glitches, waste of time.","Rubbish! 

Need to be run in Windows mode, Lots of glitches, waste of time."
162654625,turkish,2024.03.11 14:29,❌,✅,0.5,0,"bok gibi oyun köprü yapma oyunu köprü yapılmıyor
",
158105587,english,2024.01.11 23:25,❌,✅,0.5,0,It's just bad.,It's just bad.
149954213,english,2023.10.11 23:26,❌,✅,0.5,1,"im not actually sure if all these crashes, bugs and buttons that stop functioning without a reason are because of bad steam version, modern hardware compability issues or just me remembering how this game was back when i was playing it 10 or more years ago.

but its current state is unplayable. i was even ok with crashes that hit every 2 levels but then the ui actually stopped working and that was it for me..

i will check if i could find my own cd copy and edit this comment if its any better, 
but i remember how hard the hydrolic part levels were and its simply not possible for me to go that far with this much crappyness.
or maybe im just wrong idk.","im not actually sure if all these crashes, bugs and buttons that stop functioning without a reason are because of bad steam version, modern hardware compability issues or just me remembering how this game was back when i was playing it 10 or more years ago.

but its current state is unplayable. i was even ok with crashes that hit every 2 levels but then the ui actually stopped working and that was it for me..

i will check if i could find my own cd copy and edit this comment if its any better, 
but i remember how hard the hydrolic part levels were and its simply not possible for me to go that far with this much crappyness.
or maybe im just wrong idk."
148698626,english,2023.09.23 01:12,❌,✅,0.5,0,Read everything in the help section and still couldn't get the first mission to work. Too glitchy.,Read everything in the help section and still couldn't get the first mission to work. Too glitchy.
130617290,russian,2023.00.11 10:00,✅,❌,0.5454545617,2,неплохо,not bad
126868296,english,2022.10.25 23:18,❌,✅,0.5,0,too bad UI to be enjoyable,too bad UI to be enjoyable
124042567,english,2022.09.19 00:28,✅,❌,0.4921969473,2,"Great game for casual players and true out of the box thinkers. 
If you think as a true ENGINEER you will have no problem completing most of these levels. 
However it is a German game and is in german for the first time you turn it on so do not be alarmed by that.","Great game for casual players and true out of the box thinkers. 
If you think as a true ENGINEER you will have no problem completing most of these levels. 
However it is a German game and is in german for the first time you turn it on so do not be alarmed by that."
122980066,brazilian,2022.08.29 00:08,❌,✅,0.5,0,"Possui um bug visual em uma fase, que ultrapassa o limite da tela, e não permite que você conecte a estrutura da ponte e com isso não conclui a fase.","There is a visual bug in one stage, which exceeds the screen limit, and does not allow you to connect the bridge structure and therefore does not complete the stage."
121953373,english,2022.08.09 04:27,❌,✅,0.5,0,unplayable.,unplayable.
121674304,english,2022.08.03 16:31,❌,✅,0.5,0,Not worth the money,Not worth the money
121538863,english,2022.07.31 23:23,❌,✅,0.5238095522,1,"piece of shit game, nothing has ever made me this angry, not worth $1.51. whoever made this physics engine should be publicly stoned","piece of shit game, nothing has ever made me this angry, not worth $1.51. whoever made this physics engine should be publicly stoned"
121526171,english,2022.07.31 18:28,❌,✅,0.5,0,"This game has zero support

No options to  change  language  from german to english 

I read the manual,  and find   [Ctrl +F ]  "" lang "" or "" english ""  keyword

I can do nothing !!

DO NOT BUY THIS","This game has zero support

No options to  change  language  from german to english 

I read the manual,  and find   [Ctrl +F ]  "" lang "" or "" english ""  keyword

I can do nothing !!

DO NOT BUY THIS"
121520625,polish,2022.07.31 16:12,❌,✅,0.5,0,Medium 5 is a joke.,Medium 5 is a joke.
121514827,english,2022.07.31 13:14,✅,❌,0.4982578158,4,"Great game, been looking for a game that me and my whole family could play and enjoy together, my uncle who is a bridge engineer said this is the most realistic bridge building game he has ever seen.","Great game, been looking for a game that me and my whole family could play and enjoy together, my uncle who is a bridge engineer said this is the most realistic bridge building game he has ever seen."
121510099,english,2022.07.31 10:30,✅,✅,0.4063918591,3,This game is one of the best i have ever played. I could never find a game that brought me and my family so much enjoyment . I would recommend this game to the family just not your brother who works on bridges... he gets really competitive.,This game is one of the best i have ever played. I could never find a game that brought me and my family so much enjoyment . I would recommend this game to the family just not your brother who works on bridges... he gets really competitive.
121504673,schinese,2022.07.31 07:06,❌,✅,0.6928395629,14,这B玩意属于你会八国语言也只能随缘打开游戏。全程没文字,This is a game that you can only play with random chance even if you know eight languages.
100520727,english,2021.09.05 00:28,❌,✅,0.5,0,"This game is bad. The controls sometimes don't function, it's not well explained, and barely functions. Just go play poly bridge or something instead.","This game is bad. The controls sometimes don't function, it's not well explained, and barely functions. Just go play poly bridge or something instead."
86231163,english,2021.01.09 02:12,❌,✅,0.5,0,Game bad. Avoid.,Game bad. Avoid.
60871046,french,2019.11.30 02:53,❌,✅,0.4411764741,0,Pffffff,Pffffff
51234969,german,2019.05.15 13:01,❌,✅,0.5584862232,3,Da dieses Spiel bei mir dauernd bei Level 2 Abstürzt kann ich es absolut nicht empfehlen,"Since this game constantly crashes at level 2, I can't recommend it at all"
51021455,german,2019.05.03 01:30,❌,✅,0.5258620381,1,"man siet nichts als flakernde farben und ein nicht lesbares menü gebt nicht euer geld für den müll aus
","You see nothing but flickering colors and an unreadable menu. Don't spend your money on this garbage.
"
50991172,polish,2019.05.01 15:41,❌,✅,0.5116898417,2,"In the description on the steam page there are several languages to choose from. In fact, the game is in German and there is no option to change it.","In the description on the steam page there are several languages ​​to choose from. In fact, the game is in German and there is no option to change it."
41995503,english,2018.04.12 15:10,❌,✅,0.5,0,Not able to run this,Not able to run this
41837975,english,2018.04.04 04:19,❌,✅,0.5,0,"This game does not work. Yes, it's cheap, $1.99, but it is actually worthless. As you move bridge sections, it does not decrement the dollar amount. It freezes up when you are two sections short of the other side.","This game does not work. Yes, it's cheap, $1.99, but it is actually worthless. As you move bridge sections, it does not decrement the dollar amount. It freezes up when you are two sections short of the other side."
41827001,french,2018.04.03 15:32,❌,✅,0.5238095522,1,"2 euros foutus en l'air.
Le jeu plante régulièrement. Certaines fois, des éléments venue de nul part (dans la montagne) sortent, et cassent le pont.
En redémarrant le niveau, ca fonctionne. Bref, c'est trop aléatoire pour donner une note correcte.
Pour moi, ca vaut 2 sur 20.
","2 euros wasted.
The game crashes regularly. Sometimes, things come out of nowhere (in the mountains) and break the bridge.
When I restart the level, it works. In short, it's too random to give a decent rating.
For me, it's worth 2 out of 20."
41826653,english,2018.04.03 15:01,❌,✅,0.7046411037,21,"The game physics does not work right. In other games you can look at the way the bridge collapses and make changes based on that. Not in this game. The stress screen does not even show if a part is being pushed or pulled only stress y/n. 
The angles that you can place gerders is supriseingly limited to just a particular grid and the menues are slow.

The music is good tho.","The game physics does not work right. In other games you can look at the way the bridge collapses and make changes based on that. Not in this game. The stress screen does not even show if a part is being pushed or pulled only stress y/n. 
The angles that you can place gerders is supriseingly limited to just a particular grid and the menues are slow.

The music is good tho."
41818099,spanish,2018.04.03 00:25,❌,✅,0.7030245662,17,"Es una mierda. Dice que tiene idioma español pero está todo en Aleman, horrible resolución, no tiene instrucciones, además de que tiene todo lleno de bugs. No vale nada, ni 1 peso. NO LO COMPREN.","It's crap. It claims to have Spanish, but it's all in German. It has horrible resolution, no instructions, and is riddled with bugs. It's not worth anything, not even a penny. DON'T BUY IT."
41805769,english,2018.04.02 07:09,✅,✅,0.5830598474,13,"Read the manual.

First, the default language is German, you need to change that in launch options before you start the game.

The game starts fairly intuitive, but not so much as you get further into the ""missions"". I've already lost over an hour and even though it's been frustrating at times, it's well worth the price, at least when it is on sale.","Read the manual.

First, the default language is German, you need to change that in launch options before you start the game.

The game starts fairly intuitive, but not so much as you get further into the ""missions"". I've already lost over an hour and even though it's been frustrating at times, it's well worth the price, at least when it is on sale."
41802898,english,2018.04.02 01:52,❌,✅,0.3895688951,0,BAD GAME !!!!!,BAD GAME !!!!!
41799468,english,2018.04.01 21:54,❌,✅,0.4521625042,1,The package Bridge! has been permanently removed from your account,The package Bridge! has been permanently removed from your account
39651465,english,2018.00.27 14:58,❌,✅,0.5475046635,9,"0/10.
Physically cannot play the game the menu loads for 1 full second and then all the text is gone as well as all textures and anything else required to play the game. would not reccomend do not buy","0/10.
Physically cannot play the game the menu loads for 1 full second and then all the text is gone as well as all textures and anything else required to play the game. would not reccomend do not buy"
35647853,english,2017.09.12 02:17,❌,✅,0.4638554454,1,IT IS NOT LETTING ME USE ENGLISH,IT IS NOT LETTING ME USE ENGLISH
35186030,russian,2017.08.24 21:05,❌,✅,0.5181723237,20,НЕ ПОКУПАЙ ЭТУ ХРЕНЬ ПОЛНАЯ  Х У Й Н Я 0 ИЗ 10,DON'T BUY THIS SHIT IT'S COMPLETE SHIT 0 OUT OF 10
33949659,english,2017.07.01 17:58,❌,✅,0.5672914982,8,NOt really playable due to glitches.,NOt really playable due to glitches.
30040478,english,2017.01.19 21:42,❌,✅,0.4608378708,1,"cannot change the default language from what appears to be german/dutch.  might be interesting  if i could read the commands.  i would lkike a refund for and unplayable game
","cannot change the default language from what appears to be german/dutch.  might be interesting  if i could read the commands.  i would lkike a refund for and unplayable game
"
24507615,english,2016.06.25 01:45,❌,✅,0.8116413355,65,"Awful game with absolutely zero support from developers or publishers.  Never quite works which is the standard I am coming to expect from Aerosoft!

Even if it's free, don't waste your time on this garbage.

zero out of any number you like.","Awful game with absolutely zero support from developers or publishers.  Never quite works which is the standard I am coming to expect from Aerosoft!

Even if it's free, don't waste your time on this garbage.

zero out of any number you like."
24060508,english,2016.06.04 00:34,❌,✅,0.5543493032,12,"This game is unexplanably HORRIFYING and TERRIBLE beyond words there are black and white strobe lights always when I open the game (and when I live in a house with someone that has epilepsy this is NOT OK) the default language is Dutch so you have to go therough a DAMN maze to find englisg because NONE of the options to select say anything and its MAJORLY PRONE to crashes every 30 seconds and then it tells you you do not have this game so you have to restart steam every tim you wanna play. I have nothing to say about the gameplay cause I was never able to get past the main menus since there wernt any labels. SO YEP THATS MY REVIEW in my opinion these devs just need to stop if this is what they created. I AM DEFINITLY GETTING A REFUND, For SO if there was an option to rate this game bullshit roadkill on the side of the road with autism and respitory issues, i would","This game is unexplanably HORRIFYING and TERRIBLE beyond words there are black and white strobe lights always when I open the game (and when I live in a house with someone that has epilepsy this is NOT OK) the default language is Dutch so you have to go therough a DAMN maze to find englisg because NONE of the options to select say anything and its MAJORLY PRONE to crashes every 30 seconds and then it tells you you do not have this game so you have to restart steam every tim you wanna play. I have nothing to say about the gameplay cause I was never able to get past the main menus since there wernt any labels. SO YEP THATS MY REVIEW in my opinion these devs just need to stop if this is what they created. I AM DEFINITLY GETTING A REFUND, For SO if there was an option to rate this game bullshit roadkill on the side of the road with autism and respitory issues, i would"
22963418,french,2016.04.14 01:45,✅,✅,0.5,0,"Bon, bon,

Je trouve les graphisme acceptable, mais manque le manuel (le touche a utilisé) peut etre qu'il y en a pas, (a part le pavé numerique pour se deplacé de haut en bas et de droite a gauche.  (pas d'inclinaison possible ?)
manque personalisation, manque un peut de clarté pour le stress test (car parfois le pond est vert mais des que la pemiere voiture entre sur la premiere parcel de voie le pond s'ecroule, donc passe de vert a ecroulement. mouais :-( ) (même bridge constructor sur android fais mieux)
manque un peut de variabilité dans les niveau car le concepteur veux qu'on fasse le pond que lui a decidé, (le budget est generalement trop court ou a la piece juste) (en tout cas dans les 8 premier niv easy, on vera apres)
j'ai pas encore tésté la sandbox car on dois gagner/débloqué les pièces.
la bande sont manque  un peut de changement la musique est sympa, mais cest la meme pour tout les niveaux et elle tourne en boucle.
manque de pouvoir tourner autour du pond, manque la possiblité de tésté plusieur trafic différent ou tésté le pond face au tremblement de terre, ou face au vent, etc.

mais pour le prix, c'est sympa à jouer. peut etre le devlopper rajoutera des fonctionnalités.","Okay, okay,

I find the graphics acceptable, but the manual (the key to use) is missing, maybe there isn't one (apart from the number pad to move up and down and right and left. (No tilt possible?)
Lack of customization, a bit unclear for the stress test (because sometimes the bridge is green, but as soon as the first car enters the first section of track, the bridge collapses, so it goes from green to collapse. Yeah :-( ) (even Bridge Constructor on Android does better)
Lack of variability in the levels because the designer wants us to build the bridge he decided on (the budget is generally too short or just a piece) (at least in the first 8 easy levels, we'll see later).
I haven't tried the sandbox yet because you have to earn/unlock the coins.
The soundtrack is a bit lacking in change, the music is nice, but it's the same for all the It's a bit of a loop.
It lacks the ability to rotate around the pond, and it lacks the ability to test several different types of traffic or test the pond against the earthquake, the wind, etc.

But for the price, it's fun to play. Maybe the developer will add more features."
20364810,french,2016.00.07 05:25,❌,✅,0.5,0,"dégeulase les graphismes
","degenerates the graphics
"
20163201,english,2016.00.01 03:16,❌,✅,0.6588002443,18,This product is by Aerosoft who I have come across before being producers of payware for Microsoft Flight Simulator. All I can say about this constantly crashing game is that it lived up to my expectations and it's performance limitations killed it stone dead - five crashes to desktop in the space of one hour. From what I understand the sequel to this game is also worth saving your money over for similar reasons. Avoid Avoid Avoid ...,This product is by Aerosoft who I have come across before being producers of payware for Microsoft Flight Simulator. All I can say about this constantly crashing game is that it lived up to my expectations and it's performance limitations killed it stone dead - five crashes to desktop in the space of one hour. From what I understand the sequel to this game is also worth saving your money over for similar reasons. Avoid Avoid Avoid ...
19901725,turkish,2015.11.24 13:24,❌,✅,0.5,0,"oyundan atma sorunu yasiyorum, bazen 2-3 turda bir .. oyundan atiyor giriyorum tekrar atiyor... ne bileyim butun keyfim kacti bu nedenle onermiyorum.",
19196219,english,2015.10.21 20:49,❌,✅,0.6297462583,32,No Options To click on and cant change it from german!!! very poor would like a refund,No Options To click on and cant change it from german!!! very poor would like a refund
18835097,english,2015.10.02 14:55,❌,✅,0.7427787781,46,"Looks like it should be good fun but it's not. Gameplay is dated and clunky with frequent glitches, awkward anchor points and occasional invisible components. UI is also poor.","Looks like it should be good fun but it's not. Gameplay is dated and clunky with frequent glitches, awkward anchor points and occasional invisible components. UI is also poor."
18834911,japanese,2015.10.02 14:40,❌,✅,0.5,0,"I can't found chenge language option.
Why bridge is pushed from both sides?","I can't find change language option.
Why bridge is pushed from both sides?"
18826232,german,2015.10.02 02:12,✅,❌,0.4972295761,4,es gibt schon einige ableger von diesem genre...neu erfunden ist es quasie nicht ..es ist ein grundsolides ..mit der zeit sehr entnervendes (weil ab lvl 10 bock schwer) zum tastaturzertrümerndes kleines indie game....1-2 euro billiger könnte es sein...peace ich bin raus...noch ein paar brücken bauen ..bzw ausrasten,"There are already a few offshoots of this genre...it's not really a new invention...it's a rock-solid, very irritating little indie game after a while (because it's really hard from level 10 onwards), keyboard-smashing...it could be 1-2 euros cheaper...peace, I'm out...just build a few more bridges...or rather, freak out"
18823359,german,2015.10.01 23:46,✅,✅,0.4687180221,3,"Habe das Spiel mittlerweile über 15h gespielt. Es ist anspruchsvoll und ist fordernd. Den Negtavikommentar wegen fehlendem Spielspaß kann ich nicht verstehen. Es geht ja in dem Spiel nicht darum sinnlose Brücken zu kreieren, sondern funktionierende und statisch sinnvolle. Dieser Aspekt ist m.E. aus der Beschreibung erkennbar. Ich hoffe auf stetige Weiterentwicklung im Bereich der Szenarien und Stresstest.","I've played the game for over 15 hours now. It's challenging and demanding. I don't understand the negative comments about the lack of fun. The game isn't about creating pointless bridges, but rather functional and structurally sound ones. I think this aspect is clear from the description. I hope for continued development in the areas of scenarios and stress testing."
18791285,german,2015.09.31 17:02,✅,❌,0.4907407165,1,"Eine Herausforderung mit Suchtfaktor.
Was in der ersten Minute nach einem einfachen Spiel aussieht entpuppt sich als anspruchsvolles Knobelspiel. Die Physik arbeitet einwandfrei und unermüdlich gegen den Spieler. Sind die ersten Brücken noch schnell gebaut so steigt der Schwierigkeitsgrad später stark an. Viele verschiedene Bauelemente die mit einer ausgewogenen Lernkurve verknüpft sind sorgen für Abwechslung. Das tolle an dem Spiel ist allerdings die Herausforderung. Oft habe ich mich erwischt, wie ich aufhören wollte aber dann ist mir wieder was eingefallen wie meine Brücke doch stabil und befahrbar werden könnte. Bridge sieht einfach aus, fordert einem aber alles ab und lässt einen nicht mehr los. Echter Suchtfaktor und das Erfolgserlebnis nach Fertigstellung einer stabilen Brücke sind die großen Stärken dieses Games. Jeder Hobbybastler der weiß warum ein Stein nach unten fällt kann hier bedenkenlos zuschlagen. Für echte Ingenieure oder die die es werden wollen ist das Spiel ein absolutes Muss um gerade auf den Höheren Levels sich selbst sein Können und Talent zu beweisen. Daumen hoch für Bridge.   
","An addictive challenge.
What looks like a simple game at first turns out to be a challenging puzzle game. The physics work flawlessly and tirelessly against the player. While the first bridges are quickly built, the difficulty level increases significantly later on. Many different building elements combined with a balanced learning curve ensure variety. The great thing about the game, however, is the challenge. I often found myself wanting to give up, but then I came up with another way to make my bridge stable and drivable. Bridge looks simple, but demands everything from you and doesn't let you go. The real addictiveness and the sense of achievement after completing a stable bridge are the great strengths of this game. Any hobbyist who knows why a stone falls can jump in without hesitation. For real engineers or those who want to become one, the game is an absolute must-have, especially at the higher levels, to prove their skills and talent. Thumbs up for Bridge.
"
18739638,german,2015.09.29 13:10,✅,✅,0.5307106972,6,"Nostalgie pur! Es ist zwar schon ein paar Jahre her das ich Bridge gespielt habe. Aber in der Zeit der Casual-Games (baue das an,ernte,verkaufe...) ist es eine willkommene Abwechslung. Der Anspruch steigt mit den Lvls und man muss auch man eine ganze Weile knobeln bis man eine Lösung findet. Aber da zeigt sich die alte dennoch gute Physikengine von  Terathon. 
Macht echt immer wieder Spaß!","Pure nostalgia! It's been a few years since I played bridge. But in these days of casual games (plant, harvest, sell...), it's a welcome change. The challenge increases with the level, and you have to puzzle for quite a while to find a solution. But that's where Terathon's old, yet still good, physics engine comes into its own.
It's always really fun!"
18737705,german,2015.09.29 08:27,✅,✅,0.4907407165,1,"Bridge ist zwar schon einige Jahre alt, es macht aber immer wieder Spaß es zu spielen. Die Missionen sind anfangs recht leicht, spätere Levels sind dann wirklich anspruchsvoll. Wenn man länger spielt kommen acuh immer mehr Nauteile hinzu, erst dann sieht man auch wie real die Physik umgesetzt worden ist. Vom Gameplay und der Grafik bin ich völlig zufrieden. Insgesamt ein sehr schönes Game was man auch mal zwischendurch spielen kann aber dennnoch den Ansprüchen einer echten Simulation erfüllt.","Bridge may be a few years old, but it's still fun to play. The missions start off fairly easy, but later levels become truly challenging. As you play for longer, more and more elements are added, and only then do you really appreciate how realistic the physics are. I'm completely satisfied with the gameplay and graphics. Overall, it's a very nice game that you can play now and again, but still meets the requirements of a true simulation."
18726405,english,2015.09.28 17:30,❌,✅,0.3339676559,26,I would not recomend this game caused of bad programmin and having such limited options when building bridges. i always liked to make funny looking but working bridges.. in this game it doesnt allow you to do enything funny.,I would not recomend this game caused of bad programmin and having such limited options when building bridges. i always liked to make funny looking but working bridges.. in this game it doesnt allow you to do enything funny.
