,221020,,,,,,Reviews,
203721657,english,2025.08.06 22:27,❌,❌,0.5061728358,1,"Fun concept when it was released.

As it stands now, not worth buying even if on sale as this has been long abandoned.

If you do buy this, be aware there will be NO further updates and what you see is what you get. No content will be added.","Fun concept when it was released.

As it stands now, not worth buying even if on sale as this has been long abandoned.

If you do buy this, be aware there will be NO further updates and what you see is what you get. No content will be added."
203283613,english,2025.08.01 01:45,❌,✅,0.5,0,Abandoned!,Abandoned!
203280019,english,2025.08.01 00:35,❌,✅,0.5,0,"The game had a lot of potential when it first came out, and although it was quite buggy, you could see the direction it was going. Unfortunately, the game was abandoned, and all that's left is a buggy, shallow mess.

It is quite a shame as this was one of the DF-like games that all came out around the same time (Gnomoria is another one that comes to mind, which although also abandoned, is a lot more feature-complete than this). This isn't as bad as Spacebase DF-9 in terms of abandonment, but pretty close.

If you're interested in this game, rather look at Dwarf Fortress, Rimworld, Songs of Syx or Oxygen Not Included (depending on what part interested you the most), and you'll be much happier.","The game had a lot of potential when it first came out, and although it was quite buggy, you could see the direction it was going. Unfortunately, the game was abandoned, and all that's left is a buggy, shallow mess.

It is quite a shame as this was one of the DF-like games that all came out around the same time (Gnomoria is another one that comes to mind, which although also abandoned, is a lot more feature-complete than this). This isn't as bad as Spacebase DF-9 in terms of abandonment, but pretty close.

If you're interested in this game, rather look at Dwarf Fortress, Rimworld, Songs of Syx or Oxygen Not Included (depending on what part interested you the most), and you'll be much happier."
203199531,english,2025.07.30 22:17,❌,✅,0.5,0,"It is abandoned in an unfinished state, do not buy it.","It is abandoned in an unfinished state, do not buy it."
200789373,english,2025.06.27 01:55,✅,✅,0.4491609037,0,"Shame its not working anymore.
Might be worth getting an old computer to play if i remember rightly.
I played years ago and my last thought was positive so that's what ill say","Shame its not working anymore.
Might be worth getting an old computer to play if i remember rightly.
I played years ago and my last thought was positive so that's what ill say"
199214806,english,2025.06.07 20:44,✅,✅,0.4307208061,2,"It is indeed abandonware... however, what is here is a very nice game. There may not be any reason to grab it now that Dwarf Fortress exists in the form it does today, however when this game was first being developed, no such version of DF existed. 

I looked at this in my steam library and had a fond memory. I might just download it again.","It is indeed abandonware... however, what is here is a very nice game. There may not be any reason to grab it now that Dwarf Fortress exists in the form it does today, however when this game was first being developed, no such version of DF existed. 

I looked at this in my steam library and had a fond memory. I might just download it again."
199193528,english,2025.06.07 15:42,❌,❌,0.5192136168,2,get majesty or something.,get majesty or something.
199091295,english,2025.06.06 12:50,✅,✅,0.4529616535,0,"I don't know if this will attract new players (or even whether it should), but I certainly enjoy its no-frills approach to city building.","I don't know if this will attract new players (or even whether it should), but I certainly enjoy its no-frills approach to city building."
197756766,english,2025.05.21 08:13,❌,✅,0.6069501042,9,"Once, when this first released many years ago I loved it. It was a charming little game about building a settlement above an active dungeon. But now it's abandonware and we'll never get to see what could have been. This game should not be purchaseable on the store. Do not buy this game.","Once, when this first released many years ago I loved it. It was a charming little game about building a settlement above an active dungeon. But now it's abandonware and we'll never get to see what could have been. This game should not be purchaseable on the store. Do not buy this game."
197159794,english,2025.05.14 00:21,✅,✅,0.5,0,This is an extremely cool concept and it would be excellent if someone were to buy this game and complete it. Worth buying around the $2 mark.,This is an extremely cool concept and it would be excellent if someone were to buy this game and complete it. Worth buying around the $2 mark.
197006854,english,2025.05.12 04:28,❌,✅,0.5618405342,8,"Do not get this game, as many other people have said they just abandoned the game. 
It had promise to be a decent single player game which is unfortunate.","Do not get this game, as many other people have said they just abandoned the game. 
It had promise to be a decent single player game which is unfortunate."
196225950,english,2025.05.02 12:24,✅,✅,0.5684884787,8,"I loved this game, I still think of it sometimes fondly and wonder what could of been.

A very old early access game, abandoned, unfinished, but there was still a lot there for replay-ability for its time.

I kind of feel obligated to leave a kind review because I think the hate is a bit unwarranted. I think Banished was similarly sort of abandoned without much features besides a bare-bones city builder framework that today would be looked at as hollow and soulless, yet that game was lauded because it was seen as more casual for its time.

While I don't think the price is warranted anymore, if it were $1-3 or maybe $5 max then it would still represent a cheap game to have fun for a few hours or more if you get into it.","I loved this game, I still think of it sometimes fondly and wonder what could of been.

A very old early access game, abandoned, unfinished, but there was still a lot there for replay-ability for its time.

I kind of feel obligated to leave a kind review because I think the hate is a bit unwarranted. I think Banished was similarly sort of abandoned without much features besides a bare-bones city builder framework that today would be looked at as hollow and soulless, yet that game was lauded because it was seen as more casual for its time.

While I don't think the price is warranted anymore, if it were $1-3 or maybe $5 max then it would still represent a cheap game to have fun for a few hours or more if you get into it."
194259671,english,2025.04.05 06:13,❌,✅,0.5529836416,8,Unfinished and abandoned. Don't bother.,Unfinished and abandoned. Don't bother.
192933206,spanish,2025.03.17 14:53,❌,✅,0.5071364641,1,Juego abandonado.,Game abandoned.
192607904,english,2025.03.13 00:15,❌,❌,0.5586500764,12,"This game had SO much potential when it first came out, but will never be released in a final state. Avoid and do not buy","This game had SO much potential when it first came out, but will never be released in a final state. Avoid and do not buy"
192285995,english,2025.03.08 16:08,❌,✅,0.5644148588,9,Abandonware,Abandonware
192010836,english,2025.03.05 07:24,❌,✅,0.5123885274,9,I picked this game up very early on and hoped the game would be developed further. This game is now abandoned by the developer and has no hopes of continuing development. It's not a complete game and at this point you can spend your money elsewhere for a much better experience.,I picked this game up very early on and hoped the game would be developed further. This game is now abandoned by the developer and has no hopes of continuing development. It's not a complete game and at this point you can spend your money elsewhere for a much better experience.
191412335,english,2025.02.29 00:53,❌,✅,0.5011005998,9,"If you enjoy dissecting failure, this is a masterclass in how [i]not[/i] to make a game.  
","If you enjoy dissecting failure, this is a masterclass in how [i]not[/i] to make a game.  
"
191093933,english,2025.02.24 22:51,❌,✅,0.7181648612,44,"How TF is this still on the Steam store???

Saw the new Steam city builder sale and this was still showing up.

This game doesn't even work properly on newer hardware anymore, drivers broke after the last time I tried to run it.","How TF is this still on the Steam store???

Saw the new Steam city builder sale and this was still showing up.

This game doesn't even work properly on newer hardware anymore, drivers broke after the last time I tried to run it."
190610335,english,2025.02.19 12:13,❌,✅,0.763728559,40,"Had alot of fun playing the game, but it isnt finished and it was abandoned by the Devs for whatever reason. Cant recommend really.","Had alot of fun playing the game, but it isnt finished and it was abandoned by the Devs for whatever reason. Cant recommend really."
190542609,english,2025.02.18 18:07,❌,✅,0.8612759709,87,"
This game is ABANDONWARE, do not buy even if on sale.

It was a neat little city builder when it worked, and I did enjoy it, but that was some time ago and this really needs to be de-listed from the steam store.","
This game is ABANDONWARE, do not buy even if on sale.

It was a neat little city builder when it worked, and I did enjoy it, but that was some time ago and this really needs to be de-listed from the steam store."
186787135,english,2025.00.31 05:16,✅,✅,0.5443563461,8,"Overall, I had a great time playing 30 hours of this game. Yes it had it's quirks but overall I liked it and it was fun.
Thanks SMP.","Overall, I had a great time playing 30 hours of this game. Yes it had it's quirks but overall I liked it and it was fun.
Thanks SMP."
186489391,brazilian,2025.00.27 01:19,❌,✅,0.5,0,"abandonware, stay away.","abandonware, stay away."
184868649,english,2025.00.06 00:32,❌,✅,0.4953025579,10,Infamous waste.,Infamous waste.
183694675,english,2024.11.26 02:18,✅,❌,0.5154460073,11,"I love this game! I can´t stop playing it, it's completely addictive. The vibrant colors and cute graphic always makes me happy!","I love this game! I can´t stop playing it, it's completely addictive. The vibrant colors and cute graphic always makes me happy!"
182724060,english,2024.11.14 16:47,❌,✅,0.4162083566,11,Abandoned,Abandoned
182475398,english,2024.11.11 10:24,❌,✅,0.643317759,21,"Love this game to death, but when it stops booting after sinking 177 hours into it and cannot figure out how to get it working again (even after taking to the Forum/Discussion Boards and their FAQ) and being left with a game I can no longer play, I sadly have to give it a negative review. Really disappointing after being a loyal player to this game since 2014.","Love this game to death, but when it stops booting after sinking 177 hours into it and cannot figure out how to get it working again (even after taking to the Forum/Discussion Boards and their FAQ) and being left with a game I can no longer play, I sadly have to give it a negative review. Really disappointing after being a loyal player to this game since 2014."
182323399,english,2024.11.09 12:12,❌,✅,0.457665354,24,Complete Abandonware garbage from day dot. Devs took the money and ran and steam let them.,Complete Abandonware garbage from day dot. Devs took the money and ran and steam let them.
179611447,english,2024.10.23 05:56,✅,✅,0.4487596452,1,Able to play a game and live your life same time??   Definitely possible here.,Able to play a game and live your life same time??   Definitely possible here.
178632482,english,2024.10.08 22:10,✅,✅,0.4717923403,28,"Felt like posting a positive review just to combat the insanity of some of these negative reviews. This is a prime example of the brutal unfair nature of the Internet, which apparently hasn't got any better since the 10+ years this was released. There are literally reviews on this game spouting absolute trash like ""i'm sure the original dev has died"" and ""they cut and ran with the money""... guys, do a 5 minute bit of research like some of us decent folk have and you'll see that one of the devs actually is still in the discussions as of this year actually explaining in detail what has happened. I've seen much more unpolished games asking for more money being given free passes on this platform yet this seems to be one of the dumping grounds for that sweet sweet negativity adrenaline rush. The people who are here now spewing trash are the same ones that drove the devs away in the first place. A good amount of you need to get off your high horse and grow up.","Felt like posting a positive review just to combat the insanity of some of these negative reviews. This is a prime example of the brutal unfair nature of the Internet, which apparently hasn't got any better since the 10+ years this was released. There are literally reviews on this game spouting absolute trash like ""i'm sure the original dev has died"" and ""they cut and ran with the money""... guys, do a 5 minute bit of research like some of us decent folk have and you'll see that one of the devs actually is still in the discussions as of this year actually explaining in detail what has happened. I've seen much more unpolished games asking for more money being given free passes on this platform yet this seems to be one of the dumping grounds for that sweet sweet negativity adrenaline rush. The people who are here now spewing trash are the same ones that drove the devs away in the first place. A good amount of you need to get off your high horse and grow up."
177796401,english,2024.09.26 22:36,✅,✅,0.4526748657,0,Best game on steam,Best game on steam
177622688,english,2024.09.24 08:02,✅,✅,0.5,0,Time user,Time user
177287169,english,2024.09.18 23:18,✅,✅,0.5794175863,9,"Yeah i might be one of the few who loves this game, the art style fits the soundtrack so well. Can't claim i have played it a lot but i loved watching let's plays on it back in the days.
This game is like Rimworld's tiny baby. Yeah it might scream, kick, puke and cry. but i love it!","Yeah i might be one of the few who loves this game, the art style fits the soundtrack so well. Can't claim i have played it a lot but i loved watching let's plays on it back in the days.
This game is like Rimworld's tiny baby. Yeah it might scream, kick, puke and cry. but i love it!"
172371558,english,2024.07.18 11:37,✅,✅,0.5817133188,24,"I love this game.  The mechanics are detailed and thought out.  There are lots of different ways to do things from food production to weapon/armor creation to building.  I would recommend giving it a try if you like city builders and citizen indirect management.

Its sad to me that most of the negative reviews are about it being abandoned and/or unfinished.  Those have no relevance on the game-play or mechanics that make it good or bad.  Unfortunately it didn't do well enough for the developer to keep working on it which is sad because it could be a great game once finished and polished.  Sure there are bugs and issues, some pretty big, but looking past that there are a lot of fun things about the game that were there from the beginning:

[list]
	[*]You control the townies by telling them what to build.  They build them in a semi random order determined by the game.  You can control the order of different categories of actions.  You can also group townies separately and assign them sub actions that they focus on, and ignore the rest.  You can totally mess up the production line and kill half of your town because they starve to death haha.  This also applies to soldiers which have various options on how to patrol or guard the barracks they are assigned to.
	[*]Various food production options with pros and cons.  Some affect happiness, some take a lot of space, some have a lot of steps to make, others are plain and quick.  I recently spent many hours going through the food mechanics and trying various options out to figure out which ones scale better or not.  It was fun to dive in and use a spreadsheet to track everything.
	[*]Numerous options for creating armor/weapons.  They do scale as you get more items from going further down in the dungeon.  Which makes exploring the dungeon essential to create better gear.  There are also vanity options which make the townies happier, which attract more townies.
	[*]There are heroes you can attract by meeting certain conditions in the game.  Some of them really make you think outside the box and set up something in a way you normally wouldn't do.  They explore the dungeon for you so you can go back and mine ores and stone.
	[*]The happiness mechanic is unique, haven't seen anything like it.  You have to plan out your build design to keep them happy so as they are working they stay happy.  Otherwise you run them into the ground and don't go anywhere.  There are decorations you have to place down fairly close together so the townies ""see"" them and gain happiness.
	[*]The monsters can come from the dungeon or from sieges (which you can turn on or off).  But it allows you to plan out your city with walls and funnel the enemies through a barracks to kill them.  There are also traps you can use, possibly in a maze design, to kill the monsters.  There are different difficulties of the sieges to try out.
	[*]There are several different kinds of maps with different resources available to you at the beginning.  Some are harder to start with than others so it makes it more challenging and fun to try different maps.  Every map is random so the replay is great.  
	[*]Lots of block types for building.  Having a roof overhead does make them happier.  Various themed or environmental building can be created.  Many of the initial pictures of the game show lots of these options.  You have to build temp blocks so the townies can get to all the locations to build more blocks.  Its possible to trap townies that will then starve to death if you don't rescue them.
[/list]

For me I am not that creative.  So I didn't explore all the various ways to create awesome looking buildings.  I dove into the mechanics to figure out how to grow the town faster and which food options were better and which weapons/armor to use at the beginning.  
Some of the map variants gave the better food options right at the beginning, others were generated with the enemies right in the way of the resources and so it made it challenging right from the start.

There is definitely replay-ability built into the game.  I still do pick it up from time to time to start a new map and see where it goes.
","I love this game.  The mechanics are detailed and thought out.  There are lots of different ways to do things from food production to weapon/armor creation to building.  I would recommend giving it a try if you like city builders and citizen indirect management.

Its sad to me that most of the negative reviews are about it being abandoned and/or unfinished.  Those have no relevance on the game-play or mechanics that make it good or bad.  Unfortunately it didn't do well enough for the developer to keep working on it which is sad because it could be a great game once finished and polished.  Sure there are bugs and issues, some pretty big, but looking past that there are a lot of fun things about the game that were there from the beginning:

[list]
	[*]You control the townies by telling them what to build.  They build them in a semi random order determined by the game.  You can control the order of different categories of actions.  You can also group townies separately and assign them sub actions that they focus on, and ignore the rest.  You can totally mess up the production line and kill half of your town because they starve to death haha.  This also applies to soldiers which have various options on how to patrol or guard the barracks they are assigned to.
	[*]Various food production options with pros and cons.  Some affect happiness, some take a lot of space, some have a lot of steps to make, others are plain and quick.  I recently spent many hours going through the food mechanics and trying various options out to figure out which ones scale better or not.  It was fun to dive in and use a spreadsheet to track everything.
	[*]Numerous options for creating armor/weapons.  They do scale as you get more items from going further down in the dungeon.  Which makes exploring the dungeon essential to create better gear.  There are also vanity options which make the townies happier, which attract more townies.
	[*]There are heroes you can attract by meeting certain conditions in the game.  Some of them really make you think outside the box and set up something in a way you normally wouldn't do.  They explore the dungeon for you so you can go back and mine ores and stone.
	[*]The happiness mechanic is unique, haven't seen anything like it.  You have to plan out your build design to keep them happy so as they are working they stay happy.  Otherwise you run them into the ground and don't go anywhere.  There are decorations you have to place down fairly close together so the townies ""see"" them and gain happiness.
	[*]The monsters can come from the dungeon or from sieges (which you can turn on or off).  But it allows you to plan out your city with walls and funnel the enemies through a barracks to kill them.  There are also traps you can use, possibly in a maze design, to kill the monsters.  There are different difficulties of the sieges to try out.
	[*]There are several different kinds of maps with different resources available to you at the beginning.  Some are harder to start with than others so it makes it more challenging and fun to try different maps.  Every map is random so the replay is great.  
	[*]Lots of block types for building.  Having a roof overhead does make them happier.  Various themed or environmental building can be created.  Many of the initial pictures of the game show lots of these options.  You have to build temp blocks so the townies can get to all the locations to build more blocks.  Its possible to trap townies that will then starve to death if you don't rescue them.
[/list]

For me I am not that creative.  So I didn't explore all the various ways to create awesome looking buildings.  I dove into the mechanics to figure out how to grow the town faster and which food options were better and which weapons/armor to use at the beginning.  
Some of the map variants gave the better food options right at the beginning, others were generated with the enemies right in the way of the resources and so it made it challenging right from the start.

There is definitely replay-ability built into the game.  I still do pick it up from time to time to start a new map and see where it goes.
"
171818961,english,2024.07.10 15:07,✅,❌,0.5969501734,16,"Yes, It sucks the game was abandoned, But what was abandoned is still better then a handful of full realised I did try. I still play this game till this day. For how ever basic it was it is still a great game.","Yes, It sucks the game was abandoned, But what was abandoned is still better then a handful of full realised I did try. I still play this game till this day. For how ever basic it was it is still a great game."
171338154,english,2024.07.03 10:44,✅,✅,0.4913969636,5,this game is awsome,this game is awsome
171000394,english,2024.06.29 06:31,❌,✅,0.7271769643,50,Game is abandoned and doesn't really work any more.  Should probably be de-listed.,Game is abandoned and doesn't really work any more.  Should probably be de-listed.
169362455,english,2024.06.09 01:14,❌,❌,0.6215429306,24,"DO NOT BUY EVEN ON SALE

ABANDONWARE","DO NOT BUY EVEN ON SALE

ABANDONWARE"
168550110,english,2024.05.30 06:25,✅,✅,0.4495521784,6,"Crazy seeing the amount of negative reviews on this game. Is  it unfinished? Sure. Is whats left fun? I'd say it is. Setting up a production line in the early game is challenging and fun on all environments. Mid-game it starts getting repetitive but it is what it is, still fun. If another dev came along and replicated tihs it could be really great, it's not that hard in this day and age, Stop complaining people, it's worth the $5 when it goes on sale.","Crazy seeing the amount of negative reviews on this game. Is  it unfinished? Sure. Is whats left fun? I'd say it is. Setting up a production line in the early game is challenging and fun on all environments. Mid-game it starts getting repetitive but it is what it is, still fun. If another dev came along and replicated tihs it could be really great, it's not that hard in this day and age, Stop complaining people, it's worth the $5 when it goes on sale."
168469254,english,2024.05.29 10:29,✅,✅,0.4985406697,1,"Obviously there have been some internet dramas about this game back in the distant pass, but this is a fun game for what it is.","Obviously there have been some internet dramas about this game back in the distant pass, but this is a fun game for what it is."
168410159,english,2024.05.28 18:32,❌,✅,0.6427177191,32,Abandonware from the early days of Steam Greenlight. Pretty sure one of the original devs passed away but it's also possible it was a cash grab after it sold so many units. Just play Dwarf Fortress instead.,Abandonware from the early days of Steam Greenlight. Pretty sure one of the original devs passed away but it's also possible it was a cash grab after it sold so many units. Just play Dwarf Fortress instead.
166956103,english,2024.05.08 22:36,❌,✅,0.5148813725,15,Unfinished trash.,Unfinished trash.
166838141,english,2024.05.07 05:28,❌,✅,0.62596488,19,I cant believe this game is still being sold...........,I cant believe this game is still being sold...........
166090659,english,2024.04.26 14:01,❌,✅,0.5224164724,11,Game no finish :(,Game no finish :(
165468320,english,2024.04.16 18:20,✅,✅,0.7163771987,28,"Easily one of the best abandoned ""Mostly Negative"" games still available to buy on Steam when it comes to sandbox city builder/colony simulators.

On the surface it might look like a typical drawn/pixel art city builder where you manage and instruct villagers to harvest resources, plant crops, raise animals, trade with wandering merchants, build structures, craft tools and weapons while trying not to starve to death or get wiped out by monsters that live on the surface and in the dungeon levels below.

The part that really captured my attention and held my interest was the mechanic that allows the player to construct a residence with certain attributes used to attract different types of wandering heroes who will stay in your town and defend it from threats (several different types with their own abilities and stats).  The longer you keep them happy the better chances you have of keeping them around, gearing them up and watching them faceroll your enemies.  The more heroes you attract, the better their chances of not getting killed off.  To spice things up a bit, these heroes are never under your direct control.

Overall, the farther these heroes and your guards clear the dungeons, the better the loot and resources you have access to but also the more dangerous the enemies and raids can become.  So it can be a delicate balance in terms of when to expand and when to ""wall off"" new areas.

It can be both a fun and frustrating experience trying to figure out how to best attract and keep the heroes as well as lay down the infrastructure to maximize their effectiveness.  In the end, it's a fairly satisfying experience.

[spoiler]Honestly, if someone remastered this game and ""finished"" it, it'd be an instant hit on Steam even by 2024 colony sim standards.  After all, despite it being more than 10 years ago, there still aren't any games I know of that have repeated this specific formula (i.e. a multi-level map/game world where the player is constructing a city or colony to attract autonomous AI NPCs that the player needs but can't directly control).[/spoiler]","Easily one of the best abandoned ""Mostly Negative"" games still available to buy on Steam when it comes to sandbox city builder/colony simulators.

On the surface it might look like a typical drawn/pixel art city builder where you manage and instruct villagers to harvest resources, plant crops, raise animals, trade with wandering merchants, build structures, craft tools and weapons while trying not to starve to death or get wiped out by monsters that live on the surface and in the dungeon levels below.

The part that really captured my attention and held my interest was the mechanic that allows the player to construct a residence with certain attributes used to attract different types of wandering heroes who will stay in your town and defend it from threats (several different types with their own abilities and stats).  The longer you keep them happy the better chances you have of keeping them around, gearing them up and watching them faceroll your enemies.  The more heroes you attract, the better their chances of not getting killed off.  To spice things up a bit, these heroes are never under your direct control.

Overall, the farther these heroes and your guards clear the dungeons, the better the loot and resources you have access to but also the more dangerous the enemies and raids can become.  So it can be a delicate balance in terms of when to expand and when to ""wall off"" new areas.

It can be both a fun and frustrating experience trying to figure out how to best attract and keep the heroes as well as lay down the infrastructure to maximize their effectiveness.  In the end, it's a fairly satisfying experience.

[spoiler]Honestly, if someone remastered this game and ""finished"" it, it'd be an instant hit on Steam even by 2024 colony sim standards.  After all, despite it being more than 10 years ago, there still aren't any games I know of that have repeated this specific formula (i.e. a multi-level map/game world where the player is constructing a city or colony to attract autonomous AI NPCs that the player needs but can't directly control).[/spoiler]"
165416594,english,2024.04.15 20:23,❌,✅,0.5759057403,22,"Never left early access, the game is permanently unfinished and the devs have cut and run. Do not buy this game.","Never left early access, the game is permanently unfinished and the devs have cut and run. Do not buy this game."
164944534,english,2024.04.09 00:30,❌,✅,0.5622343421,15,"As many reviews write, unfinished yet had potential. Can't in good faith recommend buying this.","As many reviews write, unfinished yet had potential. Can't in good faith recommend buying this."
163515099,english,2024.03.24 22:09,✅,✅,0.4806245267,1,"Was it good? 2/5
Did I enjoy it? 3/5","Was it good? 2/5
Did I enjoy it? 3/5"
163326938,english,2024.03.21 20:44,❌,✅,0.4995769262,2,Abandoned right when it was getting good. Has so much potential just left undone.,Abandoned right when it was getting good. Has so much potential just left undone.
162234384,english,2024.03.05 08:06,✅,✅,0.4761904776,0,"This game has a lot of potential; I love the idea of the game. Create a town that attracts adventures; mine into the Earth to locate precious metals and uncover monsters and demons. The adventures that come to your town explore the depths of your mines. Dig to deep to fast and the harder the creatures get and they start to ascend upwards and if your adventures aren't up high enough the horde can over run your town and kill everyone.

You can definitely cheese the mechanics to give max villagers and gold farming; But to spend the time to create something that is functional and looks good too; that's the true challenge. Build ways to prevent the overrun of your town. Construct tunnels that aid the adventures and prevent the from being flanked. With a lot of planning you can make a pretty solid town and amazing ecosystem. 

Lastly you get what you put into it. It can be a very fun and enjoyable game.  I really wish the developers would continue working on this. This could be amazing with a few more tweaks. 

Their is a high learning curve at the start but if you stick with it you'll be rewarded.
I find it similar to Rimworld but with less control making it a bit more challenging.","This game has a lot of potential; I love the idea of the game. Create a town that attracts adventures; mine into the Earth to locate precious metals and uncover monsters and demons. The adventures that come to your town explore the depths of your mines. Dig to deep to fast and the harder the creatures get and they start to ascend upwards and if your adventures aren't up high enough the horde can over run your town and kill everyone.

You can definitely cheese the mechanics to give max villagers and gold farming; But to spend the time to create something that is functional and looks good too; that's the true challenge. Build ways to prevent the overrun of your town. Construct tunnels that aid the adventures and prevent the from being flanked. With a lot of planning you can make a pretty solid town and amazing ecosystem. 

Lastly you get what you put into it. It can be a very fun and enjoyable game.  I really wish the developers would continue working on this. This could be amazing with a few more tweaks. 

Their is a high learning curve at the start but if you stick with it you'll be rewarded.
I find it similar to Rimworld but with less control making it a bit more challenging."
162040153,english,2024.03.02 20:33,❌,❌,0.6126349568,19,"It has so much potential, and realized none of it. It was actually a lot of fun with mods. Unfortunately, the dev team had no idea how to actually realize any of their ideas, they hard coded a lot of limitations into the game, and then tried desperately to sell the game to a third party. When the sale fell through, the devs dropped it like a hot potato and the modders followed shortly afterwards. There isn't a game on the market that scratches the itch this game did, but this one isn't worth your money even on a sale. 

Historical fact: This game is one of the reasons the 'Early access' concept was introduced to Steam, because everyone was so disappointed when they abandoned it that it actually made waves. That's actually kind of impressive, in a ""Well, I wasted money"" kind of way.","It has so much potential, and realized none of it. It was actually a lot of fun with mods. Unfortunately, the dev team had no idea how to actually realize any of their ideas, they hard coded a lot of limitations into the game, and then tried desperately to sell the game to a third party. When the sale fell through, the devs dropped it like a hot potato and the modders followed shortly afterwards. There isn't a game on the market that scratches the itch this game did, but this one isn't worth your money even on a sale. 

Historical fact: This game is one of the reasons the 'Early access' concept was introduced to Steam, because everyone was so disappointed when they abandoned it that it actually made waves. That's actually kind of impressive, in a ""Well, I wasted money"" kind of way."
161670797,english,2024.02.28 22:57,✅,✅,0.4294245243,0,i LOVE this game!!!,i LOVE this game!!!
161123516,english,2024.02.22 09:30,❌,✅,0.4808957577,2,"This game was abandoned, it brought nothing fresh.","This game was abandoned, it brought nothing fresh."
160932632,english,2024.02.19 21:50,❌,❌,0.5295125246,9,"You did this to me, Enns","You did this to me, Enns"
160479948,english,2024.02.14 03:53,❌,❌,0.5,1,"It is so clunky and unfinished.  I remember liking it in development, but now this game is just a chore.","It is so clunky and unfinished.  I remember liking it in development, but now this game is just a chore."
159269310,english,2024.01.25 23:02,❌,✅,0.6949296594,37,This game has been abandoned for years now and should be removed from the steam store. do not buy it.,This game has been abandoned for years now and should be removed from the steam store. do not buy it.
159247394,english,2024.01.25 18:39,✅,✅,0.4446285665,0,It's a five - ten dollar  game.  You can kill hours pretty quick with the game.  There's absolutely no sort of tutorial or lead in and is clearly incomplete.  Rimworld has the same aesthetics with a sci-fi feel and Dwarf Fortress pops up a lot in the comments.,It's a five - ten dollar  game.  You can kill hours pretty quick with the game.  There's absolutely no sort of tutorial or lead in and is clearly incomplete.  Rimworld has the same aesthetics with a sci-fi feel and Dwarf Fortress pops up a lot in the comments.
157752764,russian,2024.01.07 07:07,✅,✅,0.5,0,"Во!
","Wow!
"
157592397,german,2024.01.04 21:29,✅,✅,0.5258620381,1,"Auch wenn sich viele Bewertungen auf den unfertigen Status beziehen, finde ich das es trotzdem Spass macht. 
Ich habe sicher 40 Stunden im Spiel (30 bevor ich das Spiel auf Steam gekauft habe). Schade das die Weiterentwicklung aufgegeben wurde.","Even though many reviews focus on the unfinished status, I still think it's fun.
I've probably put 40 hours into the game (30 before I bought it on Steam). It's a shame they abandoned further development."
157353968,english,2024.01.01 23:03,❌,✅,0.4890384376,4,took the money and ran,took the money and ran
156867313,english,2024.00.26 18:00,❌,✅,0.5,0,This has been completely abandoned. There is no reason at all to buy it.,This has been completely abandoned. There is no reason at all to buy it.
156266237,english,2024.00.19 05:15,❌,✅,0.4751401246,5,Abandonware,Abandonware
154847148,english,2023.11.31 03:01,❌,✅,0.6366763115,25,Had alot of potential. No updates. Kind of appalling that this is still for sale.,Had alot of potential. No updates. Kind of appalling that this is still for sale.
154753223,english,2023.11.30 02:41,❌,✅,0.5792115927,9,I thought this could end up being a cool game but it got abandoned,I thought this could end up being a cool game but it got abandoned
154173499,english,2023.11.23 05:05,❌,✅,0.5784341693,11,could have been great,could have been great
153498456,english,2023.11.13 14:03,❌,❌,0.5440011024,7,"This game is  has been abandoned, Play dwarf fortress instead as its better and has extremely loyal devs.","This game is  has been abandoned, Play dwarf fortress instead as its better and has extremely loyal devs."
