,252910,,,,,,Reviews,
191044739,latam,2025.02.24 06:50,✅,✅,0.5,0,"Esta bueno el juego, pues que esperaban con los gráficos del 2010 XD","The game is good, what did you expect with the 2010 graphics XD"
189112254,english,2025.02.02 03:15,❌,✅,0.5,0,Welp my journey came to an end and I have a bunch to say about this. Everytime I built a Skyscraper it was always the same experience of buying vehicles which are not driven by anyone in them.  Then your hiring workers for the jobs and then you just sit back and relax or at least you would be if it was not so dull. There were so many instances where the building took so slow to build that I either went to brush my teeth or take a shower. And as a plus whenever I was building 3 skyscrapers at the same time my game kept on crashing and it was annoying. I had a long journey but now I can put this game to rest. This game does make sense to once have a 6% rating and once considered the worst game on Steam.,Welp my journey came to an end and I have a bunch to say about this. Everytime I built a Skyscraper it was always the same experience of buying vehicles which are not driven by anyone in them.  Then your hiring workers for the jobs and then you just sit back and relax or at least you would be if it was not so dull. There were so many instances where the building took so slow to build that I either went to brush my teeth or take a shower. And as a plus whenever I was building 3 skyscrapers at the same time my game kept on crashing and it was annoying. I had a long journey but now I can put this game to rest. This game does make sense to once have a 6% rating and once considered the worst game on Steam.
170554475,english,2024.06.23 17:49,❌,❌,0.5391550064,4,"Me: Can I play Cities Sklines?
Mom: We have Cities Skylines at home.","Me: Can I play Cities Sklines?
Mom: We have Cities Skylines at home."
169025089,brazilian,2024.06.05 07:15,❌,❌,0.5496146083,3,"Eu acho que esse desenvolvedora não entende que os simuladores têm que ser pelo menos um pouco divertidos, esse jogo é só um simulador de menus, você compra o terreno, escolhe quantos funcionários e maquinas contratar e espera, depois que o prédio está pronto você escolhe vende ou alugar. Só isso, nada de construções criativas ou eventos pra dar uma variedade no jogo.
---------------------------------
I think this developer doesn't understand that simulators have to be at least a little fun, this game is just a menu simulator, you buy the land, choose how many employees and machines to hire and wait, after the building is ready you choose sell or rent. That's all, no creative constructions or events to add variety to the game.
","I think this developer doesn't understand that simulators have to be at least a little fun. This game is just a menu simulator. You buy the land, choose how many employees and machines to hire, and wait. After the building is ready, you choose to sell or rent it. That's all, no creative constructions or events to add variety to the game.
---------------------------------
I think this developer doesn't understand that simulators have to be at least a little fun. This game is just a menu simulator. You buy the land, choose how many employees and machines to hire, and wait. After the building is ready, you choose to sell or rent it. That's all, no creative constructions or events to add variety to the game."
167174964,turkish,2024.05.12 00:54,❌,✅,0.5,0,bakıyorsun ooo güzel oyuna benziyor giriyorsun pişmanlık hat safhada berbat,
165471786,turkish,2024.04.16 19:26,❌,✅,0.5,0,"oyun hiç bir şekilde çalışmıyor, paranıza yazık olur.",
152717515,greek,2023.11.02 16:17,❌,❌,0.5,0,he stuck on one point from game and i cant play any more just show me the map and nothing ells ...what now i pay for this game,
145300475,english,2023.07.30 08:23,✅,✅,0.5,0,Wouldn't fuck with Mammoth Benjamin 10/10,Wouldn't fuck with Mammoth Benjamin 10/10
143518402,german,2023.07.06 16:26,❌,✅,0.5,0,Warum gibt es so ein Spiel auf Steam??,Why is there such a game on Steam??
137228663,english,2023.03.24 18:37,❌,❌,0.4761904776,0,"Won't run, don't buy","Won't run, don't buy"
136743851,english,2023.03.15 18:28,❌,✅,0.4761904776,0,This the most boring mf game I ever played,This the most boring mf game I ever played
135223038,turkish,2023.02.23 14:50,❌,❌,0.5,0,"IT is not opening 

Wasting of money",
132784270,english,2023.01.13 21:09,❌,✅,0.5680627823,4,One of the worst and most boring Games on Steam. There is nothing more to say.,One of the worst and most boring Games on Steam. There is nothing more to say.
132781032,turkish,2023.01.13 20:06,❌,✅,0.5,0,oyun hata verip kapanıyordu. yeniden oynayayım dedim şimdi de açılmıyor.,
128932869,german,2022.11.21 01:39,❌,❌,0.5454545617,2,"Ich habe dieses Spiel geschenkt bekommen weil ich Hochhäuser liebe. Alles sehr realistisch! Allerdings, die Arbeiter sind viel zu teuer! Die können froh sein, wenn sie bei der ganzen Inflation überhaupt eine Stelle haben! Was für Laumalocher! Ich lasse die alle die ausgelochten teile aus dem Locher abheften! Mit mir nicht! Aber, müsst ihr wissen. 
","I received this game as a gift because I love skyscrapers. Everything is very realistic! However, the workers are way too expensive! They'll be lucky if they even have a job with all the inflation! What lazy punchers! I make them file all the punched-out pieces! Not with me! But, you have to understand.
"
124799956,english,2022.10.02 02:41,❌,❌,0.5,0,"I know I gave it a thumbs down, and the reason is because there's no content, but it's not a bad game if you wanna have something on in the background while you watch YouTube or do some work etc etc. Skyscraper Sim was actually quite relaxing, as you don't do anything in the game other than set up the excavation, foundation and construction stages. If you've got no patience, it's really a game you should avoid, but I personally didn't mind putting 10 hours of my life into constructing Skyscraperrrssss!! 5/10","I know I gave it a thumbs down, and the reason is because there's no content, but it's not a bad game if you wanna have something on in the background while you watch YouTube or do some work etc etc. Skyscraper Sim was actually quite relaxing, as you don't do anything in the game other than set up the excavation, foundation and construction stages. If you've got no patience, it's really a game you should avoid, but I personally didn't mind putting 10 hours of my life into constructing Skyscraperrrssss!! 5/10"
123151410,english,2022.09.01 18:00,✅,❌,0.5,0,Nice game,Nice game
122493018,german,2022.08.19 21:54,✅,✅,0.5,0,Hammerhart ^^,Awesome ^^
122469069,english,2022.08.19 09:19,✅,✅,0.5,0,"Works on Steam Deck, 7/10","Works on Steam Deck, 7/10"
115267116,english,2022.04.10 23:23,❌,✅,0.5,0,"3 Hours without saving, game crashes. 
GOD DAMNIT","3 Hours without saving, game crashes. 
GOD DAMNIT"
114702543,english,2022.03.30 10:01,❌,✅,0.5,0,"It could have been a great game, it was left to die.","It could have been a great game, it was left to die."
113207322,english,2022.03.02 12:47,✅,✅,0.4876404405,2,"Good, 12/10","Good, 12/10"
112085663,english,2022.02.13 08:15,❌,✅,0.4627833068,3,NO!,NO!
107470753,english,2022.00.06 23:57,❌,❌,0.5,0,This game deserves a worse review ratio than it has.,This game deserves a worse review ratio than it has.
107458827,english,2022.00.06 20:48,❌,✅,0.5,0,"YOU WILL HAVE MORE FUN STANDING NEXT TO A REAL CONSTRUCTION SITE THAN PLAYING THIS GAME
I SPENT 2 HOURS JUST FIGURING OUT ON HOW TO PLAY THE GAME
I WOULD RECOMMEND IT IF YOU LIKE CONSTRUCTION VEHICLES MOVING @ 10X THEIR NORMAL SPEED","YOU WILL HAVE MORE FUN STANDING NEXT TO A REAL CONSTRUCTION SITE THAN PLAYING THIS GAME
I SPENT 2 HOURS JUST FIGURING OUT ON HOW TO PLAY THE GAME
I WOULD RECOMMEND IT IF YOU LIKE CONSTRUCTION VEHICLES MOVING @ 10X THEIR NORMAL SPEED"
106360001,english,2021.11.23 19:13,❌,✅,0.6065945029,11,i asked for a refund,i asked for a refund
105805243,english,2021.11.14 11:40,❌,✅,0.5536016226,4,worst game ever,worst game ever
105478749,english,2021.11.08 22:46,✅,✅,0.4309541285,2,"An interesting concept, it is a pity that the game is not finalized. Few content, bugs, but playable, the game does not deserve ""mostly negative"", this is not a Battlefield 2042.","An interesting concept, it is a pity that the game is not finalized. Few content, bugs, but playable, the game does not deserve ""mostly negative"", this is not a Battlefield 2042."
101957439,german,2021.09.31 16:11,❌,✅,0.6660949588,12,"""Skyscraper Simulator"" ist so was wie ein Bau-Management Spielchen.

Auf einer pixeligen Karte von New York, die an eine schlechte Google-Earth Aufnahme erinnert wählen wir uns einen von sieben Bauplätzen aus. Dann kaufen wir uns ein paar Baufahrzeuge aus fünf Kategorien, stellen ein paar Arbeiter und Ingenieure ein und verteilen die auf die unterschiedlichen Arbeitsbereiche. Und dann...

Und dann warten wir. Dann starren wir fünfzehn Minuten auf eine grottig animierte Baustelle und warten, bis sich im Schneckentempo ein häßlicher Wolkenkratzer in die Höhe schraubt. Und fünfzehn Minuten dauert es bei höchster Geschwindigkeit. Zu tun gibt es für uns so gut wie nichts, außer vielleicht ein paar Arbeiter je nach Bauphase hin und her schieben. 

Nach diesen fünfzehn Warteminuten liefert unser Wolkenkratzer regelmäßig Einnahmen, mit denen wir uns neue Baugebiete kaufen können und neue Wolkenkratzer in Auftrag geben können, auf die wir dann wieder eine Viertelstunde warten müssen. 

Das ist weder herausfordernd noch ansatzweise interessant. 

Welcher Wahnsinnige ist nur auf die Schnapsidee gekommen, aus solch einem absurd schlechten Konzept, wirklich ein Spiel zu machen. Weder als Spiel noch als Simulation ist dieses Etwas auch nur ansatzweise interessant. Es ist weder realistisch noch unterhaltsam. Es ist einfach eine völlig gescheiterte Schnapsidee.

Oder anders formuliert: es ist ein verdammt häßlicher Bildschirmschoner, bei dem man alle paar Minuten mal irgendwo draufklickt. 

[h1]Wertung:[/h1]
2/10 Atmosphäre
-/10 Story
3/10 Grafik
1/10 Sound
1/10 Spielmechanik
1/10 Balancing
2/10 Spielspass

[h1]Fazit:[/h1]
Pleite-Bau.

[h1][b]2/10 Gesamtwertung","""Skyscraper Simulator"" is something like a construction management game.

On a pixelated map of New York, reminiscent of a bad Google Earth image, we choose one of seven construction sites. Then we buy a few construction vehicles from five categories, hire a few workers and engineers, and assign them to the various work areas. And then...

And then we wait. Then we stare for fifteen minutes at a crappy, animated construction site, waiting for an ugly skyscraper to rise at a snail's pace. And it takes fifteen minutes at top speed. There's practically nothing for us to do, except maybe move a few workers around depending on the construction phase.

After these fifteen minutes of waiting, our skyscraper regularly generates income, which we can use to buy new construction sites and commission new skyscrapers, for which we then have to wait another fifteen minutes.

That's neither challenging nor even remotely interesting.

What kind of madman came up with the crazy idea of ​​actually making a game out of such an absurdly bad concept? Neither as a game nor as a simulation is this thing even remotely interesting. It's neither realistic nor entertaining. It's simply a completely failed idea.

Or to put it another way: it's a damn ugly screensaver that makes you click on something every few minutes.

[h1]Rating:[/h1]
2/10 Atmosphere
-/10 Story
3/10 Graphics
1/10 Sound
1/10 Game Mechanics
1/10 Balancing
2/10 Fun

[h1]Conclusion:[/h1]
A bankrupt project.

[h1][b]2/10 Overall Rating"
101342833,english,2021.09.20 17:28,❌,✅,0.5893880725,8,Not even worth 50 cents.,Not even worth 50 cents.
99617577,russian,2021.08.19 15:40,❌,❌,0.53091681,3,"Не могу назвать этот продукт игрой, графический скрипт - не стоит денег вообще.","I can't call this product a game, the graphic script is not worth the money at all."
98533330,english,2021.07.31 02:57,❌,✅,0.6418979764,14,Please give this game the Negative reviews it deserves,Please give this game the Negative reviews it deserves
96492143,english,2021.06.28 06:46,❌,✅,0.5,0,"Lmfao i couldn't even start the game when i first got it. and sometimes forget its even in my library. when i do come across the game again i think to myself. ""What?""","Lmfao i couldn't even start the game when i first got it. and sometimes forget its even in my library. when i do come across the game again i think to myself. ""What?"""
96002930,english,2021.06.19 10:37,❌,✅,0.5,0,buy anything else,buy anything else
94846130,english,2021.06.02 03:40,✅,❌,0.5,0,"Watching my self go bankrupt gave me the power to take on 5 men at once pb hrad 
10/10 for hrad pb'ers
","Watching my self go bankrupt gave me the power to take on 5 men at once pb hrad 
10/10 for hrad pb'ers
"
92138857,english,2021.04.17 09:06,❌,✅,0.5,0,Why,Why
91698269,english,2021.04.09 13:07,❌,✅,0.5680738091,7,"Shallower than the Instagram feed of a self-described ""influencer"".","Shallower than the Instagram feed of a self-described ""influencer""."
87692835,english,2021.02.02 01:48,✅,✅,0.5824493766,15,My favorite gaem very fuen,My favorite gaem very fuen
87053639,english,2021.01.20 01:57,❌,✅,0.6520088315,10,poison,poison
86254528,english,2021.01.09 11:53,✅,✅,0.4780876338,1,"I purchased this game a while ago and recall having quite a few optimization issues when playing on windows 7. Now I happened to come by this game and have already spent quite a few hours playing it.

Yes, the game description and the game itself do not match 1-1. But, it does deliver on a decent simulation experience. There is consistency and simplicity. There is good documentation for any new or returning player to understand the game.

The Game: You manage the procurement and allocation of resources (both people and machines) in order to build a skyscraper. There is a small chunk of New York, I think, where you can purchase plots and construct skyscrapers. I believe there is a limit of 10 structures/plots you can own. The game is progressive when it comes to plots and projects. There are a couple of skyscraper designs (I have come by about 6 so far and they all look great). I still have to reach the endgame, if there is any.

PROS - Simple game, easy instructions, rinse and repeat gameplay, decent graphics, simple management
CONS - Game differs from description, some bugs where game freezes, too repetitive

tl;dr - Decent game that differs from it's description. Has a few bugs but delivers on simple management and simulation. This may not be everyone's cup of tea :)","I purchased this game a while ago and recall having quite a few optimization issues when playing on windows 7. Now I happened to come by this game and have already spent quite a few hours playing it.

Yes, the game description and the game itself do not match 1-1. But, it does deliver on a decent simulation experience. There is consistency and simplicity. There is good documentation for any new or returning player to understand the game.

The Game: You manage the procurement and allocation of resources (both people and machines) in order to build a skyscraper. There is a small chunk of New York, I think, where you can purchase plots and construct skyscrapers. I believe there is a limit of 10 structures/plots you can own. The game is progressive when it comes to plots and projects. There are a couple of skyscraper designs (I have come by about 6 so far and they all look great). I still have to reach the endgame, if there is any.

PROS - Simple game, easy instructions, rinse and repeat gameplay, decent graphics, simple management
CONS - Game differs from description, some bugs where game freezes, too repetitive

tl;dr - Decent game that differs from it's description. Has a few bugs but delivers on simple management and simulation. This may not be everyone's cup of tea :)"
85398770,english,2021.00.26 22:48,❌,✅,0.5783497095,5,"I was once the proud owner of an overwhelmingly negative game, and I want to regain that title.","I was once the proud owner of an overwhelmingly negative game, and I want to regain that title."
85338556,english,2021.00.25 21:51,❌,✅,0.652118504,9,Just don't. No.,Just don't. No.
84040391,english,2021.00.05 07:25,✅,❌,0.4797297418,4,"Worst game ever, decided to go back to tf2","Worst game ever, decided to go back to tf2"
83338838,english,2020.11.28 03:02,❌,✅,0.6524064541,10,The uninstall button is sure looking sexy af,The uninstall button is sure looking sexy af
81599385,english,2020.11.04 20:00,✅,❌,0.476047039,10,literally the best game ever made,literally the best game ever made
78377080,english,2020.09.30 08:04,❌,✅,0.5,0,"I bought it for $0.89, still wasn't worth it. Game doesn't even start without messing with compatibility settings. This game has so much potential, and it's being left in pre-alpha release basically. If they changed some of the functionality, tweaked the settings, and gave the player more in game options, it would then be an acceptable purchase as an alpha or beta. I have a feeling this will never change and it will just be left as is.","I bought it for $0.89, still wasn't worth it. Game doesn't even start without messing with compatibility settings. This game has so much potential, and it's being left in pre-alpha release basically. If they changed some of the functionality, tweaked the settings, and gave the player more in game options, it would then be an acceptable purchase as an alpha or beta. I have a feeling this will never change and it will just be left as is."
78320505,english,2020.09.29 07:37,❌,❌,0.5676856041,4,I just remembered i won this and idk who did this to me but i will find them and i will kill them,I just remembered i won this and idk who did this to me but i will find them and i will kill them
77968796,german,2020.09.22 17:56,❌,❌,0.5,0,lädt... absturz,loading... crash
76746655,english,2020.08.29 08:52,❌,✅,0.5,1,People who play this at normal time instead of speeding it up are the same people who look up paint drying on Youtube and put the playback speed at 0.25.,People who play this at normal time instead of speeding it up are the same people who look up paint drying on Youtube and put the playback speed at 0.25.
76444509,english,2020.08.23 23:25,❌,❌,0.5,1,"Load. play, Crash","Load. play, Crash"
73484556,english,2020.06.30 01:38,✅,❌,0.5499154329,10,"BEST GAME ON THE MARKET, ITS A MUST BUY. No other game has scaried me to the level this one has. 10/10 horror game","BEST GAME ON THE MARKET, ITS A MUST BUY. No other game has scaried me to the level this one has. 10/10 horror game"
71035840,polish,2020.05.19 21:00,❌,❌,0.4761904776,0,"The game is unplayable.
Looks like it`s not finished and buggy.","The game is unplayable.
Looks like it`s not finished and buggy."
69997526,english,2020.04.29 19:20,✅,✅,0.6092282534,14,"who would play this for like more than an 10 minutes? who would even buy this. jesus christ, this game is the equivalent of staring at the wall, not to mention its free to stare at the wall.

my final opinion: 10/10 would stare at screen again","who would play this for like more than an 10 minutes? who would even buy this. jesus christ, this game is the equivalent of staring at the wall, not to mention its free to stare at the wall.

my final opinion: 10/10 would stare at screen again"
69494802,german,2020.04.21 00:32,❌,❌,0.5,1,AUWEIA es hätte was werden können aber verbockt hoch 10,"OW, it could have been something but screwed up to the power of 10"
68726301,french,2020.04.07 15:21,❌,✅,0.5,0,"Jeu sans intéret qui  mérite au maximum la note de 0,5/20",A pointless game that deserves a maximum score of 0.5/20
67906917,english,2020.03.24 05:54,❌,✅,0.5217391253,3,I couldn't even play the game because of a starting error,I couldn't even play the game because of a starting error
67276307,brazilian,2020.03.14 10:41,❌,❌,0.5,0,"O jogo deveria se chamar Crash Simulator, Bug Simulator... Mau termina a construção do primeiro prédio e o jogo da crash. E não insista, se não seu computador trava e só no fisicamente para reiniciar...","The game should be called Crash Simulator, Bug Simulator... As soon as you finish building the first building, the game crashes. And don't insist, otherwise your computer will freeze and you'll have to physically restart it..."
64870943,turkish,2020.02.11 20:24,❌,❌,0.5238095522,1,"[b]Kısaca özetlemem gerekirse kendisi bir gökdelen inşa etme oyunu diyebilirim. Farklı veyahut daha çeşitli bir amaç gütmüyor. Oynanış mekanikleri şahsen fazlasıyla rahatsız edici düzeyde. Eğer bir şehir kurma oyunu arıyorsanız daha farklı yapımlara göz atmanızı öneririm. Bu yapımı maalesef tavsiye edemiyorum.

Daha fazla inceleme için;
https://store.steampowered.com/curator/28040015[/b]",
64103729,italian,2020.01.25 19:44,❌,✅,0.4782608747,0,non esiste traduzione in italiano e non si capisce cosa bisogna fare...,There is no translation into Italian and it is not clear what needs to be done...
63121608,french,2020.01.08 00:24,✅,❌,0.5,0,Un très bon jeu de gestion sur la construction des tours américaine,A very good management game about the construction of American towers
62050738,english,2020.00.19 00:43,✅,❌,0.4435130358,6,"Possibly the best. 
Skyscraper/10","Possibly the best. 
Skyscraper/10"
61855983,english,2020.00.14 23:37,✅,✅,0.4446669221,7,"Ok, i'll be 100% honest, no joke review or anything: I actually enjoy the game.
Aside from the bugs that may be experienced (and those are a massive drawback i'm not gonna lie), it's not as boring as many people made it sound like. It's an easy game that doesn't require loads of skills, that's true, but if one wants to achieve the best result with the least expenses has actually to fiddle a little with the workers management and the machinery to use.
Perhaps the only two complains i can have about the gameplay are the amount of time one requires to get the needed funds to build the next skyscraper and the fact that once you build them all it's over.
My solution to the first problem is renting the buildings and letting the game run while i do something else (like studying or eating dinner for example).
In conclusion, not bad at all to me, especially for just the small price it has.","Ok, i'll be 100% honest, no joke review or anything: I actually enjoy the game.
Aside from the bugs that may be experienced (and those are a massive drawback i'm not gonna lie), it's not as boring as many people made it sound like. It's an easy game that doesn't require loads of skills, that's true, but if one wants to achieve the best result with the least expenses has actually to fiddle a little with the workers management and the machinery to use.
Perhaps the only two complains i can have about the gameplay are the amount of time one requires to get the needed funds to build the next skyscraper and the fact that once you build them all it's over.
My solution to the first problem is renting the buildings and letting the game run while i do something else (like studying or eating dinner for example).
In conclusion, not bad at all to me, especially for just the small price it has."
61406213,english,2020.00.06 12:42,❌,✅,0.4776878059,5,falls like autumn leaves :-(,falls like autumn leaves :-(
61393414,english,2020.00.06 05:57,❌,❌,0.5,4,"Rudimentary, slow, boring. A buddy bought this for me and I obliged him. None of my nice computers work with this shit, but an old windows 8 laptop laying around was able to get it to boot.","Rudimentary, slow, boring. A buddy bought this for me and I obliged him. None of my nice computers work with this shit, but an old windows 8 laptop laying around was able to get it to boot."
60916527,english,2019.11.30 18:43,❌,✅,0.5,3,"One of the worst games I've played or purchased.  Run, don't walk, away from this trash.","One of the worst games I've played or purchased.  Run, don't walk, away from this trash."
60636875,english,2019.11.27 05:15,✅,✅,0.4228709042,4,"YES, very good game!","YES, very good game!"
60033561,english,2019.11.17 23:27,❌,✅,0.5833333135,4,"Windows 10 - Game doesnt even start. 3 hours of playing time on Windows 8. Game might not be recent but at least add some support for newer OS out there when you sell it on Steam. Unless your PC is powered by a hamster and you are diggin that Windows XP Pirate Copy dont buy it, because it wont work without 10 fixes you need to run.","Windows 10 - Game doesnt even start. 3 hours of playing time on Windows 8. Game might not be recent but at least add some support for newer OS out there when you sell it on Steam. Unless your PC is powered by a hamster and you are diggin that Windows XP Pirate Copy dont buy it, because it wont work without 10 fixes you need to run."
58683599,english,2019.10.30 09:49,✅,❌,0.4673270881,4,bruh,bruh
58524592,english,2019.10.29 09:49,❌,✅,0.6238030195,8,"I was expecting the novelty of playing this game to be at least five minutes before I got bored and regretted my purchase.

I didn't even make thirty seconds.

","I was expecting the novelty of playing this game to be at least five minutes before I got bored and regretted my purchase.

I didn't even make thirty seconds.

"
57594770,german,2019.10.21 22:30,❌,✅,0.5,0,stürzt immer ab,always crashes
56467406,danish,2019.10.04 11:51,✅,✅,0.5,0,Perfectly simulates what it's like being a skyscraper. 10/10!,
55888456,english,2019.09.30 00:10,❌,✅,0.6993088722,20,No,No
55508307,english,2019.09.08 15:13,❌,❌,0.6084142327,8,I was incredibly confused,I was incredibly confused
55177927,english,2019.08.19 06:39,✅,✅,0.4782608747,2,"The game has potental,but it had bad execuction.  It is mostly sitting waiting for things to finish. If the developer had made in more interactive or the build time shorter, it would have been a decent game.","The game has potental,but it had bad execuction.  It is mostly sitting waiting for things to finish. If the developer had made in more interactive or the build time shorter, it would have been a decent game."
55097717,english,2019.08.14 03:20,✅,✅,0.5,1,"Do I recommend this game to a simple person who enjoys economic strategy at a slow pace? yes.
Do I recommend this game to people who like a lot of things going on with plenty to do and a great experience? no.

I'm simple. I have things I like about this game, like the strategic economic decisions you gotta make in order to plan ahead and make dough. There's a lot of things this game lacks that could've made this game better to understand and navigate, and over all just play better.

the buttons are tiny, there needs to be more stats (such as when rent is collected, how many tenants you have by your price, what upgrading will do), more detail on workers, and all together, more details on graphics.

you're either looking at the city, or at construction view. the construction view looks like a tiny sky island away from any city because its barren. When you buy a skyscraper, it disappears from the map when I wish it just became a different color and you could still click on it.

I like how there are actions the machines make to show theyre moving around and working, but its limited and usually at the edge. escavating is good, because it digs it out. but when the base and concrete is placed, it looks just like the dirt you dug out. 

when the skyscraper is being built, its not bad graphic wise. though it would be cool if it was more detailed, especially towards the end. Like, some touch ups or even pathways, trees, and other decorations would be nice. You know, so it looks like it's being added to a city.

the rent takes f o r e v e r. When you need to make money fast enough to start a new sky scraper and not lose because of bankruptcy, this game will make you wait hours. 

Honestly, this game in general (though based on real time economics and speed) needs to be so much faster.

anyways, I hope the creators haven't given up on this, because I respect the work they put into it, and I hope they work to make it more enjoyable 

Good luck!","Do I recommend this game to a simple person who enjoys economic strategy at a slow pace? yes.
Do I recommend this game to people who like a lot of things going on with plenty to do and a great experience? no.

I'm simple. I have things I like about this game, like the strategic economic decisions you gotta make in order to plan ahead and make dough. There's a lot of things this game lacks that could've made this game better to understand and navigate, and over all just play better.

the buttons are tiny, there needs to be more stats (such as when rent is collected, how many tenants you have by your price, what upgrading will do), more detail on workers, and all together, more details on graphics.

you're either looking at the city, or at construction view. the construction view looks like a tiny sky island away from any city because its barren. When you buy a skyscraper, it disappears from the map when I wish it just became a different color and you could still click on it.

I like how there are actions the machines make to show theyre moving around and working, but its limited and usually at the edge. escavating is good, because it digs it out. but when the base and concrete is placed, it looks just like the dirt you dug out. 

when the skyscraper is being built, its not bad graphic wise. though it would be cool if it was more detailed, especially towards the end. Like, some touch ups or even pathways, trees, and other decorations would be nice. You know, so it looks like it's being added to a city.

the rent takes f o r e v e r. When you need to make money fast enough to start a new sky scraper and not lose because of bankruptcy, this game will make you wait hours. 

Honestly, this game in general (though based on real time economics and speed) needs to be so much faster.

anyways, I hope the creators haven't given up on this, because I respect the work they put into it, and I hope they work to make it more enjoyable 

Good luck!"
55071823,english,2019.08.12 08:57,❌,✅,0.5,0,"If you want a good laugh, read the reviews for 'Touch Down in the Tropics'. It will only take a second. 
The devs at 'actilogic' (in quotes because they keep changing their name) are good at fooling people into shelling out $30 for their crap. They only got $10 outta me.  They are such good cons, that they got a steam to 'green light' it. I feel sorry for anyone who bought residential property IRL from these shysters.","If you want a good laugh, read the reviews for 'Touch Down in the Tropics'. It will only take a second. 
The devs at 'actilogic' (in quotes because they keep changing their name) are good at fooling people into shelling out $30 for their crap. They only got $10 outta me.  They are such good cons, that they got a steam to 'green light' it. I feel sorry for anyone who bought residential property IRL from these shysters."
54834973,english,2019.07.27 11:40,❌,❌,0.4616153538,2,Bad,Bad
54768166,dutch,2019.07.23 21:06,✅,✅,0.5,0,fantastic game i love it .... donno whats the prob,
54251358,english,2019.06.23 14:36,✅,✅,0.5390844345,5,"7/10

I have to be honest I went into this game knowing exactly what to expect. But I have to say although it is utterly horrible for its claims. The game just has a feel about it like it was made by you and that you have every reason to enjoy it.

Overall bad game however it has a special place in my heart.","7/10

I have to be honest I went into this game knowing exactly what to expect. But I have to say although it is utterly horrible for its claims. The game just has a feel about it like it was made by you and that you have every reason to enjoy it.

Overall bad game however it has a special place in my heart."
53723703,english,2019.06.06 03:03,❌,✅,0.5,0,"I saw that this was very much disliked, wanted to give it a chance and yea, it is as bad as everyone says it is.

The actual gameplay in this game is very thin, and it randomly crashes quite often. Also you cannot own all the buildings you build, so you just need to keep selling the older ones as you build new ones. How am I supposed to own half the city when I always need to sell my precious skyscrapers?","I saw that this was very much disliked, wanted to give it a chance and yea, it is as bad as everyone says it is.

The actual gameplay in this game is very thin, and it randomly crashes quite often. Also you cannot own all the buildings you build, so you just need to keep selling the older ones as you build new ones. How am I supposed to own half the city when I always need to sell my precious skyscrapers?"
53024564,english,2019.06.02 03:29,✅,✅,0.7801213861,88,"This game changed my life. I can sleep now. I lost 200 pounds by playing this. I got a degree in engineering from playing this. Lastly, I got laid. Great game. My pp hard.","This game changed my life. I can sleep now. I lost 200 pounds by playing this. I got a degree in engineering from playing this. Lastly, I got laid. Great game. My pp hard."
51459245,english,2019.05.26 10:25,✅,✅,0.636474967,14,"I had to force myself to play this game for only 47 minutes.That's how you know this is a great game.

10/10 would depression again","I had to force myself to play this game for only 47 minutes.That's how you know this is a great game.

10/10 would depression again"
