,238240,,,,,,Reviews,
202615547,english,2025.07.22 03:41,❌,✅,0.5,0,"Completely abandoned in an unfinished state, I'm not even sure how I got 26 hours in this game. The only legacy this game will ever have is the S.D.M.G existing in terraria, speaking of terraria you should go buy that instead of this glorified demo","Completely abandoned in an unfinished state, I'm not even sure how I got 26 hours in this game. The only legacy this game will ever have is the S.D.M.G existing in terraria, speaking of terraria you should go buy that instead of this glorified demo"
202608513,russian,2025.07.22 01:05,❌,✅,0.5,0,"Непонятная хрень, пытающаяся в Тёрку. Но не получилось",A strange thing trying to get into Terka. But it didn't work.
202168134,english,2025.07.15 13:02,✅,❌,0.4592557847,1,"yay!! I love this game >,< its so  much fun!!! hourts and hours and hours and hours and hours and hours of pure extacy!!! it is tryely the pinicle of reality itself, one of the best games that has ever graced this undeserving earth","yay!! I love this game >,< its so  much fun!!! hourts and hours and hours and hours and hours and hours of pure extacy!!! it is tryely the pinicle of reality itself, one of the best games that has ever graced this undeserving earth"
201932364,english,2025.07.11 23:50,❌,✅,0.5217391253,2,Devs abandoned this game; do not buy this.,Devs abandoned this game; do not buy this.
201899556,english,2025.07.11 13:31,❌,❌,0.5217391253,2,Too bad the devs abanoned the game,Too bad the devs abanoned the game
201857796,english,2025.07.10 21:35,❌,❌,0.5255474448,2,Not worth getting at all,Not worth getting at all
200156926,english,2025.06.19 17:27,❌,✅,0.4782608747,2,when the fuck did i buy this lol,when the fuck did i buy this lol
197990967,brazilian,2025.05.24 01:06,❌,✅,0.5,0,Don't buy it! They don't finished and they dont will!,Don't buy it! They don't finish and they don't will!
197971929,russian,2025.05.23 20:14,❌,✅,0.5,0,-,-
194572023,english,2025.04.10 04:09,❌,✅,0.5217391253,3,Why is this still on the store? Developers abandoned it in a broken state.,Why is this still on the store? Developers abandoned it in a broken state.
192749160,english,2025.03.14 22:21,❌,✅,0.5,1,Broken abandonware,Broken abandonware
192417361,spanish,2025.03.10 13:11,❌,❌,0.5217391253,1,Juego abandonado por los creadores,Game abandoned by the creators
192363027,english,2025.03.09 17:55,❌,✅,0.5343284011,6,Nah just play Terreria,Nah just play Terreria
189171253,english,2025.02.02 17:03,❌,✅,0.5,1,"StarBound Rip off Looks like ass plays wors Why is a game from 2015 Still 20$ is Fuckin Wiled to me Let alon the FAKE ""Special Edition"" That Gives You NOTHING Got Get StarBound if You want to enjoy yourself","StarBound Rip off Looks like ass plays wors Why is a game from 2015 Still 20$ is Fuckin Wiled to me Let alon the FAKE ""Special Edition"" That Gives You NOTHING Got Get StarBound if You want to enjoy yourself"
187759304,finnish,2025.01.12 21:17,❌,✅,0.5,0,Yeah it's crap.,Yeah it's crap.
186931001,english,2025.01.01 23:21,❌,✅,0.557204783,5,scam,scam
186845011,english,2025.00.31 23:08,✅,✅,0.4433103502,0,No more support for the game but still fun!,No more support for the game but still fun!
186640952,english,2025.00.29 04:19,❌,❌,0.5994349718,17,"[h1]
New generation of mecha-pooop.
[/h1]","[h1]
New generation of mecha-pooop.
[/h1]"
184945713,english,2025.00.06 21:13,❌,✅,0.5204963684,5,Calling this game a turd is an insult to turds.,Calling this game a turd is an insult to turds.
183341574,english,2024.11.22 06:38,❌,❌,0.7307056189,33,Steam should refund customers when devs abandon games like this!,Steam should refund customers when devs abandon games like this!
178289361,english,2024.10.03 08:38,✅,❌,0.3980069757,1,It's not a bad game if you like sandbox world rpgs similar to Terraria or Starbound.,It's not a bad game if you like sandbox world rpgs similar to Terraria or Starbound.
177869447,english,2024.09.27 22:43,❌,✅,0.5843365192,8,"The game is incomplete and dead :(

I thought it had some fun potential","The game is incomplete and dead :(

I thought it had some fun potential"
176156781,brazilian,2024.09.01 18:32,❌,❌,0.4684095979,0,é ruim,it's bad
175728325,english,2024.08.25 10:03,✅,❌,0.3913570344,3,"You can spent 50-100 hours even more killing monsters, gathering resource, completing tasks and build all kind of stuff.
most of the soundtracks are soothing and relaxing. Personally i don´t think it deserve a bad like","You can spent 50-100 hours even more killing monsters, gathering resource, completing tasks and build all kind of stuff.
most of the soundtracks are soothing and relaxing. Personally i don´t think it deserve a bad like"
174475293,english,2024.08.08 01:48,❌,✅,0.5949053168,11,"I bought this when it was a mostly positive review. Since then it has went down, and it shows. A lot was added, but it didn't help. Big bomb of a game. Older versions were much more fun. I would not pay for this game today.","I bought this when it was a mostly positive review. Since then it has went down, and it shows. A lot was added, but it didn't help. Big bomb of a game. Older versions were much more fun. I would not pay for this game today."
173602213,english,2024.07.28 11:49,❌,✅,0.4958704412,4,"did not amount to its potential.

ridiculous achievements to boot.","did not amount to its potential.

ridiculous achievements to boot."
173316900,english,2024.07.25 13:28,❌,✅,0.5324976444,9,not good game,not good game
172208741,english,2024.07.16 03:04,❌,✅,0.4761904776,2,"this game sucks
","this game sucks
"
171466416,english,2024.07.05 08:43,❌,✅,0.6184924841,14,"This game had potential, the Developers abandoned it.","This game had potential, the Developers abandoned it."
171256360,english,2024.07.02 03:36,❌,✅,0.7735101581,35,"Behold! An ACTUALLY ""Dead game."" God, I forgot this even existed. It's weird knowing Terraria has some cross over stuff with this, and nothing ever happened with this game other than the game just being dropped, splatting like an egg on the floor with no one to clean up after it, and all those left in the aftermath gazing down upon this broken thing with frustration.

I don't think the game was ever actually *finished.* I remember always just feeling perpetually confused in the EA (when it was actually worked on), never being entirely sure *what* to do. I guess at some point they must have ""Finished"" the game and removed the label, but we all know it's not actually done.

I'd say ""Go play starbound instead"", but chucklefish are full of unethical business practises, and starbound is painfully mid at best.
Go play Terraria instead, then, I guess.
Edge of Space? More like... more like, uhhh...
Edge of.. Finished Product?
Edge of Potential?
Edge of... Edge of uhhh...","Behold! An ACTUALLY ""Dead game."" God, I forgot this even existed. It's weird knowing Terraria has some cross over stuff with this, and nothing ever happened with this game other than the game just being dropped, splatting like an egg on the floor with no one to clean up after it, and all those left in the aftermath gazing down upon this broken thing with frustration.

I don't think the game was ever actually *finished.* I remember always just feeling perpetually confused in the EA (when it was actually worked on), never being entirely sure *what* to do. I guess at some point they must have ""Finished"" the game and removed the label, but we all know it's not actually done.

I'd say ""Go play starbound instead"", but chucklefish are full of unethical business practises, and starbound is painfully mid at best.
Go play Terraria instead, then, I guess.
Edge of Space? More like... more like, uhhh...
Edge of.. Finished Product?
Edge of Potential?
Edge of... Edge of uhhh..."
169657031,english,2024.06.12 09:52,❌,❌,0.5233756304,5,Bought it when it wan't even on Steam yet and then the Devs put this in early access and then abandoned it. Don't buy this!!,Bought it when it wan't even on Steam yet and then the Devs put this in early access and then abandoned it. Don't buy this!!
169611869,english,2024.06.11 21:22,❌,✅,0.5581752062,11,"Bought this game in the early days because it seemed like it had potential, early builds were confusing and hard to get into with very little tutorial or pointers, but I stuck it out because it was still being worked on.

Wish I could refund the game at this point, it's been abandoned by the devs and the ""release"" update made it even harder to do anything in the game, with a barebones tutorial and a HUD that would make Ubisoft jealous with how much info it spits at you with no explanation.

Don't bother buying, it's a waste of your money.","Bought this game in the early days because it seemed like it had potential, early builds were confusing and hard to get into with very little tutorial or pointers, but I stuck it out because it was still being worked on.

Wish I could refund the game at this point, it's been abandoned by the devs and the ""release"" update made it even harder to do anything in the game, with a barebones tutorial and a HUD that would make Ubisoft jealous with how much info it spits at you with no explanation.

Don't bother buying, it's a waste of your money."
168957555,english,2024.06.04 13:27,❌,✅,0.4275690317,7,Abandonware scam.,Abandonware scam.
168381171,english,2024.05.28 10:10,❌,✅,0.5890800953,13,This game is already abandoned. So stay away.,This game is already abandoned. So stay away.
168188678,english,2024.05.25 23:28,❌,✅,0.587295115,11,unfinished and abandoned,unfinished and abandoned
167156269,english,2024.05.11 19:11,❌,✅,0.5647028685,10,Abandonware,Abandonware
166675288,english,2024.05.04 20:58,❌,✅,0.5340349078,6,At least the other negative reviews have taught me why I've always been so goddamn confused every time I tried to play this.,At least the other negative reviews have taught me why I've always been so goddamn confused every time I tried to play this.
166532061,russian,2024.05.02 18:06,✅,✅,0.5354523063,3,"Мне понравился сеттинг. Разумеется террария или старбаунд лучше, но тут по другому.","I liked the setting. Of course, Terraria or Starbound are better, but this is different."
165671775,english,2024.04.19 17:20,❌,❌,0.5,0,"It could have been good, but everything has stopped, so.","It could have been good, but everything has stopped, so."
163104680,english,2024.03.18 18:16,❌,✅,0.4671998322,0,Dirt,Dirt
162947590,english,2024.03.15 23:43,✅,✅,0.2327084988,0,"I had a lot of fun edging in this game, I was really confused however running around this game trying to figure out what to do, but it does look like terraria and starbound so for that I give it a 5 stars :)","I had a lot of fun edging in this game, I was really confused however running around this game trying to figure out what to do, but it does look like terraria and starbound so for that I give it a 5 stars :)"
161768699,english,2024.02.30 05:07,❌,✅,0.5620079637,7,"There was alot of potential here, but I dont think devs will commit the resources needed to bring this game back from the dead. 

Get starbound instead.","There was alot of potential here, but I dont think devs will commit the resources needed to bring this game back from the dead. 

Get starbound instead."
160192273,english,2024.02.09 19:55,❌,✅,0.5036728382,9,"Abandoned early access game.
","Abandoned early access game.
"
159609301,english,2024.02.01 17:47,❌,❌,0.5161290765,3,"The developers are like my friends, Around for a while and then just abandon me....","The developers are like my friends, Around for a while and then just abandon me...."
155806092,english,2024.00.12 14:38,✅,✅,0.3264021873,3,"I am 32 years old.

My ex-wife and I have a daughter together, and we adopted our son together. Both are now 4 years old.

When we were going through our separation, I felt lost and unhappy. I was self-destructive. One day, I was so angry with everything spiraling out of control that I punched a concrete wall in a moment of overwhelming emotion. This resulted in breaking my fifth metacarpal in my right hand—the hand I worked with, played games with, and used to carry my children to bed—the hand I desperately needed to ensure I could continue providing.

Upon learning the severity of the self-inflicted damage, I became almost suicidal. Keep in mind that just a few months before this, I was the happiest man, with no history of depression or anxiety. I had never experienced anger outbursts, nor was I the type to break down and cry, but I was in a tough situation that truly prevented me from seeing the light on the other side.

With nothing better to do, I looked for a game I could play WITH ONE HAND while recovering. Somehow, I stumbled upon this game and read some of the comments. I decided it was worth a try... I must admit I didn't beat the game, nor did I play as much as some of you. In fact, I may have played this game for only a day or two. That being said, after doing so, I had a new joy and hope for life. I managed to leave behind the pain and suffering that had been thrust upon me. I could experience the joy and happiness of other people. I relaxed for 5 ♥♥♥♥ minutes listening to this music, long enough to realize that I would be okay.

After realizing this, I turned off the game and went back to work. My hand hurt a lot, but I was motivated. I stopped feeling so sorry for myself and became the father I needed to be at that moment, not the weak boy I was behaving like.

Today, I am close friends with the mother of my children. We don't fight, argue, or say hurtful things to each other. We are parents and friends.

Now I have 3 children. My third child is, wait, ALSO 4 YEARS OLD. The woman I am with was going through a very similar situation at the time of my separation, and we just unexpectedly stumbled into each other's lives. We have been dating for a year and are very happy together.

Moral of the story: you never know what life has in store for you, and if I had given up when all odds were against me, I wouldn't be where I am today. This silly little game helped me realize that.

Thank you.","I am 32 years old.

My ex-wife and I have a daughter together, and we adopted our son together. Both are now 4 years old.

When we were going through our separation, I felt lost and unhappy. I was self-destructive. One day, I was so angry with everything spiraling out of control that I punched a concrete wall in a moment of overwhelming emotion. This resulted in breaking my fifth metacarpal in my right hand—the hand I worked with, played games with, and used to carry my children to bed—the hand I desperately needed to ensure I could continue providing.

Upon learning the severity of the self-inflicted damage, I became almost suicidal. Keep in mind that just a few months before this, I was the happiest man, with no history of depression or anxiety. I had never experienced anger outbursts, nor was I the type to break down and cry, but I was in a tough situation that truly prevented me from seeing the light on the other side.

With nothing better to do, I looked for a game I could play WITH ONE HAND while recovering. Somehow, I stumbled upon this game and read some of the comments. I decided it was worth a try... I must admit I didn't beat the game, nor did I play as much as some of you. In fact, I may have played this game for only a day or two. That being said, after doing so, I had a new joy and hope for life. I managed to leave behind the pain and suffering that had been thrust upon me. I could experience the joy and happiness of other people. I relaxed for 5 ♥♥♥♥ minutes listening to this music, long enough to realize that I would be okay.

After realizing this, I turned off the game and went back to work. My hand hurt a lot, but I was motivated. I stopped feeling so sorry for myself and became the father I needed to be at that moment, not the weak boy I was behaving like.

Today, I am close friends with the mother of my children. We don't fight, argue, or say hurtful things to each other. We are parents and friends.

Now I have 3 children. My third child is, wait, ALSO 4 YEARS OLD. The woman I am with was going through a very similar situation at the time of my separation, and we just unexpectedly stumbled into each other's lives. We have been dating for a year and are very happy together.

Moral of the story: you never know what life has in store for you, and if I had given up when all odds were against me, I wouldn't be where I am today. This silly little game helped me realize that.

Thank you."
154849676,english,2023.11.31 03:41,❌,✅,0.5,0,Disappointing,Disappointing
154066644,tchinese,2023.11.21 19:41,✅,❌,0.5,0,好,good
153620499,russian,2023.11.15 09:20,✅,❌,0.5776874423,5,"Мне понравилось, игра про космос 🚀",
153025245,english,2023.11.07 07:52,❌,✅,0.5806288123,19,Abandonware,Abandonware
152990107,english,2023.11.06 18:57,❌,❌,0.5544558764,12,"Could be ok, but is unfinished and abbandoned. sad","Could be ok, but is unfinished and abbandoned. sad"
152750433,english,2023.11.03 00:49,❌,✅,0.5531050563,9,abandoned for a long time,abandoned for a long time
150136822,english,2023.10.15 01:30,✅,✅,0.3747112453,4,"⣿⣿⡻⠿⣳⠸⢿⡇⢇⣿⡧⢹⠿⣿⣿⣿⣿⣾⣿⡇⣿⣿⣿⣿⡿⡐⣯⠁ ⠄⠄
⠟⣛⣽⡳⠼⠄⠈⣷⡾⣥⣱⠃⠣⣿⣿⣿⣯⣭⠽⡇⣿⣿⣿⣿⣟⢢⠏⠄ ⠄
⢠⡿⠶⣮⣝⣿⠄⠄⠈⡥⢭⣥⠅⢌⣽⣿⣻⢶⣭⡿⠿⠜⢿⣿⣿⡿⠁⠄⠄
⠄⣼⣧⠤⢌⣭⡇⠄⠄⠄⠭⠭⠭⠯⠴⣚⣉⣛⡢⠭⠵⢶⣾⣦⡍⠁⠄⠄⠄⠄
⠄⣿⣷⣯⣭⡷⠄⠄⢀⣀⠩⠍⢉⣛⣛⠫⢏⣈⣭⣥⣶⣶⣦⣭⣛⠄⠄⠄⠄⠄
⢀⣿⣿⣿⡿⠃⢀⣴⣿⣿⣿⣎⢩⠌⣡⣶⣿⣿⣿⣿⣿⣿⣿⣿⣿⣿⣆⠄⠄⠄
⢸⡿⢟⣽⠎⣰⣿⣿⣿⣿⣿⣿⢀⣾⣿⣿⣿⣿⣿⣿⣿⣿⣿⣿⣿⣿⣿⣦⠄⠄
⣰⠯⣾⢅⣼⣿⣿⣿⣿⣿⣿⡇⣾⣿⣿⣿⣿⣿⣿⣿⣿⣿⣿⣿⣿⣿⣿⣿⡄⠄
⢰⣄⡉⣼⣿⣿⣿⣿⣿⣿⣿⢸⣿⣿⣿⣿⣿⣿⣿⣿⣿⣿⣿⣿⣿⣿⣿⣿⣧⠄
⢯⣌⢹⣿⣿⣿⣿⣿⣿⣿⣿⢸⣿⣿⣿⣿⣿⣿⣿⣿⣿⣿⣿⣿⣿⣿⣿⣿⣿⠄
⢸⣇⣽⣿⣿⣿⣿⣿⣿⣿⣿⠸⣿⣿⣿⣿⣿⣿⣿⣿⣿⣿⣿⣿⣿⣿⣿⣿⣿⠄
⢸⣟⣧⡻⣿⣿⣿⣿⣿⣿⣿⣧⡻⣿⣿⣿⣿⣿⣿⣿⣿⣿⣿⣿⣿⣿⣿⣿⣿⠄
⠈⢹⡧⣿⣸⠿⢿⣿⣿⣿⣿⡿⠗⣈⠻⣿⣿⣿⣿⣿⣿⣿⣿⣿⣿⣿⣿⣿⡇⠄
⠄⠘⢷⡳⣾⣷⣶⣶⣶⣶⣶⣾⣿⣿⢀⣶⣶⣶⣾⣿⣿⣿⣿⣿⣿⣿⣿⣿⠇⠄
⠄⠄⠈⣵⣿⣿⣿⣿⣿⣿⣿⣿⣿⣿⢸⣿⣿⣿⣿⣿⣿⣿⣿⣿⣿⣿⣿⣿⠄⠄
⠄⠄⠄⠸⣿⣿⣿⣿⣿⣿⣿⣿⣿⣿⠘⣿⣿⣿⣿⣿⣿⣿⣿⣿⣿⣿⣿⠇⠄⠄","⣿⣿⡻⠿⣳⠸⢿⡇⢇⣿⡧⢹⠿⣿⣿⣿⣿⣾⣿⡇⣿⣿⣿⣿⡿⡐⣯⠁ ⠄⠄
⠟⣛⣽⡳⠼⠄⠈⣷⡾⣥⣱⠃⠣⣿⣿⣿⣯⣭⠽⡇⣿⣿⣿⣿⣟⢢⠏⠄ ⠄
⢠⡿⠶⣮⣝⣿⠄⠄⠈⡥⢭⣥⠅⢌⣽⣿⣻⢶⣭⡿⠿⠜⢿⣿⣿⡿⠁⠄⠄
⠄⣼⣧⠤⢌⣭⡇⠄⠄⠄⠭⠭⠭⠯⠴⣚⣉⣛⡢⠭⠵⢶⣾⣦⡍⠁⠄⠄⠄⠄
⠄⣿⣷⣯⣭⡷⠄⠄⢀⣀⠩⠍⢉⣛⣛⠫⢏⣈⣭⣥⣶⣶⣦⣭⣛⠄⠄⠄⠄⠄
⢀⣿⣿⣿⡿⠃⢀⣴⣿⣿⣿⣎⢩⠌⣡⣶⣿⣿⣿⣿⣿⣿⣿⣿⣿⣿⣆⠄⠄⠄
⢸⡿⢟⣽⠎⣰⣿⣿⣿⣿⣿⣿⢀⣾⣿⣿⣿⣿⣿⣿⣿⣿⣿⣿⣿⣿⣿⣦⠄⠄
⣰⠯⣾⢅⣼⣿⣿⣿⣿⣿⣿⡇⣾⣿⣿⣿⣿⣿⣿⣿⣿⣿⣿⣿⣿⣿⣿⣿⡄⠄
⢰⣄⡉⣼⣿⣿⣿⣿⣿⣿⣿⢸⣿⣿⣿⣿⣿⣿⣿⣿⣿⣿⣿⣿⣿⣿⣿⣿⣧⠄
⢯⣌⢹⣿⣿⣿⣿⣿⣿⣿⣿⢸⣿⣿⣿⣿⣿⣿⣿⣿⣿⣿⣿⣿⣿⣿⣿⣿⣿⠄
⢸⣇⣽⣿⣿⣿⣿⣿⣿⣿⣿⠸⣿⣿⣿⣿⣿⣿⣿⣿⣿⣿⣿⣿⣿⣿⣿⣿⣿⠄
⢸⣟⣧⡻⣿⣿⣿⣿⣿⣿⣿⣧⡻⣿⣿⣿⣿⣿⣿⣿⣿⣿⣿⣿⣿⣿⣿⣿⣿⠄
⠈⢹⡧⣿⣸⠿⢿⣿⣿⣿⣿⡿⠗⣈⠻⣿⣿⣿⣿⣿⣿⣿⣿⣿⣿⣿⣿⣿⡇⠄
⠄⠘⢷⡳⣾⣷⣶⣶⣶⣶⣶⣾⣿⣿⢀⣶⣶⣶⣾⣿⣿⣿⣿⣿⣿⣿⣿⣿⠇⠄
⠄⠄⠈⣵⣿⣿⣿⣿⣿⣿⣿⣿⣿⣿⢸⣿⣿⣿⣿⣿⣿⣿⣿⣿⣿⣿⣿⣿⠄⠄
⠄⠄⠄⠸⣿⣿⣿⣿⣿⣿⣿⣿⣿⣿⠘⣿⣿⣿⣿⣿⣿⣿⣿⣿⣿⣿⣿⠇⠄⠄"
149404067,english,2023.10.03 02:24,❌,✅,0.4912500083,3,all i rmeember about this game was buying it in 2016 and it bluescreening my laptop,all i rmeember about this game was buying it in 2016 and it bluescreening my laptop
149346628,english,2023.10.02 05:59,❌,❌,0.6190229654,14,"Wow. I've never actually written a review for this hoping it would some day be finished, huh?

It's been said before, but consider the game in an eternal beta. There's a post on the forums from 2016 talking about how the devs have abandoned the game and functionally dissolved as a company, so the odds of any significant updates are basically zero.

The game has some interesting mechanics as an early Terraria clone, but the controls feel clunky, the balance is poor, basically every system that's implemented is done so poorly, and very little has been done to make the game feel good to play, as opposed to just being functional.","Wow. I've never actually written a review for this hoping it would some day be finished, huh?

It's been said before, but consider the game in an eternal beta. There's a post on the forums from 2016 talking about how the devs have abandoned the game and functionally dissolved as a company, so the odds of any significant updates are basically zero.

The game has some interesting mechanics as an early Terraria clone, but the controls feel clunky, the balance is poor, basically every system that's implemented is done so poorly, and very little has been done to make the game feel good to play, as opposed to just being functional."
148622456,english,2023.09.21 22:52,❌,✅,0.5978153944,23,The Starbound bootleg even Wish wouldn't sell.,The Starbound bootleg even Wish wouldn't sell.
147597388,english,2023.09.04 05:16,❌,✅,0.5853004456,14,"Never finished, barely started","Never finished, barely started"
147257946,english,2023.08.29 09:16,❌,✅,0.6100873947,16,I remember buying this early access or something as a kid. It has not changed at all. It was proclaimed by many to be the next Terraria. Complete flop as the team has abandoned the game.,I remember buying this early access or something as a kid. It has not changed at all. It was proclaimed by many to be the next Terraria. Complete flop as the team has abandoned the game.
146844330,spanish,2023.08.23 13:21,❌,✅,0.5238095522,1,"Estafa, terminen el juego.","Scam, end the game."
146615883,english,2023.08.20 02:32,❌,✅,0.5,0,Play Project Zomboid instead. Disappointed and abandoned for good. I would've used this purchase for toilet paper at least.,Play Project Zomboid instead. Disappointed and abandoned for good. I would've used this purchase for toilet paper at least.
146384507,english,2023.08.16 12:00,❌,✅,0.5,0,unfinished,unfinished
144591287,english,2023.07.20 00:23,❌,✅,0.4769399762,0,Im flickin that space bean,Im flickin that space bean
144147269,english,2023.07.14 08:24,✅,❌,0.4418033957,0,My favorite game!,My favorite game!
143412041,english,2023.07.05 00:42,❌,✅,0.5,1,"It looks like a good game but it's not.
go play asteria, literally the same thing but least it has an end.","It looks like a good game but it's not.
go play asteria, literally the same thing but least it has an end."
142943123,english,2023.06.28 13:17,❌,✅,0.633338809,16,abandoned,abandoned
142770415,spanish,2023.06.25 18:41,❌,✅,0.5454545617,2,"No lo recomiendo por nada del mundo, muy mal juego

Pensaba que seria un juego tipo Terraria pero con ambientación en el espacio, y mas o menos es algo así pero es que es injugable, muy malas mecánicas, los controles son horrorosos por no decir que no hay actualizaciones.","I don't recommend it at all. It's a very bad game.

I thought it would be a Terraria-like game, but with a space setting. It's more or less something like that, but it's unplayable, has very poor mechanics, and the controls are horrible, not to mention the lack of updates."
141074026,english,2023.06.01 23:10,❌,❌,0.4577114582,0,"Honestly a neat game, but I would not buy this game for anything other than free with all the shit that's gone on","Honestly a neat game, but I would not buy this game for anything other than free with all the shit that's gone on"
140081775,english,2023.05.15 08:48,✅,❌,0.4213620722,0,very good,very good
139854534,english,2023.05.11 00:21,❌,✅,0.6696670055,23,"Game was never really finished.  If you really need another Terraria-like, go play Starbound.","Game was never really finished.  If you really need another Terraria-like, go play Starbound."
139256837,english,2023.04.30 13:17,❌,✅,0.5280943513,8,"Edge of Space is an utter catastrophe of a game. From the abysmal controls and dated graphics to the mind-numbingly repetitive gameplay and lackluster story, this game offers nothing but frustration and disappointment. Save your time, money, and sanity by steering clear of this cosmic disaster.","Edge of Space is an utter catastrophe of a game. From the abysmal controls and dated graphics to the mind-numbingly repetitive gameplay and lackluster story, this game offers nothing but frustration and disappointment. Save your time, money, and sanity by steering clear of this cosmic disaster."
139251400,english,2023.04.30 09:41,❌,❌,0.4794520438,0,nah this aint it,nah this aint it
139247683,english,2023.04.30 07:24,❌,❌,0.5213225484,4,The graphics are pretty good but the movement is very clunky. it's also unclear what to do after helping the shark. I want to progress more but it feels very slow and all the different tech trees are kinda confusing.,The graphics are pretty good but the movement is very clunky. it's also unclear what to do after helping the shark. I want to progress more but it feels very slow and all the different tech trees are kinda confusing.
138692184,english,2023.04.21 18:46,❌,❌,0.4787452519,1,no,no
137986415,english,2023.04.08 10:31,✅,✅,0.4431701601,5,"I am a 45 yo father, probably one of the oldest people playing this game. I am a single father to my Son, who is 14 now. My son got this game from his uncle, so we installed it on his computer and he started playing. By the end of the week he had 24 hours on this game. This was horrible for me, as it was already hard for me to find ways to spend time with my son, as he is always out with his friends or just watching YouTube. So I decided to make a Steam account and get this game to see if I could maybe play alongside him. I loaded into the game, picked my character and world and started playing but I was stuck on what you where supposed to do. I asked my Son for help and he hosted a game for me to join. I loved it as it was the best time I had spent with my Son since my wife had died. This game has ever since brought me and my son closer again and now we actually spend time together outside the house together as well. This game reminded me that there's fun to be had in everything, and it has brought both me and my Son many happy memories.","I am a 45 yo father, probably one of the oldest people playing this game. I am a single father to my Son, who is 14 now. My son got this game from his uncle, so we installed it on his computer and he started playing. By the end of the week he had 24 hours on this game. This was horrible for me, as it was already hard for me to find ways to spend time with my son, as he is always out with his friends or just watching YouTube. So I decided to make a Steam account and get this game to see if I could maybe play alongside him. I loaded into the game, picked my character and world and started playing but I was stuck on what you where supposed to do. I asked my Son for help and he hosted a game for me to join. I loved it as it was the best time I had spent with my Son since my wife had died. This game has ever since brought me and my son closer again and now we actually spend time together outside the house together as well. This game reminded me that there's fun to be had in everything, and it has brought both me and my Son many happy memories."
137641363,english,2023.04.02 00:39,❌,✅,0.4571668804,2,cash grab,cash grab
