,252050,,,,,,Reviews,
204227405,english,2025.08.13 14:42,❌,✅,0.5170454383,1,"Construction Machines 2014, developed and published by GameCask, is a simulation game that attempts to immerse players in the world of construction through the operation of heavy machinery. Released on March 28, 2014, the game offers a variety of construction tasks, including demolishing old houses, flattening the ground, filling foundations with concrete, and building new structures. Players take on the role of a construction company boss, managing contracts and expanding their business by operating different types of construction machines, such as trucks, diggers, and cranes.

Despite its ambitious premise, Construction Machines 2014 has received overwhelmingly negative feedback from the gaming community. With a ""Very Negative"" rating on Steam, based on over 230 user reviews, the game has been criticized for its numerous technical issues and lackluster gameplay. Players have reported frustrating controls, poor camera angles, unoptimized performance, and unrealistic physics, all of which contribute to a disjointed and unenjoyable experience. Many users have also pointed out that the game's graphics are subpar, often resembling outdated technology, which further detracts from the immersion.

One of the most significant criticisms of the game is its lack of realism. Players have noted that the game does not accurately represent construction machinery operations, with unrealistic physics and controls that do not mimic real-life equipment handling. This lack of authenticity makes it difficult for players to engage with the game meaningfully, especially those with prior knowledge or interest in construction machinery.

In terms of gameplay, Construction Machines 2014 offers 20 contracts to fulfill, along with additional challenges and a free play mode. However, the missions are often described as repetitive and unenjoyable, contributing to an overall negative experience. The game's controls have been a particular point of contention, with many players finding them frustrating and unresponsive, making gameplay difficult and unenjoyable. Additionally, the camera angles have been highlighted as a significant issue, further contributing to a frustrating gaming experience.

The game's performance has also been a major concern. Players have mentioned that the game suffers from poor optimization, leading to low frame rates and crashes. These technical issues make it challenging to enjoy the game, as players are often interrupted by performance-related problems.

In conclusion, Construction Machines 2014 fails to deliver on its promise of providing an authentic and engaging construction simulation experience. With its numerous technical issues, lack of realism, and unpolished gameplay, the game falls short of expectations. While it may appeal to players with a strong interest in construction machinery, the game's shortcomings make it difficult to recommend to a broader audience. For those seeking a more refined and realistic construction simulation, it would be advisable to explore other titles in the genre.

Rating: 3/10","Construction Machines 2014, developed and published by GameCask, is a simulation game that attempts to immerse players in the world of construction through the operation of heavy machinery. Released on March 28, 2014, the game offers a variety of construction tasks, including demolishing old houses, flattening the ground, filling foundations with concrete, and building new structures. Players take on the role of a construction company boss, managing contracts and expanding their business by operating different types of construction machines, such as trucks, diggers, and cranes.

Despite its ambitious premise, Construction Machines 2014 has received overwhelmingly negative feedback from the gaming community. With a ""Very Negative"" rating on Steam, based on over 230 user reviews, the game has been criticized for its numerous technical issues and lackluster gameplay. Players have reported frustrating controls, poor camera angles, unoptimized performance, and unrealistic physics, all of which contribute to a disjointed and unenjoyable experience. Many users have also pointed out that the game's graphics are subpar, often resembling outdated technology, which further detracts from the immersion.

One of the most significant criticisms of the game is its lack of realism. Players have noted that the game does not accurately represent construction machinery operations, with unrealistic physics and controls that do not mimic real-life equipment handling. This lack of authenticity makes it difficult for players to engage with the game meaningfully, especially those with prior knowledge or interest in construction machinery.

In terms of gameplay, Construction Machines 2014 offers 20 contracts to fulfill, along with additional challenges and a free play mode. However, the missions are often described as repetitive and unenjoyable, contributing to an overall negative experience. The game's controls have been a particular point of contention, with many players finding them frustrating and unresponsive, making gameplay difficult and unenjoyable. Additionally, the camera angles have been highlighted as a significant issue, further contributing to a frustrating gaming experience.

The game's performance has also been a major concern. Players have mentioned that the game suffers from poor optimization, leading to low frame rates and crashes. These technical issues make it challenging to enjoy the game, as players are often interrupted by performance-related problems.

In conclusion, Construction Machines 2014 fails to deliver on its promise of providing an authentic and engaging construction simulation experience. With its numerous technical issues, lack of realism, and unpolished gameplay, the game falls short of expectations. While it may appeal to players with a strong interest in construction machinery, the game's shortcomings make it difficult to recommend to a broader audience. For those seeking a more refined and realistic construction simulation, it would be advisable to explore other titles in the genre.

Rating: 3/10"
191558286,turkish,2025.02.30 16:15,✅,✅,0.5,0,"░░░░░░░░░░░████
░░░░░░░░░░░█░░█
░░░░░░░░░░█░░░█
░░░░░░░░░█░░░░█
██████▄▄█░░░░░███▄
▓▓▓▓▓█░░░░░░░░░░░░█
▓▓▓▓▓█░░░░░░░░░░░░█
▓▓▓▓▓█░░░░░░░░░░░░█
▓▓▓▓▓█░░░░░░░░░░░░█
▓▓▓▓▓█░░░░░░░░░░░░█
▓▓▓▓▓█░░░░░░░░░░░
░░░░░░░░░░░░▀▀",
175699921,english,2024.08.24 23:02,❌,✅,0.5,0,"the worst rated game i own on steam, worse than bad rats

did not run 

unfortunately its been a decade since I purchased so can't refund","the worst rated game i own on steam, worse than bad rats

did not run 

unfortunately its been a decade since I purchased so can't refund"
171646988,english,2024.07.08 03:02,❌,✅,0.5,0,just not a fun or good game,just not a fun or good game
146007190,english,2023.08.10 00:17,❌,✅,0.5,0,poop: the game,poop: the game
136834208,brazilian,2023.03.17 04:13,✅,❌,0.6558363438,12,"Sim eu sei, eu me arrisquei em comprar esse game, mas agora eu sei que poderia ser melhor, mas eu já esperava isso da PlayWay SA.

O jogo é ambientado em um canteiro de obras e oferece aos jogadores a oportunidade de operar uma variedade de máquinas de construção, desde escavadeiras até guindastes.

O jogo tem uma jogabilidade razoável, com os jogadores tendo que seguir instruções precisas para operar cada máquina. Isso adiciona um nível adicional de desafio e emoção ao jogo, tornando a experiência de jogo mais envolvente e satisfatória.

Além disso, o jogo também apresenta um sistema de progressão, permitindo que os jogadores desbloqueiem novas máquinas e equipamentos à medida que completam diferentes tarefas e projetos. Isso aumenta ainda mais a variedade e a profundidade da jogabilidade, dando aos jogadores uma sensação de realização à medida que progridem no jogo.

O Construction Machines 2014 também apresenta gráficos razoáveis e um ambiente sonoro que te coloca na obra, criando uma experiência de jogo autêntica e envolvente.

Em resumo, Construction Machines 2014 é um jogo de simulação de construção um pouco realista e envolvente que oferece aos jogadores uma experiência de operar máquinas de construção. Com gráficos satisfatórios, um ambiente sonoro legal e um sistema de progressão mediano.

Recomendo apenas em uma super oferta e bem barato.

Minha Gameplay teste:

https://youtu.be/8a9ttSZpjks

https://youtu.be/Qv3wOfY7N24","Yes, I know, I took a risk buying this game, but now I know it could be better, but I expected that from PlayWay SA.

The game is set on a construction site and offers players the opportunity to operate a variety of construction machines, from excavators to cranes.

The game has reasonable gameplay, with players having to follow precise instructions to operate each machine. This adds an additional level of challenge and excitement to the game, making the gaming experience more engaging and satisfying.

Furthermore, the game also features a progression system, allowing players to unlock new machines and equipment as they complete different tasks and projects. This further increases the variety and depth of gameplay, giving players a sense of accomplishment as they progress through the game.

Construction Machines 2014 also features reasonable graphics and a soundscape that immerses you in the construction site, creating an authentic and immersive gaming experience.

In short, Construction Machines 2014 is a somewhat realistic and engaging construction simulation game that offers players the experience of operating construction machinery. It features satisfying graphics, a cool soundscape, and a moderate progression system.

I recommend it only on a great deal and at a very low price.

My gameplay test:

https://youtu.be/8a9ttSZpjks

https://youtu.be/Qv3wOfY7N24"
130969962,turkish,2023.00.16 17:40,❌,✅,0.5,0,mobile games are better than this,
109051501,french,2022.00.30 00:52,✅,❌,0.5,0,Très bon jeu,Very good game
104424121,german,2021.10.28 01:07,❌,✅,0.5,0,"Dieses Spiel grenzt an Körperverletzung! Von dem schlimmen herumwackelnden Menü kriegt man Kopfschmerzen. Die Kameraperspektiven sind abscheulich, man sieht halt absolut garnix. Die Physiken sind so schlimm, dass man den zweiten Auftrag, Steine in den LKW zu laden, nicht mal abschließen kann. Es ist eine Frechheit, für den F####q Geld zu verlangen! Wer zur Hölle programmiert so einen Müll und denkt sich dabei ""Boah, das ist ein richtig geiles Game, was wir da erschaffen haben"" ?

Wer spielt das freiwillig LÄNGER ALS 1 Std. ?","This game borders on physical assault! The awful, wobbly menu gives you a headache. The camera angles are awful; you can't see anything at all. The physics are so bad that you can't even complete the second mission, loading rocks into the truck. It's a disgrace to charge for this! Who the hell programs such garbage and thinks, ""Wow, this is a really cool game we've created!""

Who would voluntarily play this for MORE THAN an hour?"
97678889,german,2021.07.16 17:48,❌,✅,0.5,0,"In 2021 startet dass spiel nicht, weder mit den neusten treibern noch ner RTX 2070 Super OC.","In 2021 the game won't launch, neither with the latest drivers nor with an RTX 2070 Super OC."
93784361,polish,2021.05.15 08:47,❌,✅,0.5,1,Dużo się twórcy nasiedzieli... na kiblu znaczy się,"The creators spent a lot of time... on the toilet, I mean."
93421081,french,2021.05.08 21:44,❌,❌,0.5,1,nul,null
92206605,english,2021.04.18 17:37,❌,✅,0.5,1,"Stage 4 cancer wrapped up in a construction game. Avoid this, put your money in an actual game and not this garbage","Stage 4 cancer wrapped up in a construction game. Avoid this, put your money in an actual game and not this garbage"
82323041,schinese,2020.11.14 09:25,❌,✅,0.3675614893,5,"非常辣鸡的模拟游戏
车都开不顺畅，更别收其他功能了","A really crappy simulation game. The car can't even drive smoothly, let alone other features."
71166862,schinese,2020.05.22 12:58,❌,✅,0.5,0,挺无聊的一游戏，操作蛋疼，教程指引匮乏，玩了十来分钟没玩明白,It's a very boring game. The operation is difficult and there is a lack of tutorials. I didn't understand it after playing for more than ten minutes.
67708431,english,2020.03.21 00:51,❌,✅,0.5874184966,11,"How PlayWay managed to survive, let alone thrive, after this abysmal release is beyond me. CM14 is amazingly bad, it ticks off all the boxes of how not to do a simulator. Controls are horrid and hard locked, vehicle handling is very jerky and tied to FPS fluctuations, and camera viewpoints are so bad the machines feel like ungainly tanks.

CM14 is loaded full of bugs. I was able to complete 3 of the 11 included contracts, the fourth unlocks but is missing the excavator needed to unload crates from the cargo truck. While you can technically unload the truck by reversing into a cement fountain and knocking them out of the cargo bay, this does not count towards level completion. Game audio does not function due to the game randomly flipping through included tracks so fast they don't have time to play. Profiles can delete themselves once created as well as after finishing a couple contracts.

I highly recommend skipping CM14, there's a reason PlayWay is still offering a free (similarly aged) game as an apology for this thing if you email them proof of purchase.","How PlayWay managed to survive, let alone thrive, after this abysmal release is beyond me. CM14 is amazingly bad, it ticks off all the boxes of how not to do a simulator. Controls are horrid and hard locked, vehicle handling is very jerky and tied to FPS fluctuations, and camera viewpoints are so bad the machines feel like ungainly tanks.

CM14 is loaded full of bugs. I was able to complete 3 of the 11 included contracts, the fourth unlocks but is missing the excavator needed to unload crates from the cargo truck. While you can technically unload the truck by reversing into a cement fountain and knocking them out of the cargo bay, this does not count towards level completion. Game audio does not function due to the game randomly flipping through included tracks so fast they don't have time to play. Profiles can delete themselves once created as well as after finishing a couple contracts.

I highly recommend skipping CM14, there's a reason PlayWay is still offering a free (similarly aged) game as an apology for this thing if you email them proof of purchase."
65832446,brazilian,2020.02.26 08:45,❌,❌,0.5,1,"Tudo é ruim nesse jogo, esqueça.","Everything is bad in this game, forget it."
63628477,english,2020.01.16 22:46,❌,❌,0.5,1,"Yet another mediocre attempt at capitalizing on the ""Regular Job"" simulator market. The game is buggy as hell, the graphics are terrible, the controls fight you every step of the way and it is extremely suboptimized.

Not even worth it in a bundle.","Yet another mediocre attempt at capitalizing on the ""Regular Job"" simulator market. The game is buggy as hell, the graphics are terrible, the controls fight you every step of the way and it is extremely suboptimized.

Not even worth it in a bundle."
55868074,english,2019.09.29 04:04,❌,❌,0.5454545617,3,"10/10 Fucking Awful, it's gameplay is very captivating","10/10 Fucking Awful, it's gameplay is very captivating"
55811595,czech,2019.09.26 21:46,✅,✅,0.4761904776,0,Hra mě nevzala,The game didn't take me
55617047,russian,2019.09.15 19:50,❌,✅,0.5651608109,7,"Кусок говна мамонта 
Мой итог 2/10","A piece of mammoth shit
My rating: 2/10"
51524753,german,2019.05.28 16:39,❌,✅,0.6534399986,9,"""Construction Machines 2014"" ist ein Baumaschinen-Simulator.

Ich hab mich so auf dieses Game gefreut. Die zahlreichen Negativ-Reviews, die häßlichen Screenshots, alles sprach dafür, wieder mal so eine richtige Gurke vor sich zu haben, bei der gar nichts funktioniert.

Und was soll ich sagen: es funktioniert wirklich gar nichts. Allerdings nicht so wie ich es erhofft hatte. Das Spiel startet nicht. Trotz zahlreicher Versuche auf unterschiedlichste Weise und auf zwei unterschiedlichen Rechnern, es startet einfach nicht.

Schade, schade. Ich hätte meinen Verriss gerne auf inhaltliche Schwächen, auf grottiges Gameplay und furchbares Design bezogen, so kann ich ihn denn doch nur auf ein anscheinend kaputtes Programm beziehen, das zumindest auf meinen Rechner einfach nicht läuft.

[h1]Wertung:[/h1]
-/10 Atmosphäre
-/10 Story
-/10 Grafik
-/10 Sound
-/10 Spielmechanik
-/10 Balancing
-/10 Spielspass

[h1]Fazit:[/h1]
Startet nicht.

[h1][b]0/10 Gesamtwertung","""Construction Machines 2014"" is a construction equipment simulator.

I was so excited for this game. The numerous negative reviews, the ugly screenshots, everything suggested that I was dealing with another complete dud where nothing works.

And what can I say: absolutely nothing works. Not the way I had hoped, though. The game won't start. Despite numerous attempts in various ways and on two different computers, it simply won't start.

What a pity. I would have liked to have focused my criticism on weaknesses in the content, terrible gameplay, and terrible design, but I can only focus it on an apparently broken program that simply won't run, at least on my computer.

Rating:
-/10 Atmosphere
-/10 Story
-/10 Graphics
-/10 Sound
-/10 Gameplay
-/10 Balancing
-/10 Fun

Conclusion:

Doesn't launch.

0/10 Overall Rating"
51238294,turkish,2019.05.15 17:09,❌,❌,0.5217391253,2,"Kontroller aşırı kötü, optimizasyon berbat, menü, fizik, görseller daha ne kaldı.. Tüm bu sorunlar yüzünden bu oyunu önermiyorum. 
Bir oyun bu kadar mı kötü olur. Verdiğiniz paraya yazık.",
48664126,polish,2019.00.31 14:18,❌,❌,0.5,0,"Oczekiwałam od te gry czegoś więcej :( W dodatku najbardzije wkurza funkcja kamery, gdzie ciężko coś zrobić lub zobaczyć.","I expected something more from this game :( What's more, the most annoying thing is the camera function, it's hard to do or see anything."
48580271,english,2019.00.27 08:17,❌,✅,0.4633066952,1,"1/10.
","1/10.
"
48372217,brazilian,2019.00.17 01:09,❌,❌,0.5,0,"Bom, primeiramente esse jogo é pra ser jogado de cabeça pra baixo. Essas 0,1 horas me mostraram como o ser humano pode ser tão insignificante e inútil.
Só gostaria de dizer que estou arrependido eternamente por ter clicado em ''Aceitar Presunto''.","Well, first of all, this game is meant to be played headfirst. These 0.1 hours have shown me how insignificant and useless human beings can be.

I'd just like to say that I'm eternally sorry I clicked ""Accept Ham."""
46442670,german,2018.10.23 00:12,❌,✅,0.5,1,"Fahre selbst Radlader , bei meiner Arbeitsstelle .
Man fährt keinen Radlader der Tonnen wiegt sondern ein Luftballon mit Schaufel !!
Physik für den Müll .
Wenigsten etwas in die Realität , für so ein Spiel wünschenswert aber Wünsche bei dem Spiel sind platzende Seifenblasen. 
Grafik geht in Ordnung .

An die Entwickler : wenn man schon seinen Charakter aussuchen kann dan bitte  auch im Spiel zu sehen und nicht nur als Bild Danke !! und verbessert eure Physik der Fahrzeuge !!
","I drive a wheel loader myself at work.
You don't drive a wheel loader that weighs tons, but a balloon with a shovel!!
Physics for the garbage.
At least something close to reality is desirable for a game like this, but what I'd like for this game is to have popping soap bubbles.
Graphics are okay.

To the developers: if you can choose your character, please make it visible in the game and not just as an image. Thanks!! And improve your vehicle physics!!
"
45421546,russian,2018.09.24 21:06,❌,✅,0.5,0,Тем кто всё таки решиться в неё поиграть советую запастись терпением),"For those who decide to play it, I advise you to be patient)"
45286801,spanish,2018.09.16 01:06,❌,✅,0.5,0,..,..
44315807,english,2018.07.22 20:45,✅,❌,0.4204491079,4,"the main menu doesnt work.

good game.","the main menu doesnt work.

good game."
43438118,english,2018.06.10 09:52,❌,✅,0.5246603489,4,"one of the worst games ever. the controls suck. pick up these bricks put them in the truck. easy enough eh. nope. you just fight against the controls until you finally give up. the steering is rather twitchy and movments are as well. 
ive tried to play it twice and i totally give up now. if you could switch to mouse controls or something it might be half decent. but i have playe dos games with better responce. DONT EVER GET THIS. even if it is 60 cents. save yourself the heaache","one of the worst games ever. the controls suck. pick up these bricks put them in the truck. easy enough eh. nope. you just fight against the controls until you finally give up. the steering is rather twitchy and movments are as well. 
ive tried to play it twice and i totally give up now. if you could switch to mouse controls or something it might be half decent. but i have playe dos games with better responce. DONT EVER GET THIS. even if it is 60 cents. save yourself the heaache"
43388689,english,2018.06.08 04:22,❌,✅,0.5,1,"LOL, very Negative review for this game and not without a legit reason, This game screams cheap and full of bugs. Save yourself time and money.  There are much better driving simulator for sale. search and thy shall find!!","LOL, very Negative review for this game and not without a legit reason, This game screams cheap and full of bugs. Save yourself time and money.  There are much better driving simulator for sale. search and thy shall find!!"
43039016,english,2018.05.25 19:15,❌,❌,0.4633066952,2,so bad.no control options.bad graphics.,so bad.no control options.bad graphics.
42912290,english,2018.05.22 03:18,❌,✅,0.4768461287,1,Shit 👍,Shit 👍
42434021,romanian,2018.05.02 02:16,✅,✅,0.4108421803,0,Very nice game,
41822300,english,2018.04.03 07:46,❌,✅,0.5579438806,3,"The game literally won't launch. I just spent like 20 minutes messing around with it, doing every possible thing I could think of from verifying the integrity of the files, to reinstalling, to messing around with dozens of launch options, and nothing. 

I can't even LAUNCH the game to find out how bad everybody says it is. Pathetic. 

Apparently if you have more than 4 cores the game freaks out, and won't launch. Well I'm not going to screw around with some .ini file trying to fix it. 

This game is the devs problem. Poorly optimized, so here's a bad review from me.","The game literally won't launch. I just spent like 20 minutes messing around with it, doing every possible thing I could think of from verifying the integrity of the files, to reinstalling, to messing around with dozens of launch options, and nothing. 

I can't even LAUNCH the game to find out how bad everybody says it is. Pathetic. 

Apparently if you have more than 4 cores the game freaks out, and won't launch. Well I'm not going to screw around with some .ini file trying to fix it. 

This game is the devs problem. Poorly optimized, so here's a bad review from me."
41421272,german,2018.03.11 22:49,✅,❌,0.420374155,1,lol gutes spiel,lol good game
41212971,english,2018.03.01 23:54,❌,✅,0.4531399608,0,Whoever shit this game out needs to be thrown in jail,Whoever shit this game out needs to be thrown in jail
40350158,english,2018.01.24 12:32,❌,✅,0.5,0,this is shit,this is shit
40249849,koreana,2018.01.20 16:20,❌,✅,0.5,0,-------------------------------------------------------------------------최악의 게임,-------------------------------------------------------------------------Worst game ever
39872063,english,2018.01.05 22:44,❌,✅,0.4881796837,0,This is shite,This is shite
39693511,english,2018.00.29 01:58,❌,❌,0.5054254532,1,c 1 je d'merd ! 1 poin c tou!,c 1 je d'merd ! 1 poin c tou!
39465435,english,2018.00.19 23:19,❌,❌,0.4881796837,0,TRAASH,TRAASH
39032530,english,2018.00.04 05:34,✅,❌,0.436740905,2,best,best
38359205,russian,2017.11.17 00:12,❌,✅,0.7104549408,24,"[h1] Trash inc.[/h1]

Что за ад выпустили ребята из [i] GameCask[/i]? Эта игра ужасна во всех аспектах. Даже расписывать не буду. Многие жалуются, что у них [i] Construction Machines 2014[/i] не запускается, вы ничего не теряете от этого. А если вы не верите моим словам, взгляните на количество положительных обзоров.

[i] Construction Machines 2014[/i] – это одна из тех игр, которой бы лучше никогда не было на этом свете. Единственное, что можно выделить хоть как-то из этой кучи недостатков – длительность. Она даст простор для деятельности продолжателям идей Мэддисона.

Вердикт: не играбельно.","[h1] Trash Inc.[/h1]

What the hell have the guys at [i] GameCask[/i] released? This game is terrible in every way. I won't even go into detail. Many people complain that [i] Construction Machines 2014[/i] won't launch for them, but you're not missing anything. And if you don't believe me, look at the number of positive reviews.

[i] Construction Machines 2014[/i] is one of those games that should never have existed. The only thing that can be highlighted from this pile of flaws is the length. This will give scope for those who continue Maddison's ideas.

Verdict: unplayable."
38292806,english,2017.11.14 06:37,❌,✅,0.5,0,Absolutely the worst game ever.  Controls and physics are shit.  Total Rubbish,Absolutely the worst game ever.  Controls and physics are shit.  Total Rubbish
37925777,english,2017.10.29 15:41,❌,❌,0.5,0,"you will like it, you will play it, then you will uninstall it, all within the space of 5 minutes.","you will like it, you will play it, then you will uninstall it, all within the space of 5 minutes."
36629236,russian,2017.10.19 21:51,✅,✅,0.5,0,"товар не оправдал ожиданий. Может в будующем она станет лучше, но пока что нет.

Игра интересная","The product didn't live up to expectations. Maybe it will improve in the future, but for now, it hasn't.

The game is interesting."
36541754,german,2017.10.16 04:24,❌,✅,0.5,2,Also man Kann mehr drauß Machen Daher Nein !,"So you can make more out of it, so no!"
36539544,english,2017.10.16 01:22,❌,✅,0.5,0,played this game for a solid 5 minutes had a headacke and instantly regretet it. your your camera is stuck with looking at the stearing wheel whilest driving and the lighting is god awful. would not recomend not even for a single dollar,played this game for a solid 5 minutes had a headacke and instantly regretet it. your your camera is stuck with looking at the stearing wheel whilest driving and the lighting is god awful. would not recomend not even for a single dollar
36295032,french,2017.10.05 15:09,❌,❌,0.5238095522,1,On m'a offert ce jeu et j'ai quand même dû dépenser de l'argent en aspirine.,I was given this game and still had to spend money on aspirin.
35650340,brazilian,2017.09.12 05:48,❌,✅,0.5238095522,1,"nao curti o jogo, nao posso recomendar niguem a comprar, mesmo na promoçao, pois depois de logar no game vou começar a jogar a imagem distorce ou acaba travando e eu so obrigado a sair do jogo..","I didn't like the game, I can't recommend anyone to buy it, even on sale, because after logging into the game I start playing the image distorts or ends up freezing and I'm just forced to exit the game."
35648597,english,2017.09.12 03:13,❌,✅,0.5,0,"i hate this game.. PLEASE STAY AWAY!! you will be dissapionted, and mostly angry.. steame needs to weed out some of these Bombs. at least offer more of a warning. i would ask for a refund, however i cannot hold Steam accountable for shit ass games","i hate this game.. PLEASE STAY AWAY!! you will be dissapionted, and mostly angry.. steame needs to weed out some of these Bombs. at least offer more of a warning. i would ask for a refund, however i cannot hold Steam accountable for shit ass games"
35601472,english,2017.09.09 22:10,❌,✅,0.5,0,ugliest game i had played in my life dont purchase it you will lose your money,ugliest game i had played in my life dont purchase it you will lose your money
35217250,russian,2017.08.26 11:18,❌,✅,0.5,0,игра не стоит того,the game is not worth it
35081715,brazilian,2017.08.20 15:00,❌,✅,0.5238095522,1,jogo ruim... angulos de cameras ruins... controles ruins...,bad game... bad camera angles... bad controls...
34969019,brazilian,2017.08.15 14:58,❌,✅,0.5,0,Este jogo e bem ruim não vale os 19.99 reais,This game is really bad and not worth the 19.99 reais
34951857,english,2017.08.14 20:22,❌,✅,0.375605911,0,"wow nope CRAP CAMERA    i thought yeah a game for 2 dollars not bad NOPE  it s CRAP REFUNDING UNPLAYABLE CAMERA ANGLES ARE CRAP  CANT PLAY THIS GAME NOR SEE WHERE IM GOING  SORRY !!
BUY DEMOLISH AND BUILD COMPANY INSTEAD  THATS WHAT I DID !!!","wow nope CRAP CAMERA    i thought yeah a game for 2 dollars not bad NOPE  it s CRAP REFUNDING UNPLAYABLE CAMERA ANGLES ARE CRAP  CANT PLAY THIS GAME NOR SEE WHERE IM GOING  SORRY !!
BUY DEMOLISH AND BUILD COMPANY INSTEAD  THATS WHAT I DID !!!"
34913376,german,2017.08.13 08:50,❌,❌,0.5,0,Die Kameraperspektive ist ein Witz,The camera perspective is a joke
34298642,english,2017.07.17 06:51,✅,✅,0.5149552822,2,ze controllerinos are-a fuked up in so mannnny waaz,ze controllerinos are-a fuked up in so mannnny waaz
34277234,english,2017.07.16 18:31,❌,✅,0.5,0,"why are germans so good at everything aside from making simulator games

it seems like every shit simulator game comes out of germany","why are germans so good at everything aside from making simulator games

it seems like every shit simulator game comes out of germany"
34179038,brazilian,2017.07.12 03:16,❌,✅,0.5,0,"""Tentei brincar de CATERPILLAR BRASIL - PIRACICABA, e não consegui. Fiquei chateado, até porque eu trabalho com carregadeiras e escavadeiras na própria empresa, na área de Qualidade. Sendo assim, este jogo está não conforme, rejeitado!"" - 2/10.","""I tried to play CATERPILLAR BRAZIL - PIRACICABA, and I couldn't. I was upset, especially because I work with loaders and excavators in the company itself, in the Quality area. Therefore, this game is non-compliant, rejected!"" - 2/10."
34096683,english,2017.07.08 10:05,❌,✅,0.5,0,Wish I could get my money back,Wish I could get my money back
33807182,french,2017.06.26 15:59,❌,✅,0.5,0,Les graphismes sont vraiments mal fait et la caméra est instable et totallement buggé entre autres,The graphics are really poorly done and the camera is unstable and totally buggy among other things.
33788118,german,2017.06.25 18:52,❌,✅,0.5370952487,5,"LOL! das ist ja die größte ScheiBe ever! xD

Also, von dem wackelnden Menu kann einem schlecht werden (meine Frau wollte schon fragen, ob die Antenne kaputt ist), Benutzername und Computername im Spielerprofil vorzuschlagen find ich einfach ätzend, und keine Einstellungen für die Auflösung zu haben ist auch schwach.

Aber die erste Mission dann ist ein Brecher!

Die Kamera ist eine Strafe!
1st Person: im Bulldozer sitzend schaut man auf die Schaufel, also wenn die Schaufel auf dem Boden aufliegt, was sie ja sollte wenn man was wegschieben will, kann man nicht so wirklich sehen wo man hinfährt.
Freie Kamera: die ist mal so garnicht frei sondern zuckelt sich was wie sie will, wenn man wegzoomt und dann kippen will, zoom sie zuckelnd wieder ran. Zusätzlich guckt sie ständig zum Fahrzeug hin.
3rd Person: folgt nicht vernünftig sondern bleibt irgendwie im Raum hängen, man fährt also drunter durch beim zurückstoßen, und sieht dann nicht mehr wo man hin will wenn man wieder vorwärts will.

und dann soll man Trümmer in ein Loch schieben... nach der dritten Ladung hing der Lader mit drin.

Nein, also, einfach lächerlich. echt M.I.S.T.

zum glück nur -,59 bezahlt im Sale, das war mir der Lacher wert - und die Erfahrung ""wie man es nicht machen sollte"".
also, wer mal wieder lachend OMG brüllen will, bis zum nächsten Sale warten und zuschlagen.
Vollpreisig: Nein, eine Beleidigung.","LOL! That's the biggest crap ever! xD

Well, the wobbly menu is sickening (my wife was about to ask if the antenna was broken), suggesting usernames and computer names in the player profile is just annoying, and not having any resolution settings is also weak.

But the first mission is a real pain!

The camera is a punishment!
1st person: Sitting in the bulldozer, you look at the shovel. So, if the shovel is touching the ground, which it should be if you're trying to push something away, you can't really see where you're going.
Free camera: It's not free at all, but rather jerks around as it pleases. If you zoom out and then try to tilt, it jerks back in. Additionally, it constantly looks at the vehicle.
3rd Person: doesn't follow properly but somehow gets stuck in space, so you drive under it when you push back, and then you can't see where you're going when you want to go forward again.

And then you're supposed to push debris into a hole... after the third load, the loader was stuck in it.

No, well, just ridiculous. Really CRAP.

Luckily, I only paid -0.59 during the sale, which was worth the laugh for me - and the experience of ""how not to do it.""
So, if you want to laugh and shout ""OMG"" again, wait until the next sale and grab it.
Full price: No, that's an insult."
