,238870,,,,,,Reviews,
197498227,schinese,2025.05.18 03:33,✅,❌,0.5,0,"救场性好评，不推荐。希望原厂商好自为之。

202304，steam，steam掉卡抵扣，t a o宝，支付宝红包，humble，indie gala，daily indie game，fanatical，杉果，它处自定义包入的本体约4元。爱人如己，目前就这，看以后追评。兄弟萌，强烈建议不要第三方平台的小店买y u额，通过饰品等挂steam市场转的，高概率red信乃至封号，且行且珍惜。","A good review for a last-minute fix, but not recommended. Hopefully, the original manufacturer will take care of themselves.

202304, Steam, Steam card drop discounts, Taobao, Alipay red envelopes, Humble, Indie Gala, Daily Indie Game, Fanatical, Shanguo, and other custom packages for the main game cost about 4 yuan. Love your neighbor as you love yourself. This is all I have for now, and I'll follow up with a review later. Brothers, I strongly recommend not buying premium items from third-party platforms. Buying items through Steam Marketplace scams like accessories is highly likely to result in a red email or even a ban, so cherish what you have."
193202158,german,2025.03.20 21:12,❌,❌,0.5,0,Just don´t,Just don't
187315624,russian,2025.01.06 21:46,❌,❌,0.5,0,"Это вообще кусок г**вна. Игросодержащий продукт. Вылетает, ломаются скрипты и компания становится бесконечной, если не загрузить последнее сохранение. Экономика вроде проста и интересна одновременно. Войну вести максимально неудобно, осадные орудия не имеют смысла практически полностью. Не покупайте, если не любите анальный фистинг.","This is a complete piece of crap. It's a game-based product. It crashes, the scripts break, and the campaign becomes endless unless you load your last save. The economy is seemingly simple and interesting at the same time. The war is incredibly inconvenient, and the siege weapons are practically completely pointless. Don't buy it if you don't like anal fisting."
186905573,hungarian,2025.01.01 17:41,✅,❌,0.5,0,+,
186427255,english,2025.00.26 08:10,✅,✅,0.501326263,2,"[h2]Citadels[/h2]

Has a total of [b]5[/b] trading cards.","[h2]Citadels[/h2]

Has a total of [b]5[/b] trading cards."
186096281,russian,2025.00.21 20:51,❌,❌,0.5,0,Так и не смог ее запустить...Просто не хочет работать и все.,I still couldn't get it to start...It just doesn't want to work and that's it.
183897236,english,2024.11.27 21:26,❌,✅,0.4954954684,1,Bad game. Don't waste your time with this one. Go play Strongholds,Bad game. Don't waste your time with this one. Go play Strongholds
183555117,turkish,2024.11.24 14:29,❌,✅,0.5081967115,1,"oerta çağ strateji oyunu çok fazla bug ve oynanı problemi var, güzele benziyor ama olmadı",
181814564,english,2024.11.04 14:34,✅,✅,0.501093924,4,"⣿⣿⡻⠿⣳⠸⢿⡇⢇⣿⡧⢹⠿⣿⣿⣿⣿⣾⣿⡇⣿⣿⣿⣿⡿⡐⣯⠁ ⠄⠄
⠟⣛⣽⡳⠼⠄⠈⣷⡾⣥⣱⠃⠣⣿⣿⣿⣯⣭⠽⡇⣿⣿⣿⣿⣟⢢⠏⠄ ⠄
⢠⡿⠶⣮⣝⣿⠄⠄⠈⡥⢭⣥⠅⢌⣽⣿⣻⢶⣭⡿⠿⠜⢿⣿⣿⡿⠁⠄⠄
⠄⣼⣧⠤⢌⣭⡇⠄⠄⠄⠭⠭⠭⠯⠴⣚⣉⣛⡢⠭⠵⢶⣾⣦⡍⠁⠄⠄⠄⠄
⠄⣿⣷⣯⣭⡷⠄⠄⢀⣀⠩⠍⢉⣛⣛⠫⢏⣈⣭⣥⣶⣶⣦⣭⣛⠄⠄⠄⠄⠄
⢀⣿⣿⣿⡿⠃⢀⣴⣿⣿⣿⣎⢩⠌⣡⣶⣿⣿⣿⣿⣿⣿⣿⣿⣿⣿⣆⠄⠄⠄
⢸⡿⢟⣽⠎⣰⣿⣿⣿⣿⣿⣿⢀⣾⣿⣿⣿⣿⣿⣿⣿⣿⣿⣿⣿⣿⣿⣦⠄⠄
⣰⠯⣾⢅⣼⣿⣿⣿⣿⣿⣿⡇⣾⣿⣿⣿⣿⣿⣿⣿⣿⣿⣿⣿⣿⣿⣿⣿⡄⠄
⢰⣄⡉⣼⣿⣿⣿⣿⣿⣿⣿⢸⣿⣿⣿⣿⣿⣿⣿⣿⣿⣿⣿⣿⣿⣿⣿⣿⣧⠄
⢯⣌⢹⣿⣿⣿⣿⣿⣿⣿⣿⢸⣿⣿⣿⣿⣿⣿⣿⣿⣿⣿⣿⣿⣿⣿⣿⣿⣿⠄
⢸⣇⣽⣿⣿⣿⣿⣿⣿⣿⣿⠸⣿⣿⣿⣿⣿⣿⣿⣿⣿⣿⣿⣿⣿⣿⣿⣿⣿⠄
⢸⣟⣧⡻⣿⣿⣿⣿⣿⣿⣿⣧⡻⣿⣿⣿⣿⣿⣿⣿⣿⣿⣿⣿⣿⣿⣿⣿⣿⠄
⠈⢹⡧⣿⣸⠿⢿⣿⣿⣿⣿⡿⠗⣈⠻⣿⣿⣿⣿⣿⣿⣿⣿⣿⣿⣿⣿⣿⡇⠄
⠄⠘⢷⡳⣾⣷⣶⣶⣶⣶⣶⣾⣿⣿⢀⣶⣶⣶⣾⣿⣿⣿⣿⣿⣿⣿⣿⣿⠇⠄
⠄⠄⠈⣵⣿⣿⣿⣿⣿⣿⣿⣿⣿⣿⢸⣿⣿⣿⣿⣿⣿⣿⣿⣿⣿⣿⣿⣿⠄⠄
⠄⠄⠄⠸⣿⣿⣿⣿⣿⣿⣿⣿⣿⣿⠘⣿⣿⣿⣿⣿⣿⣿⣿⣿⣿⣿⣿⠇⠄⠄","⣿⣿⡻⠿⣳⠸⢿⡇⢇⣿⡧⢹⠿⣿⣿⣿⣿⣾⣿⡇⣿⣿⣿⣿⡿⡐⣯⠁ ⠄⠄
⠟⣛⣽⡳⠼⠄⠈⣷⡾⣥⣱⠃⠣⣿⣿⣿⣯⣭⠽⡇⣿⣿⣿⣿⣟⢢⠏⠄ ⠄
⢠⡿⠶⣮⣝⣿⠄⠄⠈⡥⢭⣥⠅⢌⣽⣿⣻⢶⣭⡿⠿⠜⢿⣿⣿⡿⠁⠄⠄
⠄⣼⣧⠤⢌⣭⡇⠄⠄⠄⠭⠭⠭⠯⠴⣚⣉⣛⡢⠭⠵⢶⣾⣦⡍⠁⠄⠄⠄⠄
⠄⣿⣷⣯⣭⡷⠄⠄⢀⣀⠩⠍⢉⣛⣛⠫⢏⣈⣭⣥⣶⣶⣦⣭⣛⠄⠄⠄⠄⠄
⢀⣿⣿⣿⡿⠃⢀⣴⣿⣿⣿⣎⢩⠌⣡⣶⣿⣿⣿⣿⣿⣿⣿⣿⣿⣿⣆⠄⠄⠄
⢸⡿⢟⣽⠎⣰⣿⣿⣿⣿⣿⣿⢀⣾⣿⣿⣿⣿⣿⣿⣿⣿⣿⣿⣿⣿⣿⣦⠄⠄
⣰⠯⣾⢅⣼⣿⣿⣿⣿⣿⣿⡇⣾⣿⣿⣿⣿⣿⣿⣿⣿⣿⣿⣿⣿⣿⣿⣿⡄⠄
⢰⣄⡉⣼⣿⣿⣿⣿⣿⣿⣿⢸⣿⣿⣿⣿⣿⣿⣿⣿⣿⣿⣿⣿⣿⣿⣿⣿⣧⠄
⢯⣌⢹⣿⣿⣿⣿⣿⣿⣿⣿⢸⣿⣿⣿⣿⣿⣿⣿⣿⣿⣿⣿⣿⣿⣿⣿⣿⣿⠄
⢸⣇⣽⣿⣿⣿⣿⣿⣿⣿⣿⠸⣿⣿⣿⣿⣿⣿⣿⣿⣿⣿⣿⣿⣿⣿⣿⣿⣿⠄
⢸⣟⣧⡻⣿⣿⣿⣿⣿⣿⣿⣧⡻⣿⣿⣿⣿⣿⣿⣿⣿⣿⣿⣿⣿⣿⣿⣿⣿⠄
⠈⢹⡧⣿⣸⠿⢿⣿⣿⣿⣿⡿⠗⣈⠻⣿⣿⣿⣿⣿⣿⣿⣿⣿⣿⣿⣿⣿⡇⠄
⠄⠘⢷⡳⣾⣷⣶⣶⣶⣶⣶⣾⣿⣿⢀⣶⣶⣶⣾⣿⣿⣿⣿⣿⣿⣿⣿⣿⠇⠄
⠄⠄⠈⣵⣿⣿⣿⣿⣿⣿⣿⣿⣿⣿⢸⣿⣿⣿⣿⣿⣿⣿⣿⣿⣿⣿⣿⣿⠄⠄
⠄⠄⠄⠸⣿⣿⣿⣿⣿⣿⣿⣿⣿⣿⠘⣿⣿⣿⣿⣿⣿⣿⣿⣿⣿⣿⣿⠇⠄⠄"
179923027,italian,2024.10.27 21:51,❌,❌,0.5,0,GIOCO PESSIMO.,VERY BAD GAME.
177477680,english,2024.09.21 21:30,❌,❌,0.4782608747,0,This is the purest example why RTS died what a garbage this game is,This is the purest example why RTS died what a garbage this game is
175208564,latam,2024.08.18 03:57,❌,✅,0.5238095522,1,una autentica basur*,a real piece of garbage*
174762388,english,2024.08.12 03:11,✅,❌,0.4448638558,1,‎,‎
169440232,russian,2024.06.09 23:00,❌,❌,0.5238095522,1,"Очень жаль что разработчики решили попросту бросить свой проект, оставив игру сырой недоработкой.","It's a shame that the developers decided to simply abandon their project, leaving the game a raw, unfinished product."
159183818,german,2024.01.25 00:53,❌,❌,0.5,0,"dieses Spiel ist solange spielbar, bis man zum Plotstopper-Bug kommt.",This game is playable until you encounter the plot stopper bug.
158274406,schinese,2024.01.14 06:59,❌,✅,0.5,0,玩到一半就闪退 没法玩,It crashes halfway through the game and I can't play it anymore
156585155,spanish,2024.00.23 03:02,❌,❌,0.5185185671,1,"Lo siento por el desarrollador. Pero, francamente, los gráficos del juego son terribles. De lo demás mejor no hablar.","I feel sorry for the developer. But, frankly, the game's graphics are terrible. It's best not to talk about the rest."
155875706,german,2024.00.13 13:44,❌,❌,0.5,1,Scam. Bugs everywhere. Not playable.,scam. Bugs everywhere. Not playable.
153740164,german,2023.11.17 00:27,❌,❌,0.5,1,stürzt standig ab,crashes constantly
147519733,russian,2023.09.02 22:33,❌,✅,0.5,0,Кучи багов откровенно мешающие процессу игры. Вылетает постоянно будто мод како-то.,"Tons of bugs that frankly interfere with the gameplay. It crashes constantly, like some kind of mod."
141254358,thai,2023.06.04 04:20,✅,✅,0.5238095522,1,Good Game,Good Game
140619307,english,2023.05.24 18:57,❌,❌,0.3059235215,5,"1/10 play time is afk card farming
could not even finish one level
crashed on me when i just started building stuff every time
didn't even make it to seeing the enemy in game ever","1/10 play time is afk card farming
could not even finish one level
crashed on me when i just started building stuff every time
didn't even make it to seeing the enemy in game ever"
136840510,english,2023.03.17 07:34,❌,❌,0.5,0,Enjoyed the game when it wasn't crashing constantly.  Finally gave up trying to fix it,Enjoyed the game when it wasn't crashing constantly.  Finally gave up trying to fix it
136325531,english,2023.03.08 12:42,❌,❌,0.5674562454,7,crashes constantly,crashes constantly
134936253,english,2023.02.19 07:25,✅,✅,0.4615004957,0,great game,great game
134486206,english,2023.02.11 22:04,❌,✅,0.4761904776,1,"do not waste yer money, trust me","do not waste yer money, trust me"
134169632,schinese,2023.02.06 10:39,❌,❌,0.5,0,为什么没有中文？差评,Why is there no Chinese?
133052173,russian,2023.01.18 00:00,❌,❌,0.4858776629,2,"Разработчики, я бы дал вам по еб*лу!
Вы сами играли в это недоразумение?
Я вот поиграл 2 часа, еле-как отстроил
жалкое подобие крепости, с внутренней
рабочей экономикой, всё было терпимо.

Но в один прекрасный момент:

- Крестьяне начали вечно застревать
в постройках, их нельзя казнить или 
прогнать, они будут навеки обречены
сидеть в текстурах.

- Если застревающие крестьяне,
просто мешали балансу игры, то вот
баг с невозможностью сохранить игру,
это уже полностью отбитое желание
вернуться в неё.

Я считаю, что не стоит даже пробовать
в неё поиграть, так как это залёт на
одну сессию, просто посмотреть,
просто расстроиться, удалить и забыть.","Developers, I'd punch you in the face!
Have you played this nonsense yourself?
I played for two hours, barely managed to build a
pathetic semblance of a fortress, with an internal
working economy, and everything was tolerable.

But then one fine day:

- Peasants started getting stuck forever
in buildings; they can't be executed or driven away; they'll be forever doomed
to sit in the textures.

- If stuck peasants
were simply interfering with the game's balance, then the
bug with the inability to save the game
has completely ruined any desire to
return to it.

I don't think it's even worth trying
to play it, as it's a one-session game, just to look at it,
to get frustrated, delete it, and forget about it."
130253097,russian,2023.00.06 12:27,❌,❌,0.5634613633,6,"Редко захожу писать отрицательные отзывы, но тут тот самый случай. Игра продается как Stronghold, но больше напоминает нелюбимых многими Settlers 5, даже карты и дизайн строений схожи, разве что сюжета почти не завезли и героев нет (или я до них не дошел). 

Мрачный средневековый антураж и вся экономика направленная на военное дело и оборону - само по себе не плохо, но это просто не работает.

- Строительство стен настолько неприятное и неудобное, насколько вообще возможно;
- Выделение крестьян кликом происходит не там, где стоит крестьянин. Кстати свободных рабочих придется искать с  лупой, и вообще вспомнить куда вы посылали их.
- ИИ максимально не послушный и тупой. Войска бегут по одним им известным траекториям, а рабочие могут буквально ОТКАЗАТЬСЯ идти строить то, что вы скажете.
И это, буквально, только начало игры!

Спасибо, конечно, я лучше что-нибудь качественное включу. Даже Settlers 5 не вызывал столько неприятных эмоций.","I rarely write negative reviews, but this is exactly the case. The game is marketed as Stronghold, but it's more reminiscent of the much-disliked Settlers 5. Even the maps and building designs are similar, except there's almost no storyline and no heroes (or at least I never got around to them).

The dark medieval setting and the entire economy focused on military affairs and defense aren't bad in themselves, but it just doesn't work.

- Building walls is as unpleasant and inconvenient as it gets;
- Selecting peasants by clicking doesn't work where they're standing. Incidentally, you'll have to search for available workers with a magnifying glass and even remember where you sent them.
- The AI ​​is incredibly disobedient and slow. Troops run along paths known only to them, and workers can literally REFUSE to build what you tell them to.
And this is literally just the beginning of the game!

Thanks, of course, I'd rather play something better. Even Settlers 5 didn't evoke such unpleasant emotions."
120418657,english,2022.07.11 04:31,❌,✅,0.5,1,"O jogo cai de tempos em tempos. Trava o computador completamente.
The games crashs all the time. Freezes the PC.","O jogo cai de tempos em tempos. Trava o computador completamente.
The games crashs all the time. Freezes the PC."
117909105,german,2022.05.30 10:20,❌,❌,0.5,0,"Not even starts up.....
This Game reminded me, how good it could have been once, but always had utterly broken Issues, wether being its saves, Bugs and much much more","Not even starts up...
This Game reminded me, how good it could have been once, but always had completely broken issues, including its saves, bugs and much, much more"
115521928,spanish,2022.04.16 02:00,❌,✅,0.5,0,"Tiene demasiados bugs, se sale a cada rato en ciertas misiones.","It has too many bugs, it crashes all the time in certain missions."
113619283,english,2022.03.10 10:09,✅,✅,0.4598540068,0,This is my literal favorite version of this kind of game play. Everything else besides age of darkness is terrible. By the way it never crashed on me.,This is my literal favorite version of this kind of game play. Everything else besides age of darkness is terrible. By the way it never crashed on me.
112827424,english,2022.02.26 04:49,❌,✅,0.5,1,good idea but just shite,good idea but just shite
108077040,french,2022.00.15 22:49,❌,✅,0.5,1,can't believe you can still buy this game.,can't believe you can still buy this game.
100009490,english,2021.08.26 23:36,❌,✅,0.5,1,dont buy,dont buy
98257760,french,2021.07.26 14:46,❌,✅,0.5,0,2,2
97933734,german,2021.07.20 22:22,❌,❌,0.5,0,You cant play it.,You can't play it.
91284076,german,2021.04.02 14:43,❌,❌,0.4761904776,0,"Es heist nicht das man gleich nach Geld fragen darf 
fuer so schlechte Spiele 
Fuer Spieler sollten schlechten Spielen erst weder bekommen oder bezahlt werden","That doesn't mean you can ask for money right away
for such bad games
Players shouldn't be given or paid for bad games in the first place"
90847350,brazilian,2021.03.24 20:20,✅,✅,0.5,0,"Jogo muito legal, os mapas bem interessantes, mais seria muito legal se remasteriza-se, eu tenho certeza q ia bombar. Atualizar para o formato superultrawide 32:9 ia ser incrível. Parabéns a equipe.","It's a really cool game, the maps are really interesting, but it would be really cool if it was remastered; I'm sure it would be a hit. Updating it to the superultrawide 32:9 format would be amazing. Congratulations to the team."
88963913,german,2021.02.24 00:12,❌,❌,0.5,1,Macht keinen Spaß,It's not fun
86355915,brazilian,2021.01.10 23:45,❌,✅,0.5341614485,3,"O jogo em si é bem interessante. 
Pra quem gosta de jogos de RTS não sente tanta dificuldade com a mecânica do jogo que, no pouco que joguei, achei parecido com o Stronghold da Firefly, mas é claro, com suas diferenças e singularidades. 

Porém, o maior problema do jogo é que realmente ele foi abandonado pela desenvolvedora. O jogo está cheio de bugs. E o que me levou a escrever esta analise foi que eu não consegui jogar por 10 minutos uma partida da campanha sem que o jogo fechasse sozinho. Tentei, para dar continuidade a campanha e não perder o progresso, ir salvando o jogo a cada novo detalhe que eu fazia na partida, contudo, ainda assim, o jogo continua fechando, o que torna muito difícil concluir uma simples campanha. 

Se a distribuidora cuidasse do seu jogo, e corrigisse os erros, e claro acrescentasse alguns detalhes, não tenho duvidas que seria um ótimo jogo.","The game itself is quite interesting.
For those who enjoy RTS games, the mechanics won't be too difficult. In the brief playthrough, I found it similar to Firefly's Stronghold, but with its own unique features.

However, the game's biggest problem is that it was abandoned by the developer. The game is riddled with bugs. What prompted me to write this review was that I couldn't play a campaign match for 10 minutes without the game crashing. I tried, to continue the campaign and avoid losing progress, to save the game after each new detail I made in the match. However, the game still crashed, making it very difficult to complete a simple campaign.

If the publisher would take care of its game, fix the bugs, and of course add some details, I have no doubt it would be a great game."
85209906,french,2021.00.23 19:29,✅,❌,0.5,0,A part quelques bug jeu plaisant .,"Apart from a few bugs, the game is enjoyable."
85164349,english,2021.00.23 00:53,❌,✅,0.7407564521,30,Hah... I remember when this hit the store page and it was in my face.  I was young and foolish and bought it with out waiting on reviews. Chriiiiist this is an awful game? Can I get a full refund almost 10 years later with 37 mins of play time?,Hah... I remember when this hit the store page and it was in my face.  I was young and foolish and bought it with out waiting on reviews. Chriiiiist this is an awful game? Can I get a full refund almost 10 years later with 37 mins of play time?
85000751,german,2021.00.20 02:29,✅,❌,0.4211332202,0,Fühl dich wie ein echter Ritter!,Feel like a real knight!
76280236,english,2020.08.20 17:40,❌,✅,0.593711853,15,As previous commenters said: It's unplayable! DO NOT BUY!,As previous commenters said: It's unplayable! DO NOT BUY!
76272757,english,2020.08.20 14:42,❌,✅,0.5532926917,9,"Don't Buy it! 
Even if you love castle/turtle game with building elements. DON'T!!! 
This game got more bugs than Blizz Servers on launch days!","Don't Buy it! 
Even if you love castle/turtle game with building elements. DON'T!!! 
This game got more bugs than Blizz Servers on launch days!"
71793711,english,2020.06.01 13:36,❌,✅,0.4371707141,2,半成品一个我是傻逼，各种bug和莫名其妙的打法，你根本不知道在玩个什么,半成品一个我是傻逼，各种bug和莫名其妙的打法，你根本不知道在玩个什么
70874833,french,2020.05.16 13:04,❌,✅,0.5,0,oh voleur: Pire jeux rts.,oh thief: Worst rts games.
69550961,french,2020.04.21 20:07,❌,✅,0.5,0,jeu plante constament,game constantly crashes
67833888,english,2020.03.22 23:17,❌,✅,0.4733218551,3,bad just bad,bad just bad
67786371,french,2020.03.22 04:10,❌,✅,0.5,0,bug trop souvent!,bugs too often!
67635555,german,2020.03.19 20:15,❌,❌,0.490196079,0,Mumpitz,Nonsense
67391854,turkish,2020.03.16 00:59,❌,❌,0.5032467246,2,Donuyor birr dünya bug lag ne istiyorsanız var oyun güzel ama bunlardan dolayı oynayamıyor insan...,
65291003,english,2020.02.19 01:18,❌,✅,0.4733218551,3,ITS BAD,ITS BAD
63572818,russian,2020.01.16 02:02,❌,✅,0.5,0," Глючит, вылетает.",It's glitching and crashing.
62549848,english,2020.00.28 09:07,❌,✅,0.6358700395,18,"Could be fun..if I could play for more than 8 minutes at a time. 

Crashes continuously. Can't believe Steam still allows it to be sold. Shame on you Steam.","Could be fun..if I could play for more than 8 minutes at a time. 

Crashes continuously. Can't believe Steam still allows it to be sold. Shame on you Steam."
62287593,english,2020.00.23 22:36,❌,✅,0.5,4,Blahhhhh! that's it,Blahhhhh! that's it
62236780,german,2020.00.22 20:33,✅,❌,0.4666666687,0,ist ein spiel für ältere leute,is a game for older people
61447893,english,2020.00.07 05:21,❌,✅,0.4824561477,5,ABSOLUTE SHAMBLES OF A GAME,ABSOLUTE SHAMBLES OF A GAME
61311336,dutch,2020.00.05 01:12,❌,❌,0.5,0,"Game crashes many time, and sometimes won't continue when certain quests are finished. Removed the game after something like 20 crashes. Done with it, would certainly not recommend this game!",
61240089,english,2020.00.04 01:22,❌,✅,0.5,5,Doesn't even work.,Doesn't even work.
60320760,english,2019.11.22 18:39,❌,✅,0.5541221499,15,"BOUGHT THIS GAME YEARS AGO. 

STAY AWAY, DO NOT BUY","BOUGHT THIS GAME YEARS AGO. 

STAY AWAY, DO NOT BUY"
59670665,german,2019.11.11 21:21,❌,✅,0.3350114226,1,Bastards!,Bastards!
59559258,schinese,2019.11.09 18:54,❌,✅,0.5001130104,2,完全一个半成品，毫无可玩性,A completely unfinished product with no playability
57316021,english,2019.10.17 01:13,❌,✅,0.5058610439,6,just lol,just lol
56816831,english,2019.10.09 11:25,❌,✅,0.5420022607,9,"This was a game that had a lot of potential. Never could play it. Full of bugs, and it appears it was abandoned early on.","This was a game that had a lot of potential. Never could play it. Full of bugs, and it appears it was abandoned early on."
55697196,english,2019.09.21 06:23,❌,✅,0.5680165291,9,"so lot people saying game sucks and what not, in fact I recall trying to play it on windows and it was broken. Just put over a hour into it in Linux and its working fine. The combat system is retarded though, so dont waste your time with this","so lot people saying game sucks and what not, in fact I recall trying to play it on windows and it was broken. Just put over a hour into it in Linux and its working fine. The combat system is retarded though, so dont waste your time with this"
55115914,english,2019.08.15 05:00,❌,✅,0.5254629254,2,Game is abandoned and does not work.,Game is abandoned and does not work.
55071621,english,2019.08.12 08:27,❌,✅,0.5062761903,2,"One of the worst games I've ever played, I was bored from the moment I started playing.","One of the worst games I've ever played, I was bored from the moment I started playing."
54975048,english,2019.08.05 18:45,❌,❌,0.3074061871,2,"Citadels is an incomplete, abandoned City building/RTS game where you construct a fortress and defend it.

The developers abandoned the game not long after launch.  Currently the game does not correctly launch, and crashes on the latest version of Windows 10.   

I cannot recommend anyone pays $15 USD for an incomplete game abandoned by developers that crashes on launch.","Citadels is an incomplete, abandoned City building/RTS game where you construct a fortress and defend it.

The developers abandoned the game not long after launch.  Currently the game does not correctly launch, and crashes on the latest version of Windows 10.   

I cannot recommend anyone pays $15 USD for an incomplete game abandoned by developers that crashes on launch."
51071195,english,2019.05.06 04:04,❌,✅,0.5,1,game is shit,game is shit
50816511,english,2019.04.25 04:45,❌,✅,0.4761904776,2,Unplayable.  Never finished.  Never patched.  One of the horror stories you hear about.,Unplayable.  Never finished.  Never patched.  One of the horror stories you hear about.
50689612,spanish,2019.04.17 22:24,❌,✅,0.5,0,"No lo recomiendo para nada. El juego está genial, pero es imposible jugarlo debido a los bugs.. Una pena la verdad.","I don't recommend it at all. The game is great, but it's impossible to play because of the bugs... It's a shame, really."
50640580,brazilian,2019.04.14 16:46,❌,✅,0.5,1,"o jogo foi simplesmente abandonado, varios bugs, maior trap, não comprem","the game was simply abandoned, several bugs, biggest trap, do not buy"
50343678,brazilian,2019.03.27 07:06,❌,✅,0.4789177179,3,abandoned game... don't spend money on this.,abandoned game... don't spend money on this.
50048482,english,2019.03.09 19:12,❌,✅,0.5,1,4.5 hours and they wont give me MY money back for this sad sad game,4.5 hours and they wont give me MY money back for this sad sad game
49584593,spanish,2019.02.16 07:13,✅,✅,0.4739480317,1,"Yo si lo recomiendo, el juego no tiene fallos, basicamente tiene la misma dinamica de juego que Age of Empires II: HD Edition o el Stronghold Crusader 2. Se merece mas...
╱╱╱╱╱╱╱╱╱╱╱╱╱╱╱╱
╱╱┏╮╱╱╱╱╱╱╱╱╱╱╱╱
╱╱┃┃╱╱╱┳╱┓┳╭┫┳┓╱
▉━╯┗━╮╱┃╱┃┣┻╮┣╱╱
▉┈┈┈┈┃╱┻┛┛┻╱┻┻┛╱
▉╮┈┈┈┃╱╱╱╱╱╱╱╱╱╱
╱╰━━━╯╱╱╱╱╱╱╱╱╱╱","I do recommend it, the game has no flaws, it basically has the same gameplay dynamics as Age of Empires II: HD Edition or Stronghold Crusader 2. It deserves more...
╱╱╱╱╱╱╱╱╱╱╱╱╱╱╱╱╱
╱╱┏╮╱╱╱╱╱╱╱╱╱╱╱╱
╱╱┃┃╱╱╱┳╱┓┳╭┫┳┓╱
▉━╯┗ ━╮╱┃╱┃┣┻╮┣╱╱
▉┈┈┈┈┃╱┻┛┛┻╱┻┻┛╱
▉╮┈┈┈┃╱╱╱╱╱╱╱╱╱╱╱
╱╰━━━╯╱╱╱╱╱╱╱╱╱╱"
49217121,english,2019.01.24 22:59,❌,❌,0.5,1,"This game is terrible. A good concept, executed poorly and with minimal effort.","This game is terrible. A good concept, executed poorly and with minimal effort."
48930842,russian,2019.01.11 21:10,❌,✅,0.5238095522,1,говно,shit
48450389,english,2019.00.21 01:49,❌,✅,0.5,1,"F*ck this game honestly, the devs dont care about this unpolished game. Too much bugs and glitches, that it hurts my wallet. I paid full 40$ for this piece of sh*t game. Get your moneys worth and buy Stronghold Crusaders or Stronghold series than this lacking game ""Shi-tadles"".","F*ck this game honestly, the devs dont care about this unpolished game. Too much bugs and glitches, that it hurts my wallet. I paid full 40$ for this piece of sh*t game. Get your moneys worth and buy Stronghold Crusaders or Stronghold series than this lacking game ""Shi-tadles""."
48274704,english,2019.00.12 15:06,❌,✅,0.4583333433,2,Horseshit,Horseshit
48216423,german,2019.00.10 06:01,✅,✅,0.4545454681,0,"Das Spiel scheint soweit zu funktionieren unter Win10 und der zeitgemäßen Hardwear.
Mission 1 war ohne gröbere Probleme geschafft.. mal sehen.","The game seems to be working fine under Windows 10 and current hardware.
Mission 1 was completed without any major issues... we'll see."
48216139,english,2019.00.10 05:37,❌,✅,0.5,1,DO NOT BUY THIS!,DO NOT BUY THIS!
47686321,english,2018.11.21 23:15,❌,✅,0.5267727971,3,"DO. NOT. BUY. THIS. GAME.

Not even in discount... -.-'","DO. NOT. BUY. THIS. GAME.

Not even in discount... -.-'"
47341262,english,2018.11.07 08:20,❌,✅,0.5454545617,2,absolute sh=t,absolute sh=t
45066415,english,2018.09.03 06:27,❌,✅,0.4761904776,0,absolute trash game,absolute trash game
44829484,english,2018.08.20 06:04,❌,✅,0.5,0,"Terrible mechanics, poor game","Terrible mechanics, poor game"
