,246940,,,,,,Reviews,
196087925,german,2025.04.31 21:26,❌,✅,0.5,0,"Empfehlenswert: Nein (persönliche Wertung: 3/10)

Errungenschaften: Ja

Positiv:
- Verschiedene Alien-Rassen

Negativ:
- Viele Abstürze
- Frustrierende Fehler

Fazit:
Was habe ich mir hier angetan? Anfang 2022 habe ich zum ersten Mal Lords of the Black Sun gespielt. Es war ein Desaster! Die vielen Abstürze und frustrierenden Fehler haben dafür gesorgt, das ich es in den tiefen meiner Steam-Bibliothek einstauben lassen habe.
Jetzt, 3 Jahre später, habe ich dieses Spiel im Rahmen meiner Errungenschaften-Jagd-Kampagne herausgekramt, um es zu vervollständigen. Hätte ich es mal gelassen...
Das Spiel wurde komplett vergessen. Es gab keine Updates oder sonstige Verbesserungen, was dazu führte, das dieses Spiel mehr Lebensstunden und Nerven aufgebraucht hat, als es eigentlich verdient hätte. Die Abstürze und Fehler sind weiterhin vorhanden. (Bsp.: Ich musste einmal neu laden, damit mein eigener Planet, nicht als feindlicher angezeigt wird.)
Lords of the Black Sun ist ein Weltraum-Strategie-Spiel was viel verspricht, aber nur wenig einhält. Das einzig positive an dem Spiel waren die verschiedenen Alien-Rassen, die fantasievoll umgesetzt worden sind. Ansonsten ist das Spiel nicht Empfehlenswert!!!!","Recommended: No (personal rating: 3/10)

Achievements: Yes

Positive:
- Various alien races

Negative:
- Numerous crashes
- Frustrating bugs

Conclusion:
What have I done to myself? I first played Lords of the Black Sun in early 2022. It was a disaster! The numerous crashes and frustrating bugs caused me to let it gather dust in the depths of my Steam library.

Now, three years later, I dug this game out as part of my achievement-hunting campaign to complete it. If only I hadn't...
The game was completely forgotten. There were no updates or other improvements, which resulted in this game consuming more life hours and nerves than it actually deserved. The crashes and bugs are still there. (Example: I had to reload once to prevent my own planet from being shown as an enemy one.)
Lords of the Black Sun is a space strategy game that promises a lot but delivers little. The only positive thing about the game were the various alien races, which were imaginatively implemented. Otherwise, the game is not recommended!!!!"
195948580,english,2025.04.30 08:02,❌,✅,0.5,0,Remember? When the game name was even different? How bad does a game have to suck that you have to change the name only for it to suck more?,Remember? When the game name was even different? How bad does a game have to suck that you have to change the name only for it to suck more?
192587229,english,2025.03.12 19:29,✅,❌,0.5,0,"A GREAT game that took me half of forever to get to boot properly.

I would be playing it A LOT except for the fact there is ZERO ALT TABBING allowed or it really bogs things up.

So IF this was way back when the game released, I would TOUGH through all that and play it, because it really is 

an excellent title.  Just this release has technical issues like mentioned and there are new games that do it better (Stellaris).","A GREAT game that took me half of forever to get to boot properly.

I would be playing it A LOT except for the fact there is ZERO ALT TABBING allowed or it really bogs things up.

So IF this was way back when the game released, I would TOUGH through all that and play it, because it really is 

an excellent title.  Just this release has technical issues like mentioned and there are new games that do it better (Stellaris)."
182605937,english,2024.11.13 04:03,✅,❌,0.4893617034,2,"Ever wanted to know what it would be like to try live peacefully amongst a galactic hub of interstellar species? Well you can with this game and well, I will tell you, so you don't need to experience first hand the facts: You cannot live peacefully. 

Kill all Xeno races in this game wherein You can choose to be Terran, from the mighty fortress world called Terra or You can play as any of the other species factions - who cares about tentacle face or the 9ft tall xeno-Yeti - when Homo Sapiens gain many advantages including the main attraction being the replication of a Terran empire - 40k-esque by means of mass-genocide of anything not looking like a human. 

WHO cares that the world has 15 billion souls, SCORCH THE SURFACE!

10/10","Ever wanted to know what it would be like to try live peacefully amongst a galactic hub of interstellar species? Well you can with this game and well, I will tell you, so you don't need to experience first hand the facts: You cannot live peacefully. 

Kill all Xeno races in this game wherein You can choose to be Terran, from the mighty fortress world called Terra or You can play as any of the other species factions - who cares about tentacle face or the 9ft tall xeno-Yeti - when Homo Sapiens gain many advantages including the main attraction being the replication of a Terran empire - 40k-esque by means of mass-genocide of anything not looking like a human. 

WHO cares that the world has 15 billion souls, SCORCH THE SURFACE!

10/10"
174447167,english,2024.08.07 18:59,❌,❌,0.5,0,"Tons of bugs... especially in full screen mode at 1920 x1080 resolution. Everything turned sepia or grayscale... and even planets could not be selected. Luckily, I could return to windowed mode and after many attempts (and tweaking the settings and options), the game finally looked something like the screenshots above, while the game plays along like an alpha release. Obviously, the UI is ridiculously simplistic, but there is a game underneath it all. Is it worth it? No, of course not. Any company who releases a game in this state should immediately go under... it's in such an embarrassing state and unabashedly a gaming and software engineering dud! Don't buy this!","Tons of bugs... especially in full screen mode at 1920 x1080 resolution. Everything turned sepia or grayscale... and even planets could not be selected. Luckily, I could return to windowed mode and after many attempts (and tweaking the settings and options), the game finally looked something like the screenshots above, while the game plays along like an alpha release. Obviously, the UI is ridiculously simplistic, but there is a game underneath it all. Is it worth it? No, of course not. Any company who releases a game in this state should immediately go under... it's in such an embarrassing state and unabashedly a gaming and software engineering dud! Don't buy this!"
166487393,english,2024.05.02 01:02,❌,✅,0.5,2,"This game is the reason I will never again buy games in early access. It looked promising while still in development but the ""finished"" product had very little to do with what I saw in early access. Oh, and I learned the hard way that Iceberg Interactive is notorious for abandoning published but unfinished games.","This game is the reason I will never again buy games in early access. It looked promising while still in development but the ""finished"" product had very little to do with what I saw in early access. Oh, and I learned the hard way that Iceberg Interactive is notorious for abandoning published but unfinished games."
163471524,english,2024.03.24 03:39,❌,❌,0.5546360612,6,"Total disaster on release, and still is, it's rated 19% on steam for a reason.","Total disaster on release, and still is, it's rated 19% on steam for a reason."
162592382,english,2024.03.10 12:56,❌,❌,0.527120471,7,"""Lords of the Black Sun"" is an unabashed, lazy ripoff of Master of Orion (Copyright MicroProse/Atari, 1993).  Many lazy ""amateur"" developers don't pay attention to their obligations under copyright law, and often steal the ideas of actual, real game developers without credit, such as the ""developer"" here has done.

Putting aside the unethical intellectual bankruptcy of stealing someone else's game concept for profit, this is also breaking that unwritten law of stealing other people's game ideas... you should at least try to do better than the game you're ripping off.  ""Lords of the Black Sun"" is considerably worse than Master of Orion.  You could even say this is MoO from Wish.  And that's being generous. 

Don't get me wrong, there's a steady demand for Master of Orion style space 4-x games.  Stellaris fills a lot of that niche, but it's also a flawed game in some ways (like being punishingly difficult unless you stick to one single playstyle... build military like crazy or die). 

This is really badly made, clunky, missing a lot of features... it was dumped out of Early Access without being completed, and should be treated as any other abandoned Early Access failure. 

On the upside, the game does feature customisable controls and resolution, so at least some of the basic, minimum requirements have been met.  Unfortunately there's a number of other technical defects and shortcomings which contribute to the game being difficult to recommend to gamers.

The game features lazy low-polygon ""retro"" assets, making this look like a barely functional 3D game from the mid 2000s.  It's unclear why the developers weren't able to arrange high quality, high polygon count contemporary assets for the game, and also irrelevant... what matters is that this looks bad as a result of their decisions, a compromise PC gamers shouldn't have to put up with.

The game only displays in 4:3 pillarboxed aspect ratio.  It's possible they developed this using an old CRT they found in a dumpster, or this game has been specifically designed for people gaming on PC's from 1995... either way, this isn't really acceptable in the modern era of PC gaming.

These technical defects push this game below acceptable standards for any modern PC game.

Reviewing SteamDB to check how popular this game was with players reveals a surprise... there's a modest spike in player counts for the game.  But this only happened once, around the same time that trading cards were applied to the game... so this is just card idlers getting their cards and moving on.  A closer look at the numbers shows the game just has a couple of players every week running up the game and idling it for cards, then deleting it.  We must ask how it benefits gamers for there to be so many games like this, with no merit as a serious game, that only generate sales from people idling and selling the trading cards.

So, should you buy this game?  Is this one of the best of the 100,000+ games on Steam?

""Lords of the Black Sun"" has the utterly INSANE cash grab price of $25 USD, for which you could easily get any number of older AAA games.  Given the defects and quality issues with the game, coupled with the unrealistic price, this is impossible to recommend.  For comparison, the $25 asking price for this game could get you games like ""Dishonored 2"", ""The Elder Scrolls Online"" or the Mass Effect Trilogy Pack (all three Mass Effect games!).  This costs more than twice what you could expect to pay for Stellaris!!!!  Quality, professionally made games like those are frequently on sale cheaper than this.","""Lords of the Black Sun"" is an unabashed, lazy ripoff of Master of Orion (Copyright MicroProse/Atari, 1993).  Many lazy ""amateur"" developers don't pay attention to their obligations under copyright law, and often steal the ideas of actual, real game developers without credit, such as the ""developer"" here has done.

Putting aside the unethical intellectual bankruptcy of stealing someone else's game concept for profit, this is also breaking that unwritten law of stealing other people's game ideas... you should at least try to do better than the game you're ripping off.  ""Lords of the Black Sun"" is considerably worse than Master of Orion.  You could even say this is MoO from Wish.  And that's being generous. 

Don't get me wrong, there's a steady demand for Master of Orion style space 4-x games.  Stellaris fills a lot of that niche, but it's also a flawed game in some ways (like being punishingly difficult unless you stick to one single playstyle... build military like crazy or die). 

This is really badly made, clunky, missing a lot of features... it was dumped out of Early Access without being completed, and should be treated as any other abandoned Early Access failure. 

On the upside, the game does feature customisable controls and resolution, so at least some of the basic, minimum requirements have been met.  Unfortunately there's a number of other technical defects and shortcomings which contribute to the game being difficult to recommend to gamers.

The game features lazy low-polygon ""retro"" assets, making this look like a barely functional 3D game from the mid 2000s.  It's unclear why the developers weren't able to arrange high quality, high polygon count contemporary assets for the game, and also irrelevant... what matters is that this looks bad as a result of their decisions, a compromise PC gamers shouldn't have to put up with.

The game only displays in 4:3 pillarboxed aspect ratio.  It's possible they developed this using an old CRT they found in a dumpster, or this game has been specifically designed for people gaming on PC's from 1995... either way, this isn't really acceptable in the modern era of PC gaming.

These technical defects push this game below acceptable standards for any modern PC game.

Reviewing SteamDB to check how popular this game was with players reveals a surprise... there's a modest spike in player counts for the game.  But this only happened once, around the same time that trading cards were applied to the game... so this is just card idlers getting their cards and moving on.  A closer look at the numbers shows the game just has a couple of players every week running up the game and idling it for cards, then deleting it.  We must ask how it benefits gamers for there to be so many games like this, with no merit as a serious game, that only generate sales from people idling and selling the trading cards.

So, should you buy this game?  Is this one of the best of the 100,000+ games on Steam?

""Lords of the Black Sun"" has the utterly INSANE cash grab price of $25 USD, for which you could easily get any number of older AAA games.  Given the defects and quality issues with the game, coupled with the unrealistic price, this is impossible to recommend.  For comparison, the $25 asking price for this game could get you games like ""Dishonored 2"", ""The Elder Scrolls Online"" or the Mass Effect Trilogy Pack (all three Mass Effect games!).  This costs more than twice what you could expect to pay for Stellaris!!!!  Quality, professionally made games like those are frequently on sale cheaper than this."
156952485,english,2024.00.27 17:52,❌,✅,0.538461566,5,To many crashes.,To many crashes.
142352167,english,2023.06.19 00:12,✅,✅,0.5,0,A pretty bland 4X game. Only pick it up on a sale if you are a fan of the genre.,A pretty bland 4X game. Only pick it up on a sale if you are a fan of the genre.
137097948,english,2023.03.22 12:10,❌,✅,0.4819277227,0,i hate this game because everyone else does..,i hate this game because everyone else does..
136669527,english,2023.03.14 12:22,❌,✅,0.5,0,"3/10

I LOVE a good 4X game. This is not a good one...","3/10

I LOVE a good 4X game. This is not a good one..."
129702203,german,2022.11.30 20:19,❌,❌,0.4623287916,0,"Sehr geehrte Planeten Herscher,

Dieses Spiel ist fernab von der Realität und die Suche nach anderen Spielern war genau so aussichslos wie die suche nach meinen Penis. Jedoch würde ich die Variationen an verschiedenen Aliens mir in den Anus Stecken. Trotzdem War die Musik ganz gut, ein kosmisches Erlebnis mit den ich andere Planeten bereise, dass jedoch nur in meinen Träumen stattfindet, da es im spiel nicht möglich ist. haben hier 27€ gespart. Lohnt sich Trotzdem nicht.

Mit Freundlichen Grüßen 

Herscher des Xeno Planeten","Dear Planet Rulers,

This game is far removed from reality, and searching for other players was as hopeless as searching for my penis. However, I would stick the variations of different aliens up my anus. Still, the music was quite good; a cosmic experience that lets me travel to other planets, but it only happens in my dreams, as it's not possible in the game. We saved €27 here. Still, it's not worth it.

Sincerely,

Ruler of the Xeno Planet"
129017846,latam,2022.11.22 14:57,❌,❌,0.3116229773,1,"No puedo recomendarlo en este momento (v1.03) para jugar honestamente. Antes de hablar del contenido del juego, la estabilidad no es buena, y aunque es fácil de jugar unas 2 veces, se cae en menos de 30 minutos.","I can't recommend it right now (v1.03) for playing honestly. Before I get into the game's content, the stability isn't great, and while it's easy to play through a couple of times, it crashes in less than 30 minutes."
125212591,english,2022.10.09 22:24,✅,❌,0.5,0,"This was one of the earliest turn based games I learned. I enjoyed every minute and found it to be a great game for it's time. It certainly acted as a bridge to other games like Stellaris, but it was fun to play through and worth every minute. Overall great starter game if you're getting into the genre.","This was one of the earliest turn based games I learned. I enjoyed every minute and found it to be a great game for it's time. It certainly acted as a bridge to other games like Stellaris, but it was fun to play through and worth every minute. Overall great starter game if you're getting into the genre."
115178204,german,2022.04.09 01:58,❌,❌,0.5,0,"Ein Spiel das eigentlich eine negative Bewertung kaum verdient hat.
Das Spiel ist durchaus vielversprechend.
Das Tech- System ist gut gemacht, die Zusammenstellung der Spezies, Schiffe, Planeten und Gebäude ist für seine Zeit herausragend gewesen.
Die Möglichkeit gegen sich selbst, Hot Seat oder gegen KI zu spielen erlaubt abwechslung.

Allerdings ist das Spiel hängen gelassen worden.
Zahlreiche technische Fehler und Abstürze machen es kaum möglich durchgängig zu spielen oder eine Runde zu beenden.
Leider sind die Fehler so umfangreich, dass man das Spiel nicht vernünftig spielen kann.","A game that hardly deserves a negative review.
The game is quite promising.
The tech system is well-designed, and the mix of species, ships, planets, and buildings was outstanding for its time.
The ability to play against yourself, in hot seat mode, or against AI allows for variety.

However, the game has been left hanging.
Numerous technical errors and crashes make it almost impossible to play continuously or complete a round.
Unfortunately, the errors are so extensive that the game is impossible to play properly."
112938741,english,2022.02.28 01:10,❌,✅,0.6450387239,16,Play Stellaris instead,Play Stellaris instead
110763529,russian,2022.01.22 15:57,❌,✅,0.5,0,Очень скучная игра.,A very boring game.
101958617,english,2021.09.31 16:32,✅,❌,0.3772857189,0,"BEST, simply the BEST round based strategy game i've ever played on thisss platform. EVER","BEST, simply the BEST round based strategy game i've ever played on thisss platform. EVER"
99752544,german,2021.08.21 23:53,✅,❌,0.4254324436,0,"Also wo fang ich an:

- Grandioses Spieldesign
- Einzigartiges Konzept
- Umsetzung besser als andere Spiele seiner Art (Star Wars - Empire At War o.ä.)
- 3D-Grafiken wurden durchdacht und hatten mindestens 2 Jahre der Entwicklung genossen

Grundsätzlich kann man sagen, dass das Spiel von seinen Entwicklern mindestens genauso geliebt wurde wie die Kinder der Entwickler. Es wurden großherzige Tutorials und Hilfestellungen bereitgestellt, sodass man als Laie einen sehr einfachen Einstieg in das großartige Spiel hat. Ich konnte somit in eine Welt eintauchen, die sich mir so noch nie offenbart hatte. 

Muss jeder selber wissen","So where do I begin:

- Great game design
- Unique concept
- Implementation better than other games of its kind (Star Wars - Empire at War or similar)
- 3D graphics were well thought out and had been in development for at least two years

Basically, you could say that the game was loved by its developers at least as much as the developers' children. Generous tutorials and support were provided, making it very easy for beginners to get started with this great game. I was able to immerse myself in a world that had never been revealed to me before.

Everyone has to decide for themselves."
99027527,english,2021.08.09 05:32,✅,✅,0.4829495251,3,If you want a game that crashes this is the game for you if you try to reload save crashes for you this could of been a great game but its a scam do not buy trash game and its a joke.,If you want a game that crashes this is the game for you if you try to reload save crashes for you this could of been a great game but its a scam do not buy trash game and its a joke.
93350876,french,2021.05.07 16:15,❌,✅,0.5,0,Jeu abandonné. Passez votre chemin.,Game abandoned. Move on.
86799800,english,2021.01.16 17:26,❌,✅,0.7368131876,34,"This game is unfinished, dead, and abandoned.","This game is unfinished, dead, and abandoned."
86416578,english,2021.01.11 23:18,❌,✅,0.4798330963,1,"Very generic strategy game, very little content. Could have been good if the developers bothered to spend more time on it. It feels very incomplete. Don't buy.","Very generic strategy game, very little content. Could have been good if the developers bothered to spend more time on it. It feels very incomplete. Don't buy."
79736045,english,2020.10.24 06:40,❌,✅,0.6471542716,17,"It's about as bad as everyone said it is. I actually preordered it back when it had a different name (similar to galactic civ I think) and finally got around to playing it. Only 2 win conditions, the game crashes if you alter the starting conditions too much, and (based on steam achievements) only around 5-10% of players have ever even finished a game.","It's about as bad as everyone said it is. I actually preordered it back when it had a different name (similar to galactic civ I think) and finally got around to playing it. Only 2 win conditions, the game crashes if you alter the starting conditions too much, and (based on steam achievements) only around 5-10% of players have ever even finished a game."
79266035,english,2020.10.14 22:45,❌,✅,0.4581673443,2,Scandals and Lies,Scandals and Lies
78921222,english,2020.10.08 08:16,✅,✅,0.4611528814,1,I liked the sneaky attacks,I liked the sneaky attacks
78862037,english,2020.10.07 09:21,❌,✅,0.3335337937,0,boring crap,boring crap
78459709,english,2020.09.31 17:18,❌,✅,0.5,2,This game does nothing and has nothing that another 4X space game doesn't do better and have more of.,This game does nothing and has nothing that another 4X space game doesn't do better and have more of.
77740752,russian,2020.09.18 08:25,❌,✅,0.5189003348,1,"Сначала первые часов 6-8 все прекрасно, дальше - ВЫЛЕТЫ, ВЫЛЕТЫ, ВЫЛЕТЫ, ВЫЛЕТЫ, ВЫЛЕТЫ.
НЕИГРАБЕЛЬНА жаль игра неплохая мне понравилось ДО ВЫЛЕТОВ","Everything's great for the first 6-8 hours, but then it's CRASHES, CRASHES, CRASHES, CRASHES, CRASHES.
UNPLAYABLE, which is a shame. I liked the game until the CRASHES."
69444750,english,2020.04.20 02:14,❌,✅,0.6036584973,11,"The game is unfinished and crashes constantly. I bought it back when it was in Early Access, and never really played it. If you want something like this, just do yourself a favor and go get Stellaris, because that is what this was supposed to be.","The game is unfinished and crashes constantly. I bought it back when it was in Early Access, and never really played it. If you want something like this, just do yourself a favor and go get Stellaris, because that is what this was supposed to be."
66446410,english,2020.03.02 23:27,✅,✅,0.3627932072,2,"I like this game because a: It's turn based, and B: Because you can choose one or more races, and c: The game play is well balanced (something is always happening)...","I like this game because a: It's turn based, and B: Because you can choose one or more races, and c: The game play is well balanced (something is always happening)..."
60556139,english,2019.11.26 03:04,✅,❌,0.4008261561,3,"I've got 8 Achievements after an hour, so it's amazing.
10/Ijd
Nice game
I will not play it again","I've got 8 Achievements after an hour, so it's amazing.
10/Ijd
Nice game
I will not play it again"
56796037,english,2019.10.09 04:08,❌,✅,0.4673852921,5,Nope. Don't do it to yourself.,Nope. Don't do it to yourself.
55517762,english,2019.09.09 04:52,❌,✅,0.6483938098,16,"This game was never finished by the developers, the fact that they have it in the store selling for $30 is atrocious. 

Buying into a game in early release is always a gamble so I'm not really upset that it crashed out. However, leaving it for sale at a high price point is quite tacky.

I've got nothing to add the other reviewers haven't already mentioned. Boring, stripped-down 4x game that belongs on a mobile phone (if anywhere at all). Don't waste your money.","This game was never finished by the developers, the fact that they have it in the store selling for $30 is atrocious. 

Buying into a game in early release is always a gamble so I'm not really upset that it crashed out. However, leaving it for sale at a high price point is quite tacky.

I've got nothing to add the other reviewers haven't already mentioned. Boring, stripped-down 4x game that belongs on a mobile phone (if anywhere at all). Don't waste your money."
54229087,english,2019.06.22 19:00,❌,❌,0.5201004744,9,"Full of bugs, commads don't work, saves get corrupted, simply carbage. Only reason to buy is the wallpapers.","Full of bugs, commads don't work, saves get corrupted, simply carbage. Only reason to buy is the wallpapers."
53855799,russian,2019.06.07 03:56,❌,✅,0.5435684919,2,"Не хочу комментировать даже. Плохо абсолютно всё. Ни в коем случае не обращать внимание на сию ""поделку"".","I don't even want to comment. Everything is absolutely bad. Under no circumstances should you pay any attention to this ""craft."""
50951297,russian,2019.04.30 10:40,✅,✅,0.5365149975,6," В далекие 2012 некая Португальская маленькая но амбиционная инди-компания Neogen2 Creations анонсировала 4х космо. стратегию Star Lords.

Через год копания растворилась.

 И появилась Arkavi Studios Португальская маленькая но амбиционная инди-компания которая анонсировала 4х космо. стратегию Lords of the Black Sun.

Релиз игры 12 сен. 2014.

Игроки завалили претензиями разработчиков о качестве.  
 Дети думали что когда они будут ставить палиц в низ и опускать рейтинг игры разрабы их услышат и поймут.

Почти так и получилось. Разрабы услышали. И через три месяца после релиза закрыли студию Arkavi Studios.

Дети остались со своими гордо высказаными мнениями и одним патчем от 17 ноя. 2014.



 И в 2015 году появилась Grey Wolf Entertainment Португальская маленькая но амбиционная инди-компания которая анонсировала 4х космо. стратегию Dawn of Andromeda.

Дата выхода 4 мая. 2017.

Толковые португальские разработчики снимаю шляпу.

Ха ха ха безжалостный космос ждёт вас детки.","Back in 2012, a small but ambitious Portuguese indie company called Neogen2 Creations announced a 4x space strategy game called Star Lords.

A year later, the company dissolved.

And then came Arkavi Studios, a small but ambitious Portuguese indie company that announced a 4x space strategy game called Lords of the Black Sun.

The game was released on September 12, 2014.

Players inundated the developers with complaints about the quality.

The kids thought that by downgrading the game's rating, the developers would hear and understand.

That's almost exactly what happened. The developers listened. And three months after the release, Arkavi Studios was closed.

The kids were left with their proudly voiced opinions and a single patch from November 17. 2014.

And in 2015, Grey Wolf Entertainment, a small but ambitious Portuguese indie company, was born, announcing the 4X space strategy game Dawn of Andromeda.

Release date: May 4, 2017.

Hats off to those talented Portuguese developers.

Ha ha ha, the merciless cosmos awaits you, kids."
50833872,russian,2019.04.25 18:02,❌,✅,0.5199999809,1,Унылый клон Master of Orion.,A sad clone of Master of Orion.
50651071,english,2019.04.15 08:13,❌,✅,0.4506024122,3,Crashed on me. So sad. It coulda been been a good game. DON'T BUY. :-(,Crashed on me. So sad. It coulda been been a good game. DON'T BUY. :-(
49515750,english,2019.02.12 16:36,❌,✅,0.4334749281,2,The game has some nice ideas but the implementation isn't great and there are still bugs. Cannot recommend it.,The game has some nice ideas but the implementation isn't great and there are still bugs. Cannot recommend it.
49236777,english,2019.01.26 02:05,❌,✅,0.631311655,11,Was never finished.  It was released and abandoned in the middle of development.  AVOID!!!,Was never finished.  It was released and abandoned in the middle of development.  AVOID!!!
49018370,english,2019.01.16 03:50,❌,❌,0.440793395,2,a steaming pile of rancid dog shit!,a steaming pile of rancid dog shit!
47301705,russian,2018.11.05 07:02,❌,✅,0.559607327,16,"Зашел, ничего не понял, вышел. А значок - красивый)","I went in, didn't understand anything, and left. And the icon is beautiful."
45627909,english,2018.10.04 23:06,❌,✅,0.493619144,5,"Stability? Nope. Fun, enh. Plays like another generic 4x, and just is not a stable game, unfortunately.","Stability? Nope. Fun, enh. Plays like another generic 4x, and just is not a stable game, unfortunately."
45495940,english,2018.09.29 12:06,❌,✅,0.5,3,the game after a time unknown as to when or how the game saves will not load including the auto-saves. ive tried many ways to save multiple saves etc. none of them will load it is frustrating to progress in a game and not be able to finnish it.  the most ive been able to acheive is around 200 game turns. ive attempmted to play the game 6-8 times all failed to reload,the game after a time unknown as to when or how the game saves will not load including the auto-saves. ive tried many ways to save multiple saves etc. none of them will load it is frustrating to progress in a game and not be able to finnish it.  the most ive been able to acheive is around 200 game turns. ive attempmted to play the game 6-8 times all failed to reload
44983554,german,2018.08.28 18:27,❌,✅,0.5,1,Other languages like german are not really supported (tanslation is bad or missing). Game breaks down quite ofter,Other languages ​​like German are not really supported (translation is bad or missing). Game breaks down quite often
43216174,german,2018.06.01 17:13,❌,✅,0.510309279,2,"Totaler Schrott! 
Lässt sich bei mir nicht einmal starten!
 Es kommt immer die Meldung ""Ncht genug Mitspieler"" obwohl ich im Einzelspieler Modus spiele ! 

... Aber wenn ich mir die anderen Reviews hier so ansehe ist das vileicht gar nicht so schlecht und ich werd das Kak-Spiel gleich wieder deinstallieren ..","Absolute garbage!
I can't even start it!
I keep getting the message ""Not enough players"" even though I'm playing in single-player mode!

... But looking at the other reviews here, maybe it's not so bad after all, and I'll uninstall the crap game right away."
42441960,english,2018.05.02 12:34,❌,✅,0.642698288,19,"Why are people still paying for this? It's abandonware. It hasn't been updated in years and there will be no further updates ever. It's a buggy and incomplete mess. DO NOT BUY.

edit: Here I am, 7 years after my original review of this massive ripoff and broken shell of a ""game"", still finding it listed on steam...with new reviews no less. WTF are yall thinking? There's a reason it's sitting at 18%. Take the hint, and then take your money elsewhere.","Why are people still paying for this? It's abandonware. It hasn't been updated in years and there will be no further updates ever. It's a buggy and incomplete mess. DO NOT BUY.

edit: Here I am, 7 years after my original review of this massive ripoff and broken shell of a ""game"", still finding it listed on steam...with new reviews no less. WTF are yall thinking? There's a reason it's sitting at 18%. Take the hint, and then take your money elsewhere."
41837977,english,2018.04.04 04:19,❌,✅,0.5873459578,18,"This isn't a BUYER BEWARE situation, it is a BUYER DON""T BUY situation.

This was an early release scam from the get go, make a lot of promises; take all the money you can; jump ship. The only good thing about this hunk of garbage is what it taught me, that is to wait on early release titles until they prove what they are doing will be done.

I still do early release games an have several that are great games, but I pay close attention to who the developer is and if they are doing what they say.

Arkavi Studios were crooks from the word go on this, I can only assume they duped Iceberg as well because they have a few good titles out there.

I don't do many reviews but when I stumbled across this title still being sold I had to write this one, just don't do it, they have stolen enough money from us already, If anyone from Steam is reading this, this game should be pulled.","This isn't a BUYER BEWARE situation, it is a BUYER DON""T BUY situation.

This was an early release scam from the get go, make a lot of promises; take all the money you can; jump ship. The only good thing about this hunk of garbage is what it taught me, that is to wait on early release titles until they prove what they are doing will be done.

I still do early release games an have several that are great games, but I pay close attention to who the developer is and if they are doing what they say.

Arkavi Studios were crooks from the word go on this, I can only assume they duped Iceberg as well because they have a few good titles out there.

I don't do many reviews but when I stumbled across this title still being sold I had to write this one, just don't do it, they have stolen enough money from us already, If anyone from Steam is reading this, this game should be pulled."
41273143,english,2018.03.04 21:20,❌,❌,0.4718907773,6,"the game is made for Mira or what , i dont see anything ,  90% of the color are shadow black","the game is made for Mira or what , i dont see anything ,  90% of the color are shadow black"
40921760,polish,2018.02.19 19:30,❌,✅,0.5702621341,4,"zarządzanie imperialne jest mało praktyczne, przy większej ilości planet staje się kłopotliwe, brak automatyzacji zarządzania jak w innych tytułach, drzewko technologiczne skromne, można odkrywać tylko jedną technologię na raz. Przy wzniecaniu konfliktów przez inne rasy nie wiemy z kim mamy jakie stosunki, bo okno blokuje takie informacje (pozostała kartka i długopis). Po jakimś czasie grania natrafiłem na problem, mianowicie gra się zawiesza i przestaje działać, przez co nie można grać dalej. Porażka, spodziewałem sięczegoś mniej uciążliwego 2/5.","Imperial management is impractical, becoming cumbersome with larger planets. Management automation is lacking, as in other titles. The technology tree is modest, and you can only research one technology at a time. When other races start conflicts, we don't know who our relations are with, because the window blocks such information (the remaining paper and pen remain). After playing for a while, I encountered a problem: the game freezes and stops working, making it impossible to continue. A disappointment; I expected something less cumbersome. 2/5"
